No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
50,James Anderson,26,MLB,16,7,235,6-2,Virginia Tech,9/26/1983,3,5,Carolina Panthers / 3rd / 88th pick / 2006,AndeJa21
7,Jason Baker,31,P,16,0,205,6-2,Iowa,5/17/1978,8,2,,BakeJa20
82,Gary Barnidge,24,TE,16,3,250,6-6,Louisville,9/22/1985,1,2,Carolina Panthers / 5th / 141st pick / 2008,BarnGa01
52,Jon Beason,24,LB,16,16,237,6-0,Miami (FL),1/14/1985,2,16,Carolina Panthers / 1st / 25th pick / 2007,BeasJo99
73,Mackenzy Bernadeau,23,G,16,7,292,6-4,Bentley College,1/3/1986,1,4,Carolina Panthers / 7th / 250th pick / 2008,BernMa20
96,Tyler Brayton,30,DE,15,15,280,6-6,Colorado,11/20/1979,6,9,Oakland Raiders / 1st / 32nd pick / 2003,BrayTy20
91,Everette Brown,22,DE,15,1,250,6-4,Florida St.,8/7/1987,Rook,2,Carolina Panthers / 2nd / 43rd pick / 2009,BrowEv99
78,Antwon Burton,26,DT,2,0,325,6-2,Temple,7/11/1983,3,0,,BurtAn20
55,Dan Connor,24,MLB,16,0,233,6-3,Penn St.,11/2/1985,1,2,Carolina Panthers / 3rd / 74th pick / 2008,ConnDa99
56,Quinton Culberson,24,LB,5,0,240,6-1,Mississippi St.,10/21/1985,2,0,,CulbQu99
58,Thomas Davis,26,LB,7,7,235,6-1,Georgia,3/22/1983,4,5,Carolina Panthers / 1st / 14th pick / 2005,DaviTh20
17,Jake Delhomme,34,QB,11,11,215,6-2,Louisiana,1/10/1975,10,3,,DelhJa00
53,Na'il Diggs,31,LB,14,11,240,6-4,Ohio St.,7/8/1978,9,6,Green Bay Packers / 4th / 98th pick / 2000,DiggNa20
42,Tony Fiammetta,23,RB,10,2,246,6-0,Syracuse,8/22/1986,Rook,0,Carolina Panthers / 4th / 128th pick / 2009,FiamTo00
20,Chris Gamble,26,DB,16,16,205,6-1,Ohio St.,3/11/1983,5,7,Carolina Panthers / 1st / 28th pick / 2004,GambCh20
30,Charles Godfrey,24,DB,12,11,207,6-0,Iowa,11/15/1985,1,4,Carolina Panthers / 3rd / 67th pick / 2008,GodfCh99
33,Mike Goodson,22,RB,8,0,195,5-11,Texas A&M,5/23/1987,Rook,0,Carolina Panthers / 4th / 111th pick / 2009,GoodMi00
69,Jordan Gross,29,T,9,9,305,6-4,Utah,7/20/1980,6,4,Carolina Panthers / 1st / 8th pick / 2003,GrosJo20
43,Chris Harris,27,DB,13,13,211,6-0,La-Monroe,8/6/1982,4,6,Chicago Bears / 6th / 181st pick / 2005,HarrCh20
77,Ra'Shon Harris,23,DT,2,0,320,6-5,Oregon,8/26/1986,Rook,0,Pittsburgh Steelers / 6th / 205th pick / 2009,HarrRa99
