No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
5,Morten Andersen,36,K,16,0,217,6-2,Michigan St.,8/19/1960,14,3,New Orleans Saints / 4th / 86th pick / 1982,andermor01
32,Jamal Anderson,24,RB,16,12,237,5-11,Utah,9/30/1972,2,11,Atlanta Falcons / 7th / 201st pick / 1994,AndeJa00
92,Lester Archambeau,29,DE,15,15,275,6-5,Stanford,6/27/1967,6,5,Green Bay Packers / 7th / 186th pick / 1990,ArchLe20
24,Patrick Bates,26,DB,15,9,215,6-3,UCLATexas A&M,11/27/1970,3,3,Los Angeles Raiders / 1st / 12th pick / 1993,BatePa20
97,Cornelius Bennett,31,LB,13,13,237,6-2,Alabama,8/25/1965,9,4,Indianapolis Colts / 1st / 2nd pick / 1987,BennCo00
89,J.J. Birden,31,WR,12,12,170,5-9,Oregon,6/16/1965,6,3,Cleveland Browns / 8th / 216th pick / 1988,BirdJJ00
43,Juran Bolden,22,DB,9,0,207,6-2,Mississippi Delta CC,6/27/1974,Rook,0,Atlanta Falcons / 4th / 127th pick / 1996,BoldJu20
42,Sean Boyd,24,DB,2,0,206,6-2,North Carolina,12/19/1972,Rook,0,Minnesota Vikings / 5th / 148th pick / 1996,BoydSe20
51,David Brandon,31,LLB,16,2,234,6-4,Memphis,2/9/1965,9,1,Buffalo Bills / 3rd / 60th pick / 1987,BranDa21
73,Ethan Brooks,24,T,2,0,330,6-6,Williams,4/27/1972,Rook,0,Atlanta Falcons / 7th / 229th pick / 1996,BrooEt20
80,Tyrone Brown,23,WR,9,4,168,5-11,Toledo,1/3/1973,1,3,,BrowTy00
91,John Burrough,24,DE,16,1,275,6-5,Washington St.Wyoming,5/17/1972,1,1,Atlanta Falcons / 7th / 245th pick / 1995,BurrJo20
25,Devin Bush Sr.,23,DB,16,15,210,5-11,Florida St.,7/3/1973,1,5,Atlanta Falcons / 1st / 26th pick / 1995,BushDe20
76,Antone Davis,29,T,16,10,330,6-4,Tennessee,2/28/1967,5,5,Philadelphia Eagles / 1st / 8th pick / 1991,DaviAn25
94,Shane Dronett,25,DT,5,0,300,6-6,Texas,1/12/1971,4,0,Denver Broncos / 2nd / 54th pick / 1992,DronSh20
27,Brad Edwards,30,DB,16,7,208,6-2,South Carolina,3/22/1966,8,3,Minnesota Vikings / 2nd / 54th pick / 1988,EdwaBr20
87,Bert Emanuel,26,WR,14,13,180,5-10,UCLARice,10/26/1970,2,8,Atlanta Falcons / 2nd / 45th pick / 1994,EmanBe00
56,Scott Fields,23,LB,6,0,220,6-2,USC,4/22/1973,Rook,0,,FielSc20
65,Roman Fortin,29,C,16,16,297,6-5,Oregon St.San Diego St.,2/26/1967,5,8,Detroit Lions / 8th / 203rd pick / 1990,FortRo20
67,Moe Gardner,28,DT,10,10,265,6-2,Illinois,8/10/1968,5,3,Atlanta Falcons / 4th / 87th pick / 1991,GardMo20
1,Jeff George,29,QB,3,3,218,6-4,PurdueIllinois,12/8/1967,6,2,Indianapolis Colts / 1st / 1st pick / 1990,GeorJe00
