No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
33,Ashley Ambrose,28,DB,15,15,190,5-11,Miss. Valley St.,9/17/1970,6,5,Indianapolis Colts / 2nd / 29th pick / 1992,AmbrAs00
71,Willie Anderson,23,T,16,16,340,6-5,Auburn,7/11/1975,2,7,Cincinnati Bengals / 1st / 10th pick / 1996,AndeWi00
90,Michael Bankston,28,DE,16,16,285,6-5,Sam Houston St.,3/12/1970,6,6,Phoenix Cardinals / 4th / 100th pick / 1992,BankMi21
89,Marco Battaglia,25,TE,16,0,250,6-3,Rutgers,1/25/1973,2,0,Cincinnati Bengals / 2nd / 39th pick / 1996,BattMa00
40,Myron Bell,27,DB,16,1,203,5-11,Michigan St.,9/15/1971,4,1,Pittsburgh Steelers / 5th / 140th pick / 1994,BellMy20
36,Brandon Bennett,25,RB,14,1,220,5-11,South Carolina,2/3/1973,Rook,3,,BennBr00
21,Eric Bieniemy,29,RB,16,0,207,5-7,Colorado,8/15/1969,7,2,San Diego Chargers / 2nd / 39th pick / 1991,BienEr00
66,Ken Blackman,26,G,8,8,320,6-6,Illinois,11/8/1972,2,4,Cincinnati Bengals / 3rd / 69th pick / 1996,BlacKe20
37,Roosevelt Blackmon,24,DB,12,0,185,6-1,Morris Brown,9/10/1974,Rook,1,Green Bay Packers / 4th / 121st pick / 1998,BlacRo21
45,Michael Blair,24,RB,2,0,245,5-11,Ball St.,11/26/1974,Rook,0,,BlaiMi00
8,Jeff Blake,28,QB,8,2,223,6-1,East Carolina,12/4/1970,6,3,New York Jets / 6th / 166th pick / 1992,BlakJe00
74,Rich Braham,28,C,12,12,305,6-4,West Virginia,11/6/1970,4,5,Arizona Cardinals / 3rd / 76th pick / 1994,BrahRi20
65,Darrick Brilz,34,C,16,16,287,6-3,Oregon St.,2/14/1964,11,7,,BrilDa20
75,Anthony Brown,26,T,16,5,315,6-5,Utah,11/6/1972,3,3,,BrowAn20
88,Steve Bush,24,TE,12,2,280,6-3,Arizona St.,7/4/1974,1,0,,BushSt00
32,Ki-Jana Carter,25,RB,1,0,222,5-10,Penn St.,9/12/1973,2,0,Cincinnati Bengals / 1st / 1st pick / 1995,CartKi00
92,John Copeland,28,DE,5,0,285,6-3,Alabama,9/20/1970,5,1,Cincinnati Bengals / 1st / 5th pick / 1993,CopeJo20
6,Brad Costello,24,P,3,0,231,6-0,Michigan St.Boston Univ.,12/12/1974,Rook,0,,CostBr20
98,Canute Curtis,24,LB,5,0,250,6-2,West Virginia,8/4/1974,1,0,Cincinnati Bengals / 6th / 176th pick / 1997,CurtCa20
28,Corey Dillon,24,RB,15,15,225,6-1,Washington,10/24/1974,1,9,Cincinnati Bengals / 2nd / 43rd pick / 1997,DillCo00
80,David Dunn,26,WR,1,0,215,6-3,Fresno St.,6/10/1972,3,0,Cincinnati Bengals / 5th / 139th pick / 1995,DunnDa00
95,Steve Foley,23,LB,10,1,265,6-4,La-Monroe,9/11/1975,Rook,1,Cincinnati Bengals / 3rd / 75th pick / 1998,FoleSt21
50,James Francis,30,LB,14,14,253,6-5,Baylor,8/4/1968,8,4,Cincinnati Bengals / 1st / 12th pick / 1990,FranJa20
84,Damon Gibson,23,WR,16,0,180,5-9,Iowa,2/25/1975,Rook,3,,GibsDa00
63,Mike Goff,22,G,10,5,311,6-5,Iowa,1/6/1976,Rook,3,Cincinnati Bengals / 3rd / 78th pick / 1998,GoffMi20
91,Billy Granville,24,MLB,16,0,252,6-3,Duke,3/11/1974,1,1,,GranBi20
62,Brock Gutierrez,25,C,1,0,304,6-3,Central Michigan,9/25/1973,1,0,,GutiBr20
27,Artrell Hawkins,22,DB,16,16,195,5-10,Cincinnati,11/24/1976,Rook,5,Cincinnati Bengals / 2nd / 43rd pick / 1998,HawkAr20
85,James Hundon,27,WR,9,3,180,6-1,Portland St.,4/9/1971,2,1,,HundJa00
80,Willie Jackson,27,WR,8,0,212,6-1,Florida,8/16/1971,3,1,Dallas Cowboys / 4th / 109th pick / 1994,JackWi00
11,Lee Johnson,37,P,13,0,200,6-2,BYU,11/27/1961,13,2,Houston Oilers / 5th / 138th pick / 1985,johnslee01
60,Rod Jones,24,T,6,2,325,6-4,Kansas,1/11/1974,2,1,Cincinnati Bengals / 7th / 219th pick / 1996,JoneRo23
10,Paul Justin,30,QB,5,3,211,6-4,Arizona St.,5/19/1968,3,1,Chicago Bears / 7th / 190th pick / 1991,JustPa00
15,Eric Kresser,25,QB,2,0,209,6-2,FloridaMarshall,2/6/1973,Rook,0,,KresEr00
94,Jevon Langford,24,DE,14,1,290,6-3,Oklahoma St.,2/16/1974,2,1,Cincinnati Bengals / 4th / 108th pick / 1996,LangJe20
34,Tremain Mack,24,DB,12,0,193,6-0,Miami (FL),11/21/1974,1,1,Cincinnati Bengals / 4th / 111th pick / 1997,MackTr00
24,Ric Mathias,23,DB,3,0,180,5-10,Wisconsin–LaCrosse,12/10/1975,Rook,0,,MathRi21
82,Tony McGee,27,TE,16,16,247,6-3,Michigan,4/21/1971,5,3,Cincinnati Bengals / 2nd / 37th pick / 1993,McGeTo00
44,Brian Milne,25,RB,14,14,255,6-3,Penn St.,1/7/1973,2,1,Indianapolis Colts / 4th / 115th pick / 1996,MilnBr00
29,Kelvin Moore,23,DB,4,0,210,6-0,Iowa St.Morgan St.,3/7/1975,Rook,0,,MoorKe20
31,Greg Myers,26,DB,16,16,202,6-1,Colorado St.,9/30/1972,2,5,Cincinnati Bengals / 5th / 144th pick / 1996,MyerGr20
12,Neil O'Donnell,32,QB,13,11,228,6-3,Maryland,7/3/1966,7,7,Pittsburgh Steelers / 3rd / 70th pick / 1990,ODonNe00
64,Rod Payne,24,C,6,0,305,6-4,Michigan,6/14/1974,Rook,0,Cincinnati Bengals / 3rd / 76th pick / 1997,PaynRo20
9,Doug Pelfrey,28,K,16,0,185,5-11,Kentucky,9/25/1970,5,2,Cincinnati Bengals / 8th / 202nd pick / 1993,pelfrdou01
81,Carl Pickens,28,WR,16,16,206,6-2,Tennessee,3/23/1970,6,8,Cincinnati Bengals / 2nd / 31st pick / 1992,PickCa00
97,Andre Purvis,25,DT,9,0,310,6-4,North Carolina,7/14/1973,1,1,Cincinnati Bengals / 5th / 144th pick / 1997,PurvAn20
20,Thomas Randolph,28,DB,16,1,180,5-9,Kansas St.,10/5/1970,4,1,New York Giants / 2nd / 47th pick / 1994,RandTh20
57,Adrian Ross,23,MLB,14,1,245,6-2,Colorado St.,2/19/1975,Rook,1,,RossAd20
77,Kevin Sargent,29,T,16,16,289,6-6,East. Washington,3/31/1969,6,7,,SargKe20
23,Corey Sawyer,27,DB,3,0,177,5-11,Florida St.,10/4/1971,4,1,Cincinnati Bengals / 4th / 104th pick / 1994,SawyCo20
86,Darnay Scott,26,WR,13,13,200,6-1,San Diego St.,7/7/1972,4,7,Cincinnati Bengals / 2nd / 30th pick / 1994,ScotDa00
35,Sam Shade,25,DB,16,15,205,6-0,Alabama,6/14/1973,3,6,Cincinnati Bengals / 4th / 102nd pick / 1995,ShadSa20
68,Scott Shaw,24,G,2,0,303,6-3,Michigan St.,6/2/1974,Rook,0,Miami Dolphins / 5th / 143rd pick / 1998,ShawSc20
56,Brian Simmons,23,LB,14,12,240,6-3,North Carolina,6/21/1975,Rook,4,Cincinnati Bengals / 1st / 17th pick / 1998,SimmBr20
96,Clyde Simmons,34,DE,16,16,292,6-5,Western Carolina,8/4/1964,12,5,Philadelphia Eagles / 9th / 233rd pick / 1986,SimmCl00
51,Takeo Spikes,22,LB,16,16,242,6-2,Auburn,12/17/1976,Rook,5,Cincinnati Bengals / 1st / 13th pick / 1998,SpikTa00
52,Jimmy Sprotte,24,LB,5,0,237,6-3,Arizona,10/2/1974,Rook,0,Tennessee Oilers / 7th / 205th pick / 1998,SproJi20
70,Glen Steele,24,DT,10,0,300,6-4,Michigan,10/4/1974,Rook,1,Cincinnati Bengals / 4th / 105th pick / 1998,SteeGl20
93,Mike Thompson,27,DT,10,0,295,6-4,Wisconsin,12/22/1971,3,1,Jacksonville Jaguars / 4th / 123rd pick / 1995,ThomMi21
59,Greg Truitt,33,C,11,0,235,6-0,Penn St.,12/8/1965,4,1,,TruiGr20
53,Tom Tumulty,25,LILB,4,4,247,6-3,Pittsburgh,2/11/1973,2,1,Cincinnati Bengals / 6th / 178th pick / 1996,TumuTo20
67,Kimo von Oelhoffen,27,DE,16,16,299,6-4,HawaiiBoise St.,1/30/1971,4,5,Cincinnati Bengals / 6th / 162nd pick / 1994,vonOKi20
87,Stepfret Williams,25,WR,5,0,170,6-0,La-Monroe,6/14/1973,2,1,Dallas Cowboys / 3rd / 94th pick / 1996,WillSt00
55,Reinard Wilson,25,LB,16,15,270,6-2,Florida St.,12/17/1973,1,5,Cincinnati Bengals / 1st / 14th pick / 1997,WilsRe20
,Team Total,26.1,,16,,244.0,6-1.9,,,2.8,,,-9999
