No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
35,Anthony Allen,23,RB,5,0,223,6-0,LouisvilleGeorgia Tech,8/6/1988,Rook,0,Baltimore Ravens / 7th / 225th pick / 2011,AlleAn01
51,Brendon Ayanbadejo,35,LB,16,0,225,6-1,UCLA,9/6/1976,8,3,,AyanBr99
77,Matt Birk,35,C,16,16,310,6-4,Harvard,7/23/1976,13,7,Minnesota Vikings / 6th / 173rd pick / 1998,BirkMa00
81,Anquan Boldin,31,WR,14,14,220,6-1,Florida St.,10/3/1980,8,8,Arizona Cardinals / 2nd / 54th pick / 2003,BoldAn00
23,Chykie Brown,25,DB,7,0,185,6-0,Texas,12/26/1986,Rook,0,Baltimore Ravens / 5th / 164th pick / 2011,BrowCh05
54,Prescott Burgess,27,LB,3,0,246,6-3,Michigan,3/6/1984,4,0,Baltimore Ravens / 6th / 207th pick / 2007,BurgPr99
49,Josh Bynes,22,MLB,1,0,240,6-1,Auburn,8/24/1989,Rook,0,,ByneJo00
25,Chris Carr,28,DB,9,1,182,5-10,Boise St.,4/30/1983,6,1,,CarrCh22
62,Terrence Cody,23,DT,16,16,370,6-4,Mississippi Gulf Coast CCAlabama,6/28/1988,1,8,Baltimore Ravens / 2nd / 57th pick / 2010,CodyTe99
37,Emanuel Cook,23,DB,5,0,214,5-10,South Carolina,1/20/1988,2,0,,CookEm99
46,Morgan Cox,25,C,16,0,233,6-4,Tennessee,4/26/1986,1,1,,CoxxMo00
7,Billy Cundiff,31,K,15,0,212,6-1,Drake,3/30/1980,9,1,,cundibil01
84,Ed Dickson,24,TE,16,16,250,6-4,Oregon,7/25/1987,1,5,Baltimore Ravens / 3rd / 70th pick / 2010,DickEd00
17,Tandon Doss,22,WR,6,0,201,6-2,Indiana,9/22/1989,Rook,0,Baltimore Ravens / 4th / 123rd pick / 2011,DossTa00
59,Dannell Ellerbe,26,MLB,9,3,236,6-1,Georgia,11/29/1985,2,2,,ElleDa99
83,Lee Evans,30,WR,9,2,209,5-10,Wisconsin,3/11/1981,7,1,Buffalo Bills / 1st / 13th pick / 2004,EvanLe00
5,Joe Flacco,26,QB,16,16,245,6-6,PittsburghDelaware,1/16/1985,3,12,Baltimore Ravens / 1st / 18th pick / 2008,FlacJo00
