No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
50,James Anderson,25,MLB,8,0,235,6-2,Virginia Tech,9/26/1983,2,1,Carolina Panthers / 3rd / 88th pick / 2006,AndeJa21
7,Jason Baker,30,P,16,0,205,6-2,Iowa,5/17/1978,7,2,,BakeJa20
82,Gary Barnidge,23,TE,15,0,250,6-6,Louisville,9/22/1985,Rook,0,Carolina Panthers / 5th / 141st pick / 2008,BarnGa01
52,Jon Beason,23,LB,16,16,237,6-0,Miami (FL),1/14/1985,1,15,Carolina Panthers / 1st / 25th pick / 2007,BeasJo99
96,Tyler Brayton,29,DE,16,16,280,6-6,Colorado,11/20/1979,5,8,Oakland Raiders / 1st / 32nd pick / 2003,BrayTy20
73,Jeremy Bridges,28,G,14,4,318,6-5,Southern Miss,4/19/1980,4,3,Philadelphia Eagles / 6th / 185th pick / 2003,BridJe20
57,Dan Connor,23,MLB,3,0,233,6-3,Penn St.,11/2/1985,Rook,0,Carolina Panthers / 3rd / 74th pick / 2008,ConnDa99
55,Donte Curry,30,MLB,13,0,233,6-1,Morris Brown,7/22/1978,7,1,,CurrDo21
58,Thomas Davis,25,LB,16,16,235,6-1,Georgia,3/22/1983,3,8,Carolina Panthers / 1st / 14th pick / 2005,DaviTh20
17,Jake Delhomme,33,QB,16,16,215,6-2,Louisiana,1/10/1975,9,12,,DelhJa00
53,Na'il Diggs,30,LB,16,16,240,6-4,Ohio St.,7/8/1978,8,7,Green Bay Packers / 4th / 98th pick / 2000,DiggNa20
20,Chris Gamble,25,DB,16,16,205,6-1,Ohio St.,3/11/1983,4,8,Carolina Panthers / 1st / 28th pick / 2004,GambCh20
91,Gary Gibson,26,DT,11,0,285,6-3,Rutgers,5/5/1982,1,1,,GibsGa99
30,Charles Godfrey,23,DB,16,16,207,6-0,Iowa,11/15/1985,Rook,7,Carolina Panthers / 3rd / 67th pick / 2008,GodfCh99
37,Nick Goings,30,RB,16,0,225,6-0,Ohio St.Pittsburgh,1/26/1978,7,0,,GoinNi00
69,Jordan Gross,28,T,15,15,305,6-4,Utah,7/20/1980,5,15,Carolina Panthers / 1st / 8th pick / 2003,GrosJo20
18,D.J. Hackett,27,WR,9,2,199,6-2,Northern State Univ.Colorado,7/3/1981,3,2,Seattle Seahawks / 5th / 157th pick / 2004,HackD.00
63,Geoff Hangartner,26,C,16,8,305,6-5,Texas A&M,4/22/1982,3,5,Carolina Panthers / 5th / 169th pick / 2005,HangGe20
43,Chris Harris,26,DB,16,16,211,6-0,La-Monroe,8/6/1982,3,7,Chicago Bears / 6th / 181st pick / 2005,HarrCh20
78,Nick Hayden,22,DT,2,1,295,6-4,Wisconsin,2/4/1986,Rook,1,Carolina Panthers / 6th / 181st pick / 2008,HaydNi99
45,Brad Hoover,32,FB,16,11,245,6-0,Western Carolina,11/11/1976,8,1,,HoovBr00
80,Dwayne Jarrett,22,WR,9,1,219,6-4,USC,9/11/1986,1,1,Carolina Panthers / 2nd / 45th pick / 2007,JarrDw00
95,Charles Johnson,22,DE,16,0,270,6-2,Georgia,7/10/1986,1,2,Carolina Panthers / 3rd / 83rd pick / 2007,JohnCh98
54,Landon Johnson,27,MLB,15,0,232,6-2,Purdue,3/13/1981,4,1,Cincinnati Bengals / 3rd / 96th pick / 2004,JohnLa20
84,Mark Jones,28,WR,16,0,185,5-9,Tennessee,11/3/1980,4,0,Tampa Bay Buccaneers / 7th / 206th pick / 2004,JoneMa01
67,Ryan Kalil,23,C,12,12,300,6-2,USC,3/29/1985,1,6,Carolina Panthers / 2nd / 59th pick / 2007,KaliRy20
4,John Kasay,39,K,16,0,210,5-10,Georgia,10/27/1969,17,5,Seattle Seahawks / 4th / 98th pick / 1991,kasayjoh01
99,Ma'ake Kemoeatu,29,DT,14,14,345,6-5,Utah,1/10/1979,6,6,,KemoMa20
47,Jeff King,25,TE,16,15,260,6-3,Virginia Tech,2/19/1983,2,2,Carolina Panthers / 5th / 155th pick / 2006,KingJe00
56,Jason Kyle,36,LB,16,0,242,6-3,Arizona St.,5/12/1972,13,1,Seattle Seahawks / 4th / 126th pick / 1995,KyleJa20
92,Damione Lewis,30,DT,15,15,301,6-2,Miami (FL),3/1/1978,7,7,St. Louis Rams / 1st / 12th pick / 2001,LewiDa20
5,Rhys Lloyd,26,K,16,0,231,5-11,Minnesota,6/5/1982,1,0,,LloyRh44
21,Ken Lucas,29,DB,16,16,205,6-0,Mississippi,1/23/1979,7,7,Seattle Seahawks / 2nd / 40th pick / 2001,LucaKe20
31,Richard Marshall,24,DB,16,0,198,5-11,Fresno St.,12/12/1984,2,1,Carolina Panthers / 2nd / 58th pick / 2006,MarsRi20
12,Josh McCown,29,QB,2,0,218,6-4,SMUSam Houston St.,7/4/1979,6,0,Arizona Cardinals / 3rd / 81st pick / 2002,McCoJo01
87,Muhsin Muhammad,35,WR,16,15,215,6-2,Michigan St.,5/5/1973,12,10,Carolina Panthers / 2nd / 43rd pick / 1996,MuhaMu00
76,Frank Omiyale,26,T,10,1,315,6-4,Tennessee Tech,11/23/1982,2,1,Atlanta Falcons / 5th / 163rd pick / 2005,OmiyFr20
79,Jeff Otah,22,T,12,12,340,6-6,Pittsburgh,6/17/1986,Rook,6,Carolina Panthers / 1st / 19th pick / 2008,OtahJe20
98,J'Vonne Parker,26,DT,1,0,323,6-4,Rutgers,6/7/1982,3,0,,ParkJV20
90,Julius Peppers,28,DE,16,16,295,6-7,North Carolina,1/18/1980,6,13,Carolina Panthers / 1st / 2nd pick / 2002,PeppJu99
88,Dante Rosario,24,TE,16,6,244,6-3,Oregon,10/25/1984,1,2,Carolina Panthers / 5th / 155th pick / 2007,RosaDa00
25,Nate Salley,24,DB,16,0,216,6-1,Ohio St.,2/5/1984,2,1,Carolina Panthers / 4th / 121st pick / 2006,SallNa20
59,Adam Seward,26,MLB,9,0,250,6-3,UNLV,6/15/1982,3,1,Carolina Panthers / 5th / 149th pick / 2005,SewaAd20
