No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
22,Larry Asante,23,DB,10,0,211,6-0,Nebraska,3/7/1988,1,0,Cleveland Browns / 5th / 160th pick / 2010,AsanLa99
20,Ronde Barber,36,DB,16,16,184,5-10,Virginia,4/7/1975,14,5,Tampa Bay Buccaneers / 3rd / 66th pick / 1997,BarbRo00
10,Connor Barth,25,K,16,0,193,5-11,North Carolina,4/11/1986,3,5,,barthco01
17,Arrelious Benn,23,WR,14,14,225,6-2,Illinois,9/8/1988,1,3,Tampa Bay Buccaneers / 2nd / 39th pick / 2010,BennAr00
71,Michael Bennett,26,DE,14,10,275,6-4,Texas A&M,11/13/1985,2,4,,BennMi99
31,E.J. Biggers,24,DB,16,6,180,6-0,Western Michigan,6/13/1987,2,2,Tampa Bay Buccaneers / 7th / 217th pick / 2009,BiggE.99
43,Ahmad Black,22,SS,4,0,183,5-9,Florida,12/12/1989,Rook,0,Tampa Bay Buccaneers / 5th / 151st pick / 2011,BlacAh00
58,Quincy Black,27,LB,14,12,226,6-2,New Mexico,2/28/1984,4,4,Tampa Bay Buccaneers / 3rd / 68th pick / 2007,BlacQu99
27,LeGarrette Blount,25,RB,14,14,247,6-0,East Mississippi CCOregon,12/5/1986,1,5,,BlouLe00
91,Da'Quan Bowers,21,DE,16,6,275,6-4,Clemson,2/23/1990,Rook,3,Tampa Bay Buccaneers / 2nd / 51st pick / 2011,BoweDa00
21,Allen Bradford,23,RB,1,0,235,5-11,USC,8/31/1988,Rook,0,Tampa Bay Buccaneers / 6th / 187th pick / 2011,BradAl00
89,Dezmon Briscoe,22,WR,16,2,200,6-3,Kansas,8/31/1989,1,3,Cincinnati Bengals / 6th / 191st pick / 2010,BrisDe00
12,Rudy Carpenter,25,QB,1,0,225,6-3,Arizona St.,4/15/1986,2,0,,CarpRu00
94,Adrian Clayborn,23,DL,16,16,280,6-3,Iowa,7/6/1988,Rook,5,Tampa Bay Buccaneers / 1st / 20th pick / 2011,ClayAd00
96,Tim Crowder,26,DE,10,0,272,6-4,Texas,6/30/1985,4,1,Denver Broncos / 2nd / 56th pick / 2007,CrowTi99
51,Jacob Cutrera,23,LB,8,0,238,6-3,LSU,5/18/1988,1,0,,CutrJa00
53,Zach Diles,26,MLB,7,0,240,6-0,Kansas St.,6/11/1985,4,0,Houston Texans / 7th / 218th pick / 2007,DileZa99
69,Demar Dotson,26,T,13,2,315,6-9,Southern Miss,10/11/1985,2,2,,DotsDe00
48,Andrew Economos,29,C,9,0,250,6-1,Georgia Tech,6/24/1982,5,1,,EconAn20
52,Jeff Faine,30,C,15,15,291,6-3,Notre Dame,4/6/1981,8,6,Cleveland Browns / 1st / 21st pick / 2003,FainJe20
59,Mason Foster,22,MLB,16,15,240,6-1,Washington,3/1/1989,Rook,5,Tampa Bay Buccaneers / 3rd / 84th pick / 2011,FostMa00
85,Collin Franklin,23,TE,2,0,195,6-3,Iowa St.,7/28/1988,Rook,0,,FranCo00
5,Josh Freeman,23,QB,15,15,240,6-6,Kansas St.,1/13/1988,2,8,Tampa Bay Buccaneers / 1st / 17th pick / 2009,FreeJo00
24,Anthony Gaitor,23,DB,8,0,174,5-10,Florida International,10/9/1988,Rook,0,Tampa Bay Buccaneers / 7th / 222nd pick / 2011,GaitAn00
34,Earnest Graham,31,RB,7,2,225,5-9,Florida,1/15/1980,7,2,,GrahEa00
35,Cody Grimm,24,DB,3,3,202,5-11,Virginia Tech,2/26/1987,1,1,Tampa Bay Buccaneers / 7th / 210th pick / 2010,GrimCo99
73,Derek Hardman,25,T,3,0,300,6-6,East. Kentucky,9/13/1986,1,0,,HardDe00
72,Jovan Haye,29,DE,1,0,277,6-2,Vanderbilt,6/21/1982,6,0,Carolina Panthers / 6th / 189th pick / 2005,HayeJo20
54,Geno Hayes,24,LB,16,13,220,6-2,Florida St.,8/10/1987,3,4,Tampa Bay Buccaneers / 6th / 175th pick / 2008,HayeGe98
95,Albert Haynesworth,30,DT,7,6,335,6-6,Tennessee,6/17/1981,9,2,Tennessee Titans / 1st / 15th pick / 2002,HaynAl20
57,Adam Hayward,27,MLB,16,2,235,6-0,Portland St.,6/23/1984,4,1,Tampa Bay Buccaneers / 6th / 182nd pick / 2007,HaywAd98
30,Devin Holland,23,S,4,0,205,6-0,Tulane,10/18/1988,Rook,0,,HollDe00
36,Tanard Jackson,26,DB,10,10,200,6-0,Syracuse,7/21/1985,4,3,Tampa Bay Buccaneers / 4th / 106th pick / 2007,JackTa99
97,George Johnson,24,DE,4,0,265,6-4,Rutgers,12/11/1987,Rook,0,,JohnGe00
11,Josh Johnson,25,QB,9,1,219,6-3,San Diego,5/15/1986,3,1,Tampa Bay Buccaneers / 5th / 160th pick / 2008,JohnJo05
