No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
50,Charlie Anderson,23,LB,15,0,250,6-4,Mississippi,12/8/1981,Rook,2,Houston Texans / 6th / 200th pick / 2004,AndeCh21
88,Derick Armstrong,25,WR,14,1,211,6-2,Arkansas–Monticello,4/2/1979,1,4,,ArmsDe00
93,Jason Babin,24,LB,16,16,267,6-3,Western Michigan,5/24/1980,Rook,8,Houston Texans / 1st / 27th pick / 2004,BabiJa20
12,Tony Banks,31,QB,5,0,230,6-4,Michigan St.,4/5/1973,8,0,St. Louis Rams / 2nd / 42nd pick / 1996,BankTo00
47,Jarrod Baxter,25,FB,8,1,245,6-1,New Mexico,3/9/1979,2,0,Houston Texans / 5th / 136th pick / 2002,BaxtJa00
33,Jason Bell,26,DB,9,0,196,6-0,UCLA,4/1/1978,3,1,,BellJa21
85,Corey Bradford,29,WR,15,10,197,6-1,Jackson St.,12/8/1975,6,4,Green Bay Packers / 5th / 150th pick / 1998,BradCo00
24,Eric Brown,29,DB,13,4,210,6-1,Mississippi St.,3/20/1975,6,2,Denver Broncos / 2nd / 61st pick / 1998,BrowEr21
3,Kris Brown,28,K,16,0,215,5-11,Nebraska,12/23/1976,5,2,Pittsburgh Steelers / 7th / 228th pick / 1999,brownkri01
67,Milford Brown,24,G,2,2,316,6-4,East Mississippi CCFlorida St.,8/15/1980,1,1,Houston Texans / 6th / 1st pick / 2002 Supp,BrowMi21
87,Mark Bruener,32,TE,16,11,260,6-4,Washington,9/16/1972,9,0,Pittsburgh Steelers / 1st / 27th pick / 1995,BrueMa00
8,David Carr,25,QB,16,16,212,6-3,Fresno St.,7/21/1979,2,13,Houston Texans / 1st / 1st pick / 2002,CarrDa00
42,Marcus Coleman,30,DB,12,12,210,6-2,Texas Tech,5/24/1974,8,5,New York Jets / 5th / 133rd pick / 1996,ColeMa20
95,Jerry DeLoach,27,DE,15,3,335,6-2,California,7/17/1977,3,2,,DeLoJe20
26,Glenn Earl,23,DB,12,9,222,6-1,Notre Dame,6/10/1981,Rook,3,Houston Texans / 4th / 122nd pick / 2004,EarlGl20
54,Troy Evans,27,LB,13,0,238,6-3,Cincinnati,12/3/1977,2,1,,EvanTr20
38,Demarcus Faggins,25,DB,16,2,178,5-10,Kansas St.,6/13/1979,2,3,Houston Texans / 6th / 173rd pick / 2002,FaggDe20
56,Jay Foreman,28,LB,11,11,240,6-1,Nebraska,2/18/1976,5,5,Buffalo Bills / 5th / 156th pick / 1999,ForeJa20
