No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
68,Josh Andrews,30,G,2,0,298,6-2,Oregon St.,6/21/1991,7,0,,AndrJo01
53,Daren Bates,31,LB,7,0,225,5-11,Auburn,11/27/1990,8,0,,BateDa00
13,Christian Blake,25,WR,16,0,181,6-1,Northern Illinois,6/8/1996,3,0,,BlakCh00
99,Jonathan Bullard,28,DE,9,4,290,6-3,Florida,10/22/1993,5,2,Chicago Bears / 3rd / 72nd pick / 2016,BullJo00
12,Dustin Colquitt,39,P,6,0,210,6-3,Tennessee,5/6/1982,16,1,Kansas City Chiefs / 3rd / 99th pick / 2005,ColqDu20
50,John Cominsky,26,DE,4,0,285,6-5,Charleston (WV),11/22/1995,2,0,Atlanta Falcons / 4th / 135th pick / 2019,ComiJo00
51,Brandon Copeland,30,LB,16,3,263,6-3,Pennsylvania,7/2/1991,8,2,,CopeBr00
67,Drew Dalman,23,OL,17,0,300,6-3,Stanford,10/15/1998,Rook,1,Atlanta Falcons / 4th / 114th pick / 2021,DalmDr00
88,Frank Darby,24,WR,10,0,200,6-1,Arizona St.,9/8/1997,Rook,0,Atlanta Falcons / 6th / 187th pick / 2021,DarbFr00
90,Marlon Davidson,23,DL,11,1,303,6-3,Auburn,5/11/1998,1,2,Atlanta Falcons / 2nd / 47th pick / 2020,DaviMa01
28,Mike Davis,28,RB,17,8,220,5-9,South Carolina,2/19/1993,6,5,San Francisco 49ers / 4th / 126th pick / 2015,DaviMi01
96,Tyeler Davison,29,DT,12,11,309,6-2,Fresno St.,9/3/1992,6,4,New Orleans Saints / 5th / 154th pick / 2015,DaviTy01
52,Emmanuel Ellerbee,25,LB,4,0,235,6-1,Rice,11/20/1996,3,0,,ElleEm00
48,Dorian Etheridge,23,LB,7,0,230,6-3,Louisville,11/21/1998,Rook,0,,EtheDo00
