No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
43,Brian Allen,23,RB,4,0,205,5-9,Stanford,4/20/1980,Rook,0,Indianapolis Colts / 6th / 204th pick / 2002,AlleBr20
28,Idrees Bashir,25,DB,9,9,198,6-2,Memphis,12/7/1978,2,4,Indianapolis Colts / 2nd / 37th pick / 2001,BashId20
41,Cory Bird,25,DB,12,0,213,5-10,Virginia Tech,8/10/1978,2,1,Indianapolis Colts / 3rd / 91st pick / 2001,BirdCo20
58,Gary Brackett,23,LB,16,0,235,5-11,Rutgers,5/23/1980,Rook,2,,BracGa20
92,Chad Bratzke,32,DE,16,3,270,6-5,East. Kentucky,9/15/1971,9,2,New York Giants / 5th / 155th pick / 1994,BratCh20
79,Raheem Brock,25,DE,16,16,274,6-4,Temple,6/10/1978,1,7,Philadelphia Eagles / 7th / 238th pick / 2002,BrocRa20
44,Dallas Clark,24,TE,10,10,252,6-3,Iowa,6/12/1979,Rook,4,Indianapolis Colts / 1st / 24th pick / 2003,ClarDa00
31,Clifton Crosby,29,DB,14,0,179,5-10,Maryland,9/17/1974,4,1,,CrosCl21
80,Joe Davenport,27,TE,16,2,268,6-6,Arkansas,10/29/1976,2,0,,DaveJo00
64,Rick DeMulling,26,G,16,16,304,6-4,Idaho,7/21/1977,2,11,Indianapolis Colts / 7th / 220th pick / 2001,DeMuRi20
71,Ryan Diem,24,T,13,13,320,6-6,Northern Illinois,7/1/1979,2,9,Indianapolis Colts / 4th / 118th pick / 2001,DiemRy20
34,Jason Doering,25,DB,16,0,201,6-0,Wisconsin,4/22/1978,2,1,Indianapolis Colts / 6th / 193rd pick / 2001,DoerJa20
20,Mike Doss,22,DB,15,15,207,5-10,Ohio St.,3/24/1981,Rook,6,Indianapolis Colts / 2nd / 58th pick / 2003,DossMi20
39,Anthony Floyd,22,DB,6,0,202,5-10,Louisville,2/1/1981,Rook,1,,FloyAn20
93,Dwight Freeney,23,DE,15,13,268,6-1,Syracuse,2/19/1980,1,11,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
76,Makoa Freitas,24,T,12,6,307,6-4,Arizona,11/23/1979,Rook,5,Indianapolis Colts / 6th / 208th pick / 2003,FreiMa20
78,Tarik Glenn,27,T,10,10,332,6-5,California,5/25/1976,6,7,Indianapolis Colts / 1st / 19th pick / 1997,GlenTa99
25,Nick Harper,29,DB,16,13,182,5-10,Fort Valley St.,9/10/1974,2,6,,HarpNi20
21,Walt Harris,29,DB,16,15,196,5-11,Mississippi St.,8/10/1974,7,6,Chicago Bears / 1st / 13th pick / 1996,HarrWa21
88,Marvin Harrison,31,WR,15,15,185,6-0,Syracuse,8/25/1972,7,15,Indianapolis Colts / 1st / 19th pick / 1996,HarrMa00
72,Brandon Hicks,26,DT,4,0,282,6-0,Bowling Green,11/17/1977,Rook,0,,HickBr20
7,Brock Huard,27,QB,2,0,232,6-4,Washington,4/15/1976,3,0,Seattle Seahawks / 3rd / 77th pick / 1999,HuarBr00
32,Edgerrin James,25,RB,13,13,219,6-0,Miami (FL),8/1/1978,4,15,Indianapolis Colts / 1st / 4th pick / 1999,JameEd00
59,Cato June,24,LB,11,0,227,6-0,Michigan,11/18/1979,Rook,1,Indianapolis Colts / 6th / 198th pick / 2003,JuneCa99
36,Tom Lopienski,24,FB,4,0,246,6-0,Notre Dame,6/12/1979,Rook,0,,LopiTo20
