No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
82,Derrick Alexander,31,WR,8,5,195,6-2,Michigan,11/6/1971,8,1,Cleveland Browns / 1st / 29th pick / 1994,AlexDe00
1,Gary Anderson,43,K,14,0,193,5-11,Syracuse,7/16/1959,20,2,Buffalo Bills / 7th / 171st pick / 1982,andergar02
85,D'Wayne Bates,27,WR,14,11,212,6-2,Northwestern,12/4/1975,3,6,Chicago Bears / 3rd / 71st pick / 1999,BateDW00
23,Michael Bennett,24,RB,16,16,205,5-9,Wisconsin,8/13/1978,1,13,Minnesota Vikings / 1st / 27th pick / 2001,BennMi00
54,Greg Biekert,33,LB,16,16,253,6-2,Colorado,3/14/1969,9,7,Los Angeles Raiders / 7th / 181st pick / 1993,BiekGr20
78,Matt Birk,26,C,16,16,310,6-4,Harvard,7/23/1976,4,9,Minnesota Vikings / 6th / 173rd pick / 1998,BirkMa00
8,Todd Bouman,30,QB,1,0,229,6-2,St. Cloud St.,8/1/1972,1,0,,BoumTo00
26,Ronnie Bradford,32,DB,16,15,188,5-10,Colorado,10/1/1970,9,4,Miami Dolphins / 4th / 105th pick / 1993,BradRo20
42,Jack Brewer,23,DB,15,1,190,6-0,SMUMinnesota,1/8/1979,Rook,1,,BrewJa20
4,Doug Brien,32,K,6,0,180,6-0,California,11/24/1970,8,0,San Francisco 49ers / 3rd / 85th pick / 1994,briendou01
91,Lorenzo Bromell,27,DE,16,1,260,6-6,Georgia MilitaryClemson,9/23/1975,4,2,Miami Dolphins / 4th / 102nd pick / 1998,BromLo20
16,Kelly Campbell,22,WR,6,2,173,5-10,Georgia Tech,7/23/1980,Rook,2,,CampKe00
22,Tyrone Carter,26,DB,16,7,190,5-8,Minnesota,3/31/1976,2,3,Minnesota Vikings / 4th / 118th pick / 2000,CartTy20
89,Matt Cercone,27,TE,3,0,252,6-5,Arizona St.,11/30/1975,2,0,,CercMa20
87,Byron Chamberlain,31,TE,13,9,250,6-1,MissouriWayne State (NE),10/17/1971,7,4,Denver Broncos / 7th / 222nd pick / 1995,ChamBy00
34,Doug Chapman,25,RB,6,0,213,5-10,Marshall,8/22/1977,1,1,Minnesota Vikings / 3rd / 88th pick / 2000,ChapDo00
21,Corey Chavous,26,DB,16,16,204,6-1,Vanderbilt,1/15/1976,4,5,Arizona Cardinals / 2nd / 33rd pick / 1998,ChavCo00
50,Patrick Chukwurah,23,LB,11,2,250,6-1,Wyoming,3/1/1979,1,1,Minnesota Vikings / 5th / 157th pick / 2001,ChukPa20
52,Henri Crockett,28,LB,14,11,240,6-2,Florida St.,10/28/1974,5,4,Atlanta Falcons / 4th / 100th pick / 1997,CrocHe20
