No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Flozell Adams,26,T,16,16,338,6-7,Michigan St.,5/18/1975,3,6,Dallas Cowboys / 2nd / 38th pick / 1998,AdamFl00
51,Keith Adams,22,MLB,4,0,223,5-11,Clemson,11/22/1979,Rook,0,Tennessee Titans / 7th / 232nd pick / 2001,AdamKe20
73,Larry Allen,30,G,16,16,335,6-3,Butte JC (CA)Sonoma St.,11/27/1971,7,11,Dallas Cowboys / 2nd / 46th pick / 1994,AlleLa00
33,Jason Bell,23,DB,16,0,196,6-0,UCLA,4/1/1978,Rook,1,,BellJa21
50,Jamal Brooks,25,LB,16,1,245,6-2,Hampton,11/9/1976,Rook,2,,BrooJa20
17,Quincy Carter,24,QB,8,8,213,6-2,Georgia,10/13/1977,Rook,3,Dallas Cowboys / 2nd / 53rd pick / 2001,CartQu00
95,Randy Chevrier,25,DT,8,0,291,6-2,McGill,6/6/1976,Rook,0,Jacksonville Jaguars / 7th / 241st pick / 2001,ChevRa20
85,Darrin Chiaverini,24,WR,16,0,210,6-2,Colorado,10/12/1977,2,1,Cleveland Browns / 5th / 148th pick / 1999,ChiaDa00
52,Dexter Coakley,29,LB,15,15,236,5-10,Appalachian St.,10/20/1972,4,10,Dallas Cowboys / 3rd / 65th pick / 1997,CoakDe00
41,Pat Dennis,23,DB,11,0,207,6-0,La-Monroe,6/30/1978,1,1,Kansas City Chiefs / 5th / 162nd pick / 2000,DennPa20
24,Tony Dixon,22,DB,8,0,213,6-1,Alabama,6/18/1979,Rook,1,Dallas Cowboys / 2nd / 56th pick / 2001,DixoTo20
79,Char-ron Dorsey,24,T,9,2,367,6-6,Florida St.,11/5/1977,Rook,1,Dallas Cowboys / 7th / 242nd pick / 2001,DorsCh20
27,Mario Edwards,26,DB,16,15,199,6-0,Florida St.,12/1/1975,1,7,Dallas Cowboys / 6th / 180th pick / 2000,EdwaMa20
96,Ebenezer Ekuban,25,DE,1,1,275,6-4,North Carolina,5/29/1976,2,0,Dallas Cowboys / 1st / 20th pick / 1999,EkubEb20
98,Greg Ellis,26,DE,16,16,265,6-6,North Carolina,8/14/1975,3,8,Dallas Cowboys / 1st / 8th pick / 1998,ElliGr20
92,Demetric Evans,22,DE,16,0,275,6-4,Georgia,9/3/1979,Rook,2,,EvanDe20
66,Ben Fricke,26,C,7,0,295,6-0,Houston,11/3/1975,2,0,New York Giants / 7th / 213th pick / 1998,FricBe20
90,Byron Frisch,25,DE,13,0,267,6-5,BYU,12/17/1976,Rook,1,Tennessee Titans / 3rd / 93rd pick / 2000,FrisBy20
84,Joey Galloway,30,WR,16,16,200,5-11,Ohio St.,11/20/1971,6,6,Seattle Seahawks / 1st / 8th pick / 1995,GallJo00
61,Kelvin Garmon,25,G,16,16,350,6-2,Baylor,10/26/1976,Rook,6,Dallas Cowboys / 7th / 243rd pick / 1999,GarmKe20
63,Aaron Gibson,24,T,1,0,375,6-6,Wisconsin,9/27/1977,1,0,Detroit Lions / 1st / 27th pick / 1999,GibsAa20
56,Orantes Grant,23,LB,10,1,228,6-0,Georgia,3/18/1978,1,1,Dallas Cowboys / 7th / 219th pick / 2000,GranOr20
54,Darren Hambrick,26,LB,5,5,227,6-1,FloridaSouth Carolina,8/30/1975,3,2,Dallas Cowboys / 5th / 130th pick / 1998,HambDa20
42,Troy Hambrick,25,RB,16,11,233,6-1,South CarolinaSavannah St.,11/6/1976,1,4,,HambTr00
88,Jackie Harris,33,TE,13,12,244,6-4,La-Monroe,1/4/1968,11,1,Green Bay Packers / 4th / 102nd pick / 1990,HarrJa00
38,Duane Hawthorne,25,DB,16,11,175,5-10,Northern Illinois,8/26/1976,2,5,,HawtDu20
9,Jon Hilbert,26,K,8,0,228,6-2,Louisville,7/15/1975,Rook,1,,hilbejon01
49,Johnny Huggins,25,TE,10,2,245,6-3,Alabama St.,3/29/1976,Rook,0,,HuggJo00
81,Rocket Ismail,32,WR,14,13,180,5-11,Notre Dame,11/18/1969,8,7,Los Angeles Raiders / 4th / 100th pick / 1991,IsmaRa00
4,Micah Knorr,26,P,16,0,199,6-2,Utah St.,1/9/1975,1,1,,knorrmic01
41,Kareem Larrimore,25,DB,4,2,190,5-11,Cerritos (CA)West Texas A&M,4/21/1976,1,1,Dallas Cowboys / 4th / 109th pick / 2000,LarrKa20
16,Ryan Leaf,25,QB,4,3,245,6-5,Washington St.,5/15/1976,3,1,San Diego Chargers / 1st / 2nd pick / 1998,LeafRy00
68,Matt Lehr,22,C,8,0,304,6-2,Virginia Tech,4/25/1979,Rook,0,Dallas Cowboys / 5th / 137th pick / 2001,LehrMa20
86,Mike Lucky,26,TE,16,5,280,6-6,Arizona,11/23/1975,2,1,Dallas Cowboys / 7th / 229th pick / 1999,LuckMi00
58,Louis Mackey,24,LB,1,0,225,6-1,Akron,12/29/1977,Rook,0,,MackLo20
83,Wane McGarity,25,WR,3,1,197,5-8,Texas,9/30/1976,2,0,Dallas Cowboys / 4th / 118th pick / 1999,McGaWa00
72,Dwayne Missouri,23,DE,2,0,260,6-5,Northwestern,12/23/1978,Rook,0,Baltimore Ravens / 7th / 231st pick / 2001,MissDw20
