No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
93,Jay Alford,25,DT,16,3,280,6-2,Penn St.,5/28/1983,1,3,New York Giants / 3rd / 81st pick / 2007,AlfoJa99
57,Chase Blackburn,25,MLB,16,8,240,6-3,Akron,6/10/1983,3,5,,BlacCh21
77,Kevin Boothe,25,T,16,0,325,6-5,Cornell,7/5/1983,2,1,Oakland Raiders / 6th / 176th pick / 2006,BootKe20
89,Kevin Boss,24,TE,15,15,255,6-7,Western Oregon,1/11/1984,1,4,New York Giants / 5th / 153rd pick / 2007,BossKe00
44,Ahmad Bradshaw,22,RB,15,0,195,5-11,Marshall,3/19/1986,1,3,New York Giants / 7th / 250th pick / 2007,BradAh00
17,Plaxico Burress,31,WR,10,9,232,6-5,Michigan St.,8/12/1977,8,5,Pittsburgh Steelers / 1st / 8th pick / 2000,BurrPl00
37,James Butler,26,DB,15,14,209,6-3,Georgia Tech,9/7/1982,3,6,,ButlJa20
5,John Carney,44,K,15,0,185,5-11,Notre Dame,4/20/1964,20,4,,carnejoh01
8,David Carr,29,QB,3,0,212,6-3,Fresno St.,7/21/1979,6,0,Houston Texans / 1st / 1st pick / 2002,CarrDa00
55,Danny Clark,31,LB,16,15,233,6-2,Illinois,5/9/1977,8,7,Jacksonville Jaguars / 7th / 245th pick / 2000,ClarDa21
73,Jeremy Clark,25,DT,4,0,305,6-2,Alabama,9/6/1983,Rook,0,,ClarJe01
96,Barry Cofield,24,DT,15,15,303,6-4,Northwestern,3/19/1984,2,8,New York Giants / 4th / 124th pick / 2006,CofiBa20
51,Zak DeOssie,24,LB,16,0,250,6-5,Brown,5/25/1984,1,4,New York Giants / 4th / 116th pick / 2007,DeOsZa99
66,David Diehl,28,G,16,16,304,6-5,Illinois,9/15/1980,5,13,New York Giants / 5th / 160th pick / 2003,DiehDa21
35,Kevin Dockery,24,DB,13,1,188,5-8,Mississippi St.,1/8/1984,2,1,,DockKe20
22,Reuben Droughns,30,RB,12,0,220,5-11,Oregon,8/21/1978,7,0,Detroit Lions / 3rd / 81st pick / 2000,DrouRe00
18,Jeff Feagles,42,P,16,0,215,6-1,Miami (FL),3/7/1966,20,2,,FeagJe20
54,Jonathan Goff,23,MLB,5,0,238,6-2,Vanderbilt,12/12/1985,Rook,0,New York Giants / 5th / 165th pick / 2008,GoffJo99
39,Madison Hedgecock,27,FB,16,10,266,6-3,North Carolina,8/27/1981,3,1,St. Louis Rams / 7th / 251st pick / 2005,HedgMa00
87,Domenik Hixon,24,WR,16,7,205,6-2,Akron,10/8/1984,1,7,Denver Broncos / 4th / 130th pick / 2006,HixoDo00
27,Brandon Jacobs,26,RB,13,13,264,6-4,Southern Illinois,7/6/1982,3,9,New York Giants / 4th / 110th pick / 2005,JacoBr00
84,Darcy Johnson,25,TE,16,2,252,6-5,Central Florida,2/11/1983,2,0,,JohnDa03
20,Michael Johnson,24,DB,16,16,205,6-3,Arizona,5/9/1984,1,7,New York Giants / 7th / 224th pick / 2007,JohnMi99
53,Bryan Kehl,24,MLB,16,2,234,6-2,BYU,6/16/1984,Rook,3,New York Giants / 4th / 123rd pick / 2008,KehlBr99
97,Mathias Kiwanuka,25,DE,16,16,267,6-5,Boston Col.,3/8/1983,2,9,New York Giants / 1st / 32nd pick / 2006,KiwaMa20
26,Sammy Knight,33,DB,9,0,205,6-0,USC,9/10/1975,11,1,,KnigSa00
61,Adam Koets,24,T,1,0,298,6-5,Oregon St.,1/7/1984,1,0,New York Giants / 6th / 189th pick / 2007,KoetAd20
29,Sam Madison,34,DB,7,0,180,5-11,Louisville,4/23/1974,11,1,Miami Dolphins / 2nd / 44th pick / 1997,MadiSa00
10,Eli Manning,27,QB,16,16,220,6-5,Mississippi,1/3/1981,4,12,San Diego Chargers / 1st / 1st pick / 2004,MannEl00
82,Mario Manningham,22,WR,7,0,185,6-0,Michigan,5/25/1986,Rook,0,New York Giants / 3rd / 95th pick / 2008,MannMa01
88,Michael Matthews,25,TE,16,5,270,6-4,Georgia Tech,10/9/1983,1,0,,MattMi00
95,Jerome McDougle,30,DE,4,0,264,6-2,Pittsburg St.Miami (FL),12/15/1978,5,0,Philadelphia Eagles / 1st / 15th pick / 2003,McDoJe20
67,Kareem McKenzie,29,T,16,16,330,6-6,Penn St.,5/24/1979,7,8,New York Jets / 3rd / 79th pick / 2001,McKeKa20
25,R.W. McQuarters,32,DB,9,0,194,5-10,Oklahoma St.,12/21/1976,10,1,San Francisco 49ers / 1st / 28th pick / 1998,McQuR.20
52,Edmond Miles,24,LB,2,0,227,5-11,Iowa,7/6/1984,1,0,,MileEd99
83,Sinorice Moss,25,WR,10,0,185,5-8,Miami (FL),12/28/1983,2,2,New York Giants / 2nd / 44th pick / 2006,MossSi00
60,Shaun O'Hara,31,G,16,16,303,6-3,Rutgers,6/23/1977,8,13,,OHarSh20
21,Kenny Phillips,22,DB,16,3,208,6-2,Miami (FL),11/24/1986,Rook,2,New York Giants / 1st / 31st pick / 2008,PhilKe99
58,Antonio Pierce,30,LB,15,15,238,6-1,Arizona,10/26/1978,7,8,,PierAn20
98,Fred Robbins,31,DT,14,14,325,6-4,Wake Forest,3/25/1977,8,7,Minnesota Vikings / 2nd / 55th pick / 2000,RobbFr20
31,Aaron Ross,26,DB,15,15,193,6-1,Texas,9/15/1982,1,6,New York Giants / 1st / 20th pick / 2007,RossAa99
65,Grey Ruegamer,32,C,16,0,299,6-4,Arizona St.,6/11/1976,8,1,Miami Dolphins / 3rd / 72nd pick / 1999,RuegGr20
69,Rich Seubert,29,G,16,16,310,6-3,Western Illinois,3/30/1979,7,8,,SeubRi20
12,Steve Smith,23,WR,16,4,195,6-0,USC,5/6/1985,1,6,New York Giants / 2nd / 51st pick / 2007,SmitSt02
76,Chris Snee,26,G,16,16,305,6-3,Boston Col.,1/18/1982,4,15,New York Giants / 2nd / 34th pick / 2004,SneeCh20
24,Terrell Thomas,23,DB,12,2,197,6-1,USC,1/8/1985,Rook,2,New York Giants / 2nd / 63rd pick / 2008,ThomTe99
71,Dave Tollefson,26,DE,13,0,260,6-4,NW Missouri St.,7/10/1982,1,2,Green Bay Packers / 7th / 253rd pick / 2006,TollDa99
81,Amani Toomer,34,WR,16,12,203,6-3,Michigan,9/8/1974,12,6,New York Giants / 2nd / 34th pick / 1996,ToomAm00
91,Justin Tuck,25,DE,16,16,265,6-5,Notre Dame,3/29/1983,3,19,New York Giants / 3rd / 74th pick / 2005,TuckJu20
9,Lawrence Tynes,30,K,2,0,194,6-1,Troy,5/3/1978,4,0,,tyneslaw01
34,Derrick Ward,28,RB,16,3,240,5-11,Fresno St.Ottawa (KS),8/30/1980,4,12,New York Giants / 7th / 235th pick / 2004,WardDe01
28,Danny Ware,23,RB,6,0,225,6-1,Georgia,2/18/1985,1,0,,WareDa00
23,Corey Webster,26,DB,16,16,200,6-0,LSU,3/2/1982,3,7,New York Giants / 2nd / 43rd pick / 2005,WebsCo20
59,Gerris Wilkinson,25,LB,8,5,231,6-3,Georgia Tech,4/5/1983,2,2,New York Giants / 3rd / 96th pick / 2006,WilkGe20
99,Renaldo Wynn,34,DE,16,0,292,6-3,Notre Dame,9/3/1974,11,2,Jacksonville Jaguars / 1st / 21st pick / 1997,WynnRe20
,Team Total,27.3,,16,,241.8,6-2.2,,,4.3,,,-9999
