No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
85,Mark Anelli,23,TE,2,0,265,6-3,Wisconsin,6/5/1979,Rook,0,San Francisco 49ers / 6th / 201st pick / 2002,AnelMa20
57,Cornelius Anthony,24,LB,10,0,235,6-0,Texas A&M,7/7/1978,Rook,1,,AnthCo20
7,Jason Baker,24,P,11,0,205,6-2,Iowa,5/17/1978,1,1,,BakeJa20
32,Kevan Barlow,23,RB,14,0,234,6-1,Pittsburgh,1/7/1979,1,7,San Francisco 49ers / 3rd / 80th pick / 2001,BarlKe00
40,Fred Beasley,28,FB,16,14,246,6-0,Auburn,9/18/1974,4,2,San Francisco 49ers / 6th / 180th pick / 1998,BeasFr00
31,Zack Bronson,28,DB,5,5,204,6-1,McNeese St.,1/28/1974,5,2,,BronZa20
96,Andre Carter,23,DE,16,16,260,6-4,California,5/12/1979,1,8,San Francisco 49ers / 1st / 7th pick / 2001,CartAn20
3,Jeff Chandler,23,K,6,0,218,6-2,Florida,6/18/1979,Rook,1,San Francisco 49ers / 4th / 102nd pick / 2002,chandjef01
6,Jose Cortez,27,K,10,0,200,5-11,Los Angeles ValleyOregon St.,5/27/1975,3,1,,cortejos01
92,Jerome Davis,28,T,2,0,290,6-5,Minnesota,2/4/1974,Rook,0,,DaviJe23
63,Derrick Deese,32,T,14,14,289,6-3,USC,5/17/1970,8,7,,DeesDe20
95,John Engelberger,26,DE,15,0,252,6-4,Virginia Tech,10/18/1976,2,1,San Francisco 49ers / 2nd / 35th pick / 2000,EngeJo20
74,Dave Fiore,28,G,3,3,293,6-4,Hofstra,8/10/1974,4,2,,FiorDa20
75,Jim Flanigan,31,DT,15,1,290,6-2,Notre Dame,8/27/1971,8,1,Chicago Bears / 3rd / 74th pick / 1994,FlanJi21
5,Jeff Garcia,32,QB,16,16,200,6-1,San Jose St.,2/24/1970,3,15,,GarcJe00
78,Scott Gragg,30,T,16,16,315,6-8,Montana,2/28/1972,7,8,New York Giants / 2nd / 54th pick / 1995,GragSc20
45,Tim Hauck,36,DB,3,0,187,5-10,Pacific (OR)Montana,12/20/1966,12,0,,HaucTi20
43,Duane Hawthorne,26,DB,3,0,175,5-10,Northern Illinois,8/26/1976,3,0,,HawtDu20
38,Ronnie Heard,26,DB,12,6,215,6-3,Mississippi,10/5/1976,2,3,,HearRo20
20,Garrison Hearst,31,RB,16,16,215,5-11,Georgia,1/4/1971,9,11,Phoenix Cardinals / 1st / 3rd pick / 1993,HearGa00
66,Eric Heitmann,22,G,16,12,312,6-3,Stanford,2/24/1980,Rook,6,San Francisco 49ers / 7th / 239th pick / 2002,HeitEr20
26,Rashad Holman,24,DB,16,0,191,5-11,Louisville,1/17/1978,1,1,San Francisco 49ers / 6th / 179th pick / 2001,HolmRa20
22,Terry Jackson,26,FB,5,0,222,6-0,Florida,1/10/1976,3,0,San Francisco 49ers / 5th / 157th pick / 1999,JackTe00
86,Brian Jennings,26,TE,16,0,242,6-5,Arizona St.,10/14/1976,2,0,San Francisco 49ers / 7th / 230th pick / 2000,JennBr00
82,Eric Johnson,23,TE,12,10,256,6-3,Yale,9/15/1979,1,4,San Francisco 49ers / 7th / 224th pick / 2001,JohnEr00
18,James Jordan,24,WR,6,0,225,6-2,Louisiana Tech,6/11/1978,Rook,0,,JordJa20
28,John Keith,25,DB,8,3,207,6-0,Furman,2/4/1977,2,1,San Francisco 49ers / 4th / 108th pick / 2000,KeitJo20
72,Kyle Kosier,24,G,15,1,309,6-5,Arizona St.,11/27/1978,Rook,2,San Francisco 49ers / 7th / 248th pick / 2002,KosiKy20
4,Bill LaFleur,26,P,5,0,204,6-0,Nebraska,2/25/1976,Rook,0,,LaFlBi20
60,Ben Lynch,30,C,16,0,295,6-4,California,11/18/1972,3,1,Kansas City Chiefs / 7th / 211th pick / 1996,LyncBe20
56,Brandon Moore,23,LILB,13,2,240,6-1,Oklahoma,1/16/1979,Rook,2,,MoorBr22
35,Jason Moore,26,DB,9,0,191,5-10,San Diego St.,1/15/1976,3,1,,MoorJa20
99,Sean Moran,29,LB,16,0,275,6-4,Colorado St.,6/5/1973,6,1,Buffalo Bills / 4th / 120th pick / 1996,MoraSe20
62,Jeremy Newberry,26,C,16,16,310,6-5,California,3/23/1976,3,11,San Francisco 49ers / 2nd / 58th pick / 1998,NewbJe00
91,Chike Okeafor,26,DE,16,16,256,6-4,Purdue,3/27/1976,3,7,San Francisco 49ers / 3rd / 89th pick / 1999,OkeaCh20
81,Terrell Owens,29,WR,14,14,224,6-3,Chattanooga,12/7/1973,6,15,San Francisco 49ers / 3rd / 89th pick / 1996,OwenTe00
33,Tony Parrish,27,DB,16,16,210,6-0,Washington,11/23/1975,4,7,Chicago Bears / 2nd / 35th pick / 1998,ParrTo20
98,Julian Peterson,24,LB,16,16,245,6-3,Michigan St.,7/28/1978,2,11,San Francisco 49ers / 1st / 16th pick / 2000,PeteJu00
29,Ahmed Plummer,26,DB,15,15,191,6-0,Ohio St.,3/26/1976,2,5,San Francisco 49ers / 1st / 24th pick / 2000,PlumAh20
51,Saleem Rasheed,21,RILB,6,0,229,6-2,Alabama,6/15/1981,Rook,1,San Francisco 49ers / 3rd / 69th pick / 2002,RashSa20
13,Tim Rattay,25,QB,4,0,200,6-0,Louisiana Tech,3/15/1977,2,1,San Francisco 49ers / 7th / 212th pick / 2000,RattTi00
