No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
27,Brent Alexander,29,DB,16,16,189,5-11,Tennessee St.,7/10/1971,6,8,,AlexBr20
28,Ainsley Battles,22,DB,16,1,204,5-11,Vanderbilt,11/6/1978,Rook,2,,BattAi20
42,Myron Bell,29,DB,1,0,203,5-11,Michigan St.,9/15/1971,6,0,Pittsburgh Steelers / 5th / 140th pick / 1994,BellMy20
36,Jerome Bettis,28,RB,16,16,252,5-11,Notre Dame,2/16/1972,7,10,Los Angeles Rams / 1st / 10th pick / 1993,BettJe00
89,Will Blackwell,25,WR,5,0,190,6-0,San Diego St.,7/9/1975,3,1,Pittsburgh Steelers / 2nd / 53rd pick / 1997,BlacWi00
3,Kris Brown,24,K,16,0,215,5-11,Nebraska,12/23/1976,1,4,Pittsburgh Steelers / 7th / 228th pick / 1999,brownkri01
87,Mark Bruener,28,TE,16,16,260,6-4,Washington,9/16/1972,5,2,Pittsburgh Steelers / 1st / 27th pick / 1995,BrueMa00
80,Plaxico Burress,23,WR,12,9,232,6-5,Michigan St.,8/12/1977,Rook,3,Pittsburgh Steelers / 1st / 8th pick / 2000,BurrPl00
96,Kendrick Clancy,22,DT,9,0,305,6-1,Mississippi,9/17/1978,Rook,1,Pittsburgh Steelers / 3rd / 72nd pick / 2000,ClanKe20
24,Nakia Codie,23,DB,6,0,208,6-2,Baylor,1/20/1977,Rook,1,,CodiNa20
73,Chris Combs,24,DE,6,0,284,6-4,Duke,12/15/1976,Rook,1,Pittsburgh Steelers / 6th / 173rd pick / 2000,CombCh21
48,Matt Cushing,25,TE,7,1,255,6-4,Illinois,7/2/1975,1,0,,CushMa00
63,Dermontti Dawson,35,C,9,9,288,6-2,Kentucky,6/17/1965,12,4,Pittsburgh Steelers / 2nd / 44th pick / 1988,DawsDe00
62,Roger Duffy,33,G,13,7,300,6-3,Penn St.,7/16/1967,10,4,New York Jets / 8th / 196th pick / 1990,DuffRo20
81,Troy Edwards,23,WR,14,1,195,5-10,Louisiana Tech,4/7/1977,1,2,Pittsburgh Steelers / 1st / 13th pick / 1999,EdwaTr00
66,Alan Faneca,24,G,16,16,316,6-5,LSU,12/7/1976,2,7,Pittsburgh Steelers / 1st / 26th pick / 1998,FaneAl00
57,John Fiala,27,LILB,16,0,237,6-2,Washington,11/25/1973,2,1,Miami Dolphins / 6th / 166th pick / 1997,FialJo20
41,Lee Flowers,27,DB,14,14,213,6-0,Georgia Tech,1/14/1973,5,8,Pittsburgh Steelers / 5th / 151st pick / 1995,FlowLe20
45,Chris Fuamatu-Ma'afala,23,RB,7,1,252,6-0,Utah,3/4/1977,2,2,Pittsburgh Steelers / 6th / 178th pick / 1998,FuamCh00
72,Wayne Gandy,29,T,16,16,315,6-4,Auburn,2/10/1971,6,9,Los Angeles Rams / 1st / 15th pick / 1994,GandWa20
