No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
92,Cliff Avril,25,DE,16,16,260,6-3,Purdue,4/8/1986,3,9,Detroit Lions / 3rd / 92nd pick / 2008,AvriCl99
76,Jeff Backus,34,T,16,16,305,6-5,Michigan,9/21/1977,10,9,Detroit Lions / 1st / 18th pick / 2001,BackJe20
32,Aaron Berry,23,DB,11,3,180,5-11,Pittsburgh,6/25/1988,1,2,,BerrAa00
44,Jahvid Best,22,RB,6,6,190,5-9,California,1/30/1989,1,5,Detroit Lions / 1st / 30th pick / 2010,BestJa00
35,Aaron Brown,26,RB,1,0,196,6-0,TCU,10/10/1985,2,0,Detroit Lions / 6th / 192nd pick / 2009,BrowAa00
45,Eldra Buckley,26,RB,2,0,202,5-9,Northwest Mississippi CCChattanooga,6/23/1985,2,0,,BuckEl00
13,Nate Burleson,30,WR,16,11,198,6-0,Nevada,8/19/1981,8,7,Minnesota Vikings / 3rd / 71st pick / 2003,BurlNa00
31,Don Carey,24,DB,5,0,202,5-11,Norfolk St.,2/14/1987,1,0,Cleveland Browns / 6th / 177th pick / 2009,CareDo00
59,Bobby Carpenter,28,LB,16,3,249,6-2,Ohio St.,8/1/1983,5,3,Dallas Cowboys / 1st / 18th pick / 2006,CarpBo20
77,Gosder Cherilus,27,T,16,15,315,6-7,Boston Col.,6/28/1984,3,9,Detroit Lions / 1st / 17th pick / 2008,CherGo20
24,Erik Coleman,29,DB,4,0,207,5-10,Washington St.,5/6/1982,7,0,New York Jets / 5th / 143rd pick / 2004,ColeEr21
82,Rashied Davis,32,DB,11,0,187,5-9,San Jose St.,7/24/1979,6,1,,DaviRa00
62,Keyunta Dawson,26,DE,2,0,268,6-0,Texas Tech,9/13/1985,4,0,Indianapolis Colts / 7th / 242nd pick / 2007,DawsKe99
26,Louis Delmas,24,DB,11,11,197,5-11,Western Michigan,4/12/1987,2,5,Detroit Lions / 2nd / 33rd pick / 2009,DelmLo99
6,Ryan Donahue,23,P,8,0,190,6-3,Iowa,3/17/1988,Rook,1,,DonaRy00
52,Justin Durant,26,LB,13,12,230,6-4,Hampton,9/20/1985,4,6,Jacksonville Jaguars / 2nd / 48th pick / 2007,DuraJu99
