No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
8,Mark Brunell,40,QB,2,0,215,6-1,Washington,9/17/1970,16,0,Green Bay Packers / 5th / 118th pick / 1993,BrunMa00
11,Kellen Clemens,27,QB,1,0,220,6-2,Oregon,6/7/1983,4,0,New York Jets / 2nd / 49th pick / 2006,ClemKe00
87,David Clowney,25,WR,3,0,190,6-1,Virginia Tech,7/7/1985,2,0,Green Bay Packers / 5th / 157th pick / 2007,ClowDa00
34,Marquice Cole,27,DB,12,1,184,5-11,Northwestern,11/13/1983,1,2,,ColeMa01
30,Drew Coleman,27,DB,16,4,180,5-9,TCU,4/22/1983,4,3,New York Jets / 6th / 189th pick / 2006,ColeDr20
38,John Conner,23,RB,16,0,240,5-11,Kentucky,6/8/1987,Rook,0,New York Jets / 5th / 139th pick / 2010,ConnJo00
27,Emanuel Cook,22,DB,4,0,214,5-10,South Carolina,1/20/1988,1,0,,CookEm99
89,Jerricho Cotchery,28,WR,14,5,205,6-1,North Carolina St.,6/16/1982,6,3,New York Jets / 4th / 108th pick / 2004,CotcJe00
31,Antonio Cromartie,26,DB,15,15,210,6-2,Florida St.,4/15/1984,4,6,San Diego Chargers / 1st / 19th pick / 2006,CromAn20
86,Jeff Cumberland,23,TE,1,0,249,6-4,Illinois,5/2/1987,Rook,0,,CumbJe00
54,Kenwin Cummings,24,DE,3,0,270,6-3,Wingate,7/23/1986,1,0,,CummKe20
70,Mike DeVito,26,DE,16,11,298,6-3,Maine,6/10/1984,3,12,,DeViMi99
94,Marcus Dixon,26,DE,3,1,295,6-4,Hampton,9/16/1984,Rook,1,,DixoMa00
62,Vlad Ducasse,23,G,2,0,329,6-5,Massachusetts,10/15/1987,Rook,0,New York Jets / 2nd / 61st pick / 2010,DucaVl20
17,Braylon Edwards,27,WR,16,15,214,6-3,Michigan,2/21/1983,5,7,Cleveland Browns / 1st / 3rd pick / 2005,EdwaBr00
92,Shaun Ellis,33,DE,15,15,290,6-5,Tennessee,6/24/1977,10,8,New York Jets / 1st / 12th pick / 2000,ElliSh00
60,D'Brickashaw Ferguson,27,T,16,16,310,6-6,Virginia,12/10/1983,4,8,New York Jets / 1st / 4th pick / 2006,FergDB20
2,Nick Folk,26,K,16,0,222,6-1,Arizona,11/5/1984,3,1,Dallas Cowboys / 6th / 178th pick / 2007,FolkNi20
50,Vernon Gholston,24,DE,16,2,258,6-4,Ohio St.,6/5/1986,2,2,New York Jets / 1st / 6th pick / 2008,GholVe99
71,Jarron Gilbert,24,DT,1,0,287,6-5,San Jose St.,9/30/1986,1,0,Chicago Bears / 3rd / 68th pick / 2009,GilbJa99
95,Howard Green,31,DT,2,0,340,6-2,LSU,1/12/1979,8,0,Houston Texans / 6th / 190th pick / 2002,GreeHo20
23,Shonn Greene,25,RB,15,2,235,5-10,Iowa,8/21/1985,1,5,New York Jets / 3rd / 65th pick / 2009,GreeSh00
52,David Harris,26,LB,16,16,250,6-2,Michigan,1/21/1984,3,9,New York Jets / 2nd / 47th pick / 2007,HarrDa99
84,Ben Hartsock,30,TE,16,7,265,6-4,Ohio St.,7/5/1980,6,0,Indianapolis Colts / 3rd / 68th pick / 2004,HartBe00
10,Santonio Holmes,26,WR,12,10,192,5-11,Ohio St.,3/3/1984,4,6,Pittsburgh Steelers / 1st / 25th pick / 2006,HolmSa00
78,Wayne Hunter,29,T,14,4,318,6-5,Hawaii,7/2/1981,6,3,Seattle Seahawks / 3rd / 73rd pick / 2003,HuntWa20
44,James Ihedigbo,27,DB,14,0,202,6-1,Massachusetts,12/3/1983,2,1,,IhedJa00
77,Kris Jenkins,31,DT,1,1,360,6-4,Maryland,8/3/1979,9,0,Carolina Panthers / 2nd / 44th pick / 2001,JenkKr00
81,Dustin Keller,26,TE,16,13,248,6-2,Purdue,9/25/1984,2,5,New York Jets / 1st / 30th pick / 2008,KellDu00
93,Matt Kroul,24,DT,6,0,281,6-3,Iowa,2/25/1986,Rook,1,,KrouMa00
56,Lance Laury,28,LB,16,0,242,6-2,South Carolina,1/17/1982,4,2,,LaurLa20
36,Jim Leonhard,28,DB,11,11,188,5-8,Wisconsin,10/27/1982,5,4,,LeonJi23
26,Dwight Lowery,24,DB,14,3,185,6-1,San Jose St.,1/23/1986,2,4,New York Jets / 4th / 113th pick / 2008,LoweDw99
74,Nick Mangold,26,C,16,16,307,6-4,Ohio St.,1/13/1984,4,12,New York Jets / 1st / 29th pick / 2006,MangNi20
53,Josh Mauga,23,LILB,8,0,250,6-1,Nevada,6/20/1987,Rook,1,,MaugJo00
25,Joe McKnight,22,RB,9,1,190,6-0,USC,4/16/1988,Rook,1,New York Jets / 4th / 112th pick / 2010,McKnJo00
