No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
36,Josh Adams,25,RB,1,0,225,6-2,Notre Dame,10/29/1996,3,0,,AdamJo03
,Freedom Akinmoladun,25,DE,1,0,284,6-3,Nebraska,2/11/1996,2,0,,AkinFr01
6,Matt Ammendola,25,K,11,0,195,5-9,Oklahoma St.,12/11/1996,Rook,0,,AmmeMa00
48,Nick Bawden,25,RB,9,1,245,6-2,San Diego St.,6/22/1996,3,0,Detroit Lions / 7th / 237th pick / 2018,BawdNi00
77,Mekhi Becton,22,OL,1,1,363,6-7,Louisville,4/18/1999,1,0,New York Jets / 1st / 11th pick / 2020,BectMe00
10,Braxton Berrios,26,WR,16,1,190,5-9,Miami (FL),10/6/1995,3,5,New England Patriots / 6th / 210th pick / 2018,BerrBr00
3,Tarik Black,23,WR,1,0,217,6-3,MichiganTexas,2/10/1998,Rook,0,,BlacTa00
54,Ronald Blair,28,DE,8,3,270,6-4,Appalachian St.,1/21/1993,5,2,San Francisco 49ers / 5th / 142nd pick / 2016,BlaiRo00
87,Daniel Brown,29,TE,12,0,247,6-5,James Madison,5/26/1992,6,0,,BrowDa04
30,Michael Carter,22,CB,15,7,184,5-10,Duke,3/8/1999,Rook,3,New York Jets / 5th / 154th pick / 2021,CartMi02
32,Michael Carter,22,RB,14,11,201,5-8,North Carolina,5/7/1999,Rook,6,New York Jets / 4th / 107th pick / 2021,CartMi03
53,Blake Cashman,25,LB,3,1,237,6-1,Minnesota,5/10/1996,2,0,New York Jets / 5th / 157th pick / 2019,CashBl00
33,Adrian Colbert,28,SS,4,3,205,6-2,Miami (FL),10/6/1993,4,1,San Francisco 49ers / 7th / 229th pick / 2017,ColbAd00
88,Keelan Cole,28,WR,15,11,194,6-1,Kentucky Wesleyan,4/20/1993,4,3,,ColeKe00
23,Tevin Coleman,28,RB,11,5,210,6-1,Indiana,4/16/1993,6,2,Atlanta Falcons / 3rd / 73rd pick / 2015,ColeTe01
