No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
95,Anthony Adams,28,DT,9,4,310,6-0,Penn St.,6/18/1980,5,2,San Francisco 49ers / 2nd / 57th pick / 2003,AdamAn20
97,Mark Anderson,25,DE,16,0,255,6-4,Alabama,5/26/1983,2,2,Chicago Bears / 5th / 159th pick / 2006,AndeMa21
69,Kirk Barton,24,G,1,0,303,6-5,Ohio St.,11/4/1984,Rook,0,Chicago Bears / 7th / 247th pick / 2008,BartKi20
67,Josh Beekman,25,C,16,16,313,6-2,Boston Col.,6/30/1983,1,7,Chicago Bears / 4th / 130th pick / 2007,BeekJo20
85,Earl Bennett,21,WR,10,0,205,6-1,Vanderbilt,3/23/1987,Rook,0,Chicago Bears / 3rd / 70th pick / 2008,BennEa00
86,Marty Booker,32,WR,13,5,205,6-0,La-Monroe,7/31/1976,9,2,Chicago Bears / 3rd / 78th pick / 1999,BookMa00
35,Zackary Bowman,24,DB,1,0,197,6-1,Nebraska,11/14/1984,Rook,1,Chicago Bears / 5th / 142nd pick / 2008,BowmZa20
16,Mark Bradley,26,WR,2,0,201,6-1,Oklahoma,1/29/1982,3,0,Chicago Bears / 2nd / 39th pick / 2005,BradMa00
55,Lance Briggs,28,LB,16,16,244,6-1,Arizona,11/12/1980,5,12,Chicago Bears / 3rd / 68th pick / 2003,BrigLa99
96,Alex Brown,29,DE,16,16,260,6-3,Florida,6/4/1979,6,9,Chicago Bears / 4th / 104th pick / 2002,BrowAl20
30,Mike Brown,30,DB,15,15,207,5-10,Nebraska,2/13/1978,8,7,Chicago Bears / 2nd / 39th pick / 2000,BrowMi99
72,Dan Buenning,27,G,10,0,313,6-4,Wisconsin,10/26/1981,3,1,Tampa Bay Buccaneers / 4th / 107th pick / 2005,BuenDa20
88,Desmond Clark,31,TE,16,16,249,6-3,Wake Forest,4/20/1977,9,3,Denver Broncos / 6th / 179th pick / 1999,ClarDe00
43,Jason Davis,25,RB,5,3,242,5-10,Illinois,11/2/1983,Rook,0,,DaviJa00
87,Kellen Davis,23,TE,16,0,259,6-6,Michigan St.,10/11/1985,Rook,0,Chicago Bears / 5th / 158th pick / 2008,DaviKe01
81,Rashied Davis,29,DB,16,12,187,5-9,San Jose St.,7/24/1979,3,4,,DaviRa00
98,Dusty Dvoracek,27,DT,12,12,305,6-3,Oklahoma,3/3/1981,1,6,Chicago Bears / 3rd / 73rd pick / 2006,DvorDu99
22,Matt Forte,23,RB,16,16,221,6-1,Tulane,12/10/1985,Rook,12,Chicago Bears / 2nd / 44th pick / 2008,FortMa00
59,Gilbert Gardner,26,LB,1,0,228,6-1,Purdue,5/9/1982,4,0,Indianapolis Colts / 3rd / 69th pick / 2004,GardGi20
63,Roberto Garza,29,G,16,16,310,6-2,Texas A&M-Kingsville,3/26/1979,7,7,Atlanta Falcons / 4th / 99th pick / 2001,GarzRo20
9,Robbie Gould,26,K,16,0,190,6-0,Penn St.,12/6/1982,3,4,,gouldrob01
21,Corey Graham,23,DB,16,9,196,6-0,New Hampshire,7/25/1985,1,5,Chicago Bears / 5th / 168th pick / 2007,GrahCo99
8,Rex Grossman,28,QB,4,1,225,6-1,Florida,8/23/1980,5,1,Chicago Bears / 1st / 22nd pick / 2003,GrosRe00
24,Marcus Hamilton,24,DB,8,0,188,5-11,Virginia,2/17/1984,Rook,1,Tampa Bay Buccaneers / 7th / 245th pick / 2007,HamiMa99
91,Tommie Harris,25,DT,14,13,295,6-3,Oklahoma,4/29/1983,4,7,Chicago Bears / 1st / 14th pick / 2004,HarrTo99
94,Marcus Harrison,24,DT,16,0,310,6-3,Arkansas,7/10/1984,Rook,2,Chicago Bears / 3rd / 90th pick / 2008,HarrMa98
23,Devin Hester,26,PR,15,8,190,5-11,Miami (FL),11/4/1982,2,6,Chicago Bears / 2nd / 57th pick / 2006,HestDe99
92,Hunter Hillenmeyer,28,LB,13,6,238,6-4,Vanderbilt,10/28/1980,5,3,Green Bay Packers / 5th / 166th pick / 2003,HillHu20
71,Israel Idonije,28,DT,16,3,275,6-6,Manitoba,11/17/1980,4,3,,IdonIs20
27,Kevin Jones,26,RB,11,0,221,5-11,Virginia Tech,8/21/1982,4,1,Detroit Lions / 1st / 30th pick / 2004,JoneKe02
57,Olin Kreutz,31,C,16,16,292,6-2,Washington,6/9/1977,10,7,Chicago Bears / 3rd / 64th pick / 1998,KreuOl00
90,Joey LaRocque,22,LB,14,0,226,6-2,Oregon St.,3/15/1986,Rook,1,Chicago Bears / 7th / 243rd pick / 2008,LaRoJo99
