No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
77,Hakeem Adeniji,24,OL,9,9,300,6-5,Kansas,12/8/1997,1,4,Cincinnati Bengals / 6th / 180th pick / 2020,AdenHa00
8,Brandon Allen,29,QB,6,1,209,6-2,Arkansas,9/5/1992,3,0,Jacksonville Jaguars / 6th / 201st pick / 2016,AlleBr00
37,Ricardo Allen,30,CB,14,1,186,5-9,Purdue,12/18/1991,7,1,Atlanta Falcons / 5th / 147th pick / 2014,AlleRi00
20,Eli Apple,26,CB,16,15,199,6-1,Ohio St.,8/9/1995,5,6,New York Giants / 1st / 10th pick / 2016,ApplEl00
22,Chidobe Awuzie,26,CB,14,14,202,6-0,Colorado,5/24/1995,4,5,Dallas Cowboys / 2nd / 60th pick / 2017,AwuzCh00
49,Joe Bachie,23,LB,9,2,235,6-2,Michigan St.,2/26/1998,1,2,,BachJo01
51,Markus Bailey,24,LB,16,3,235,6-0,Purdue,3/7/1997,1,3,Cincinnati Bengals / 7th / 215th pick / 2020,BailMa01
30,Jessie Bates III,24,FS,15,15,200,6-1,Wake Forest,2/26/1997,3,6,Cincinnati Bengals / 2nd / 54th pick / 2018,BateJe00
24,Vonn Bell,27,SS,16,16,205,5-11,Ohio St.,12/12/1994,5,6,New Orleans Saints / 2nd / 61st pick / 2016,BellVo00
83,Tyler Boyd,27,WR,16,10,203,6-2,Pittsburgh,11/15/1994,5,8,Cincinnati Bengals / 2nd / 55th pick / 2016,BoydTy00
9,Joe Burrow,25,QB,16,16,221,6-4,Ohio St.LSU,12/10/1996,1,15,Cincinnati Bengals / 1st / 1st pick / 2020,BurrJo01
48,Austin Calitro,27,RILB,5,0,240,6-0,Villanova,1/10/1994,3,0,,CaliAu00
79,Jackson Carman,21,G,17,6,330,6-5,Clemson,1/22/2000,Rook,4,Cincinnati Bengals / 2nd / 46th pick / 2021,CarmJa00
1,Ja'Marr Chase,21,WR,17,17,200,6-1,LSU,3/1/2000,Rook,13,Cincinnati Bengals / 1st / 5th pick / 2021,ChasJa00
76,Mike Daniels,32,DT,2,1,310,6-0,Iowa,5/5/1989,9,1,Green Bay Packers / 4th / 132nd pick / 2012,DaniMi00
35,Jalen Davis,25,CB,15,0,185,5-10,Utah St.,2/2/1996,3,1,,DaviJa06
33,Sean Davis,28,FS,3,0,202,6-1,Maryland,10/23/1993,5,0,Pittsburgh Steelers / 2nd / 58th pick / 2016,DaviSe00
59,Akeem Davis-Gaither,24,LB,9,0,215,6-2,Appalachian St.,9/21/1997,1,1,Cincinnati Bengals / 4th / 107th pick / 2020,DaviAk01
25,Chris Evans,24,RB,14,1,219,5-11,Michigan,10/5/1997,Rook,2,Cincinnati Bengals / 6th / 202nd pick / 2021,EvanCh02
50,Jordan Evans,26,ILB,5,0,242,6-3,Oklahoma,1/27/1995,4,0,Cincinnati Bengals / 6th / 193rd pick / 2017,EvanJo01
33,Tre Flowers,26,SS,11,1,203,6-3,Oklahoma St.,6/2/1995,3,1,Seattle Seahawks / 5th / 146th pick / 2018,FlowTr01
3,Elliott Fry,27,K,1,0,170,6-0,South Carolina,12/12/1994,1,0,,FryxEl01
29,Vernon Hargreaves III,26,CB,4,1,204,5-10,Florida,6/3/1995,5,1,Tampa Bay Buccaneers / 1st / 11th pick / 2016,HargVe00
46,Clark Harris,37,TE,17,0,250,6-5,Rutgers,7/10/1984,13,1,Green Bay Packers / 7th / 243rd pick / 2007,HarrCl20
41,Trayvon Henderson,26,S,2,0,205,6-0,Hawaii,8/15/1995,3,1,,HendTr01
91,Trey Hendrickson,27,DE,16,14,270,6-4,Florida Atlantic,12/5/1994,4,11,New Orleans Saints / 3rd / 103rd pick / 2017,HendTr00
85,Tee Higgins,22,WR,14,14,215,6-4,Clemson,1/18/1999,1,10,Cincinnati Bengals / 2nd / 33rd pick / 2020,HiggTe00
92,B.J. Hill,26,DT,16,2,303,6-3,North Carolina St.,4/20/1995,3,3,New York Giants / 3rd / 69th pick / 2018,HillB.00
63,Trey Hill,21,C,13,3,320,6-4,Georgia,1/23/2000,Rook,2,Cincinnati Bengals / 6th / 190th pick / 2021,HillTr03
21,Mike Hilton,27,CB,17,9,184,5-9,Mississippi,3/9/1994,4,4,,HiltMi01
44,Darius Hodge,23,DE,4,0,245,6-1,Marshall,7/3/1998,Rook,0,,HodgDa01
66,Trey Hopkins,29,G,15,15,316,6-3,Texas,7/6/1992,7,7,,HopkTr01
94,Sam Hubbard,26,DE,16,16,265,6-5,Ohio St.,6/29/1995,3,9,Cincinnati Bengals / 3rd / 77th pick / 2018,HubbSa00
10,Kevin Huber,36,P,17,0,210,6-1,Cincinnati,7/16/1985,12,3,Cincinnati Bengals / 5th / 142nd pick / 2009,HubeKe20
16,Trenton Irwin,26,WR,7,0,207,6-2,Stanford,12/10/1995,2,0,,IrwiTr00
74,Fred Johnson,24,G,5,1,326,6-7,Florida,6/5/1997,2,1,,JohnFr01
44,Clay Johnston,25,LB,7,1,225,6-1,Baylor,8/8/1996,1,1,Los Angeles Rams / 7th / 234th pick / 2020,JohnCl00
47,Keandre Jones,24,LB,5,0,220,6-3,Maryland,9/24/1997,1,0,,JoneKe03
90,Khalid Kareem,23,DL,7,1,265,6-4,Notre Dame,4/28/1998,1,1,Cincinnati Bengals / 5th / 147th pick / 2020,KareKh00
29,Nick McCloud,23,CB,2,0,193,6-0,North Carolina St.Notre Dame,7/9/1998,Rook,0,,McClNi00
2,Evan McPherson,22,K,16,0,195,5-10,Florida,7/21/1999,Rook,4,Cincinnati Bengals / 5th / 149th pick / 2021,McPhEv00
28,Joe Mixon,25,RB,16,16,220,6-1,Oklahoma,7/24/1996,4,10,Cincinnati Bengals / 2nd / 48th pick / 2017,MixoJo00
17,Stanley Morgan Jr.,25,WR,17,1,205,6-0,Nebraska,9/7/1996,2,0,,MorgSt02
65,Larry Ogunjobi,27,DT,16,16,305,6-4,Charlotte,6/3/1994,4,8,Cleveland Browns / 3rd / 65th pick / 2017,OgunLa00
34,Samaje Perine,26,RB,16,0,240,5-11,Oklahoma,9/16/1995,4,3,Washington Redskins / 4th / 114th pick / 2017,PeriSa00
23,Darius Phillips,26,CB,12,0,190,5-10,Western Michigan,6/26/1995,3,1,Cincinnati Bengals / 5th / 170th pick / 2018,PhilDa02
57,Germaine Pratt,25,LB,15,15,245,6-2,North Carolina St.,5/21/1996,2,8,Cincinnati Bengals / 3rd / 72nd pick / 2019,PratGe00
75,Isaiah Prince,24,OL,15,4,305,6-7,Ohio St.,7/29/1997,2,3,Miami Dolphins / 6th / 202nd pick / 2019,PrinIs00
93,Wyatt Ray,25,DE,15,1,250,6-3,Boston Col.,10/24/1996,1,2,,RayxWy01
98,D.J. Reader,27,DT,15,15,347,6-3,Clemson,7/1/1994,5,7,Houston Texans / 5th / 166th pick / 2016,ReadD.00
71,Riley Reiff,33,OT,12,12,313,6-5,Iowa,12/1/1988,9,7,Detroit Lions / 1st / 23rd pick / 2012,ReifRi00
96,Cameron Sample,22,DE,14,0,274,6-3,Tulane,9/20/1999,Rook,1,Cincinnati Bengals / 4th / 111th pick / 2021,SampCa00
89,Drew Sample,25,TE,17,8,258,6-4,Washington,4/16/1996,2,1,Cincinnati Bengals / 2nd / 52nd pick / 2019,SampDr00
86,Mason Schreck,28,TE,1,0,252,6-5,Buffalo,11/4/1993,3,0,Cincinnati Bengals / 7th / 251st pick / 2017,SchrMa00
99,Tyler Shelvin,23,DT,3,0,346,6-3,LSU,7/22/1998,Rook,0,Cincinnati Bengals / 4th / 122nd pick / 2021,ShelTy00
70,D'Ante Smith,23,T,2,1,294,6-5,East Carolina,6/9/1998,Rook,1,Cincinnati Bengals / 4th / 139th pick / 2021,SmitDA03
67,Quinton Spain,30,OG,16,16,330,6-4,West Virginia,8/7/1991,6,8,,SpaiQu00
52,Noah Spence,27,DE,2,0,251,6-2,Ohio St.East. Kentucky,1/8/1994,5,0,Tampa Bay Buccaneers / 2nd / 39th pick / 2016,SpenNo00
72,Xavier Su'a-Filo,30,OG,2,2,312,6-4,UCLA,1/1/1991,7,1,Houston Texans / 2nd / 33rd pick / 2014,Sua-Xa00
64,Keaton Sutherland,24,G,1,0,315,6-5,Texas A&M,2/12/1997,2,0,,SuthKe00
19,Auden Tate,24,WR,7,0,228,6-5,Florida St.,2/3/1997,3,0,Cincinnati Bengals / 7th / 253rd pick / 2018,TateAu00
