No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
40,Rich Alexis,24,RB,2,0,213,6-0,Washington,5/6/1981,Rook,0,,AlexRi00
51,Akin Ayodele,26,LB,16,11,245,6-2,Purdue,9/17/1979,3,7,Jacksonville Jaguars / 3rd / 89th pick / 2002,AyodAk20
69,Khalif Barnes,23,T,13,12,320,6-6,Washington,4/21/1982,Rook,7,Jacksonville Jaguars / 2nd / 52nd pick / 2005,BarnKh20
80,Kyle Brady,33,TE,16,14,278,6-6,Penn St.,1/14/1972,10,2,New York Jets / 1st / 9th pick / 1995,BradKy00
78,Martin Chase,31,DT,1,0,310,6-2,Oklahoma,12/19/1974,6,0,Baltimore Ravens / 5th / 124th pick / 1998,ChasMa20
61,Dan Connolly,23,G,4,0,305,6-4,SE Missouri St.,9/2/1982,Rook,0,,ConnDa21
35,Deke Cooper,28,DB,16,12,215,6-3,Notre Dame,10/18/1977,3,6,,CoopDe20
21,Terry Cousin,30,DB,16,5,181,5-9,South Carolina,3/11/1975,8,4,,CousTe20
20,Donovin Darius,30,DB,2,2,225,6-1,Syracuse,8/12/1975,7,1,Jacksonville Jaguars / 1st / 25th pick / 1998,DariDo20
94,Jim Davis,24,DE,1,0,265,6-4,Virginia Tech,10/4/1981,Rook,0,,DaviJi20
55,Greg Favors,31,LB,1,0,242,6-1,Mississippi St.,9/30/1974,7,0,Kansas City Chiefs / 4th / 120th pick / 1998,FavoGr20
68,Derrick Fletcher,30,T,13,1,350,6-6,Baylor,9/9/1975,5,2,New England Patriots / 5th / 154th pick / 1999,FletDe20
9,David Garrard,27,QB,7,5,235,6-1,East Carolina,2/14/1978,3,6,Jacksonville Jaguars / 4th / 108th pick / 2002,GarrDa00
50,Tony Gilbert,26,LB,16,0,245,6-0,Georgia,10/16/1979,2,2,Arizona Cardinals / 6th / 210th pick / 2003,GilbTo20
37,Deon Grant,26,DB,16,16,215,6-2,Tennessee,3/14/1979,4,7,Carolina Panthers / 2nd / 57th pick / 2000,GranDe21
5,Quinn Gray,26,QB,1,0,246,6-3,Florida A&M,5/21/1979,Rook,0,,GrayQu00
85,Cortez Hankton,24,WR,6,0,200,6-0,Texas Southern,1/20/1981,2,0,,HankCo00
2,Chris Hanson,29,P,16,0,202,6-2,Marshall,10/25/1976,6,2,,HansCh20
97,Reggie Hayward,26,DE,15,15,275,6-5,Iowa St.,3/14/1979,4,9,Denver Broncos / 3rd / 87th pick / 2001,HaywRe20
98,John Henderson,26,DT,16,15,335,6-7,Tennessee,1/9/1979,3,9,Jacksonville Jaguars / 1st / 9th pick / 2002,HendJo99
86,Brian Jones,24,TE,13,1,235,6-3,LouisianaArk-Pine Bluff,8/23/1981,1,1,,JoneBr01
33,Greg Jones,24,RB,14,13,265,6-1,Florida St.,5/9/1981,1,5,Jacksonville Jaguars / 2nd / 55th pick / 2004,JoneGr01
18,Matt Jones,22,WR,16,1,222,6-6,Arkansas,4/22/1983,Rook,5,Jacksonville Jaguars / 1st / 21st pick / 2005,JoneMa00
7,Byron Leftwich,25,QB,11,11,250,6-5,Marshall,1/14/1980,2,9,Jacksonville Jaguars / 1st / 7th pick / 2003,LeftBy00
91,Anthony Maddox,27,DT,5,0,300,6-2,Delta St.,11/22/1978,1,1,Jacksonville Jaguars / 4th / 118th pick / 2004,MaddAn20
67,Vince Manuwai,25,G,16,16,312,6-2,Hawaii,7/12/1980,2,9,Jacksonville Jaguars / 3rd / 72nd pick / 2003,ManuVi20
27,Rashean Mathis,25,DB,16,16,195,6-1,Bethune-Cookman,8/27/1980,2,8,Jacksonville Jaguars / 2nd / 39th pick / 2003,MathRa99
93,Bobby McCray,24,DE,16,1,260,6-6,Florida,11/1/1981,1,3,Jacksonville Jaguars / 7th / 249th pick / 2004,McCrBo20
63,Brad Meester,28,C,12,12,292,6-3,Northern Iowa,3/23/1977,5,7,Jacksonville Jaguars / 2nd / 60th pick / 2000,MeesBr20
92,Rob Meier,28,DE,16,2,315,6-5,Washington St.,8/29/1977,5,4,Jacksonville Jaguars / 7th / 241st pick / 2000,MeieRo20
65,Chris Naeole,31,G,15,15,317,6-3,Colorado,12/25/1974,8,9,New Orleans Saints / 1st / 10th pick / 1997,NaeoCh20
62,Dennis Norman,25,C,16,4,313,6-5,Princeton,1/26/1980,2,3,Seattle Seahawks / 7th / 222nd pick / 2001,NormDe20
84,Chad Owens,23,WR,1,0,180,5-7,Hawaii,4/3/1982,Rook,0,Jacksonville Jaguars / 6th / 185th pick / 2005,OwenCh00
34,Alvin Pearman,23,RB,16,0,208,5-10,Virginia,8/10/1982,Rook,4,Jacksonville Jaguars / 4th / 127th pick / 2005,PearAl00
72,Mike Pearson,25,T,4,2,297,6-7,Florida,8/22/1980,3,1,Jacksonville Jaguars / 2nd / 40th pick / 2002,PearMi20
54,Mike Peterson,29,LB,16,16,233,6-1,Florida,6/17/1976,6,17,Indianapolis Colts / 2nd / 36th pick / 1999,PeteMi20
26,David Richardson,24,DB,7,0,210,6-2,Cal Poly-San Luis Obispo,9/9/1981,1,0,,RichDa22
38,Chris Roberson,22,DB,6,0,190,5-11,East. Michigan,6/3/1983,Rook,0,Jacksonville Jaguars / 7th / 237th pick / 2005,RobeCh20
76,Ephraim Salaam,29,T,5,2,310,6-7,San Diego St.,6/19/1976,7,1,Atlanta Falcons / 7th / 199th pick / 1998,SalaEp20
10,Josh Scobee,23,K,16,0,200,6-1,Louisiana Tech,6/23/1982,1,2,Jacksonville Jaguars / 5th / 137th pick / 2004,scobejos01
43,Gerald Sensabaugh,22,DB,16,2,212,6-1,East Tennessee St.North Carolina,6/13/1983,Rook,2,Jacksonville Jaguars / 5th / 157th pick / 2005,SensGe20
52,Daryl Smith,23,LB,16,16,250,6-2,Georgia Tech,3/14/1982,1,9,Jacksonville Jaguars / 2nd / 39th pick / 2004,SmitDa24
82,Jimmy Smith,36,WR,16,16,213,6-1,Jackson St.,2/9/1969,13,11,Dallas Cowboys / 2nd / 36th pick / 1992,SmitJi00
41,Nick Sorensen,27,DB,10,0,210,6-3,Virginia Tech,7/31/1978,4,1,,SoreNi20
95,Paul Spicer,30,DE,15,14,292,6-4,DuPage (IL)Saginaw Valley St.,8/18/1975,6,9,,SpicPa20
31,Scott Starks,22,DB,16,0,178,5-9,Wisconsin,6/27/1983,Rook,1,Jacksonville Jaguars / 3rd / 87th pick / 2005,StarSc20
99,Marcus Stroud,27,DT,16,16,310,6-6,Georgia,6/25/1978,4,12,Jacksonville Jaguars / 1st / 13th pick / 2001,StroMa01
28,Fred Taylor,29,RB,11,11,228,6-1,Florida,1/27/1976,7,7,Jacksonville Jaguars / 1st / 9th pick / 1998,TaylFr00
53,Pat Thomas,22,MLB,9,0,230,6-2,North Carolina St.,1/26/1983,Rook,1,Jacksonville Jaguars / 6th / 194th pick / 2005,ThomPa20
22,LaBrandon Toefield,25,RB,9,2,232,5-11,LSU,9/24/1980,2,1,Jacksonville Jaguars / 4th / 132nd pick / 2003,ToefLa00
59,Tracy White,24,LB,15,0,235,6-0,Howard,4/14/1981,2,1,,WhitTr20
75,Marcellus Wiley,31,DE,11,1,275,6-4,Columbia,11/30/1974,8,1,Buffalo Bills / 2nd / 52nd pick / 1997,WileMa00
19,Ernest Wilford,26,WR,16,8,235,6-4,Virginia Tech,1/14/1979,1,7,Jacksonville Jaguars / 4th / 120th pick / 2004,WilfEr00
74,Maurice Williams,26,T,16,16,302,6-5,Michigan,1/26/1979,4,9,Jacksonville Jaguars / 2nd / 43rd pick / 2001,WillMa25
11,Reggie Williams,22,WR,16,7,233,6-4,Washington,5/17/1983,1,5,Jacksonville Jaguars / 1st / 9th pick / 2004,WillRe00
36,Derrick Wimbush,25,RB,14,1,211,6-1,Fort Valley St.,8/26/1980,Rook,1,,WimbDe00
55,Jamie Winborn,26,RILB,5,0,230,5-11,Vanderbilt,5/14/1979,4,0,San Francisco 49ers / 2nd / 47th pick / 2001,WinbJa20
87,George Wrighster,24,TE,16,6,250,6-3,Oregon,4/1/1981,2,1,Jacksonville Jaguars / 4th / 104th pick / 2003,WrigGe00
25,Kenny Wright,28,DB,16,16,207,6-1,ArkansasNorthwestern St. (LA),9/14/1977,6,7,Minnesota Vikings / 4th / 120th pick / 1999,WrigKe20
88,Joe Zelenka,29,TE,16,0,260,6-3,Wake Forest,3/9/1976,6,1,,ZeleJo00
,Team Total,26.2,,16,,250.0,6-2.4,,,3.2,,,-9999
