No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
91,Anthony Adams,24,DT,14,12,310,6-0,Penn St.,6/18/1980,1,5,San Francisco 49ers / 2nd / 57th pick / 2003,AdamAn20
20,Mike Adams,23,DB,8,0,205,5-11,Delaware,3/24/1981,Rook,1,,AdamMi21
75,James Atkins,26,DT,3,0,325,6-5,Virginia Union,6/23/1978,1,0,,AtkiJa21
32,Kevan Barlow,25,RB,15,14,234,6-1,Pittsburgh,1/7/1979,3,4,San Francisco 49ers / 3rd / 80th pick / 2001,BarlKe00
83,Arnaz Battle,24,WR,14,0,208,6-1,Notre Dame,2/22/1980,1,2,San Francisco 49ers / 6th / 197th pick / 2003,BattAr00
40,Fred Beasley,30,FB,14,10,246,6-0,Auburn,9/18/1974,6,0,San Francisco 49ers / 6th / 180th pick / 1998,BeasFr00
92,Tony Brown,24,DE,16,4,283,6-2,Memphis,9/29/1980,Rook,2,,BrowTo25
44,Steve Bush,30,TE,5,2,280,6-3,Arizona St.,7/4/1974,7,0,,BushSt00
35,Dwaine Carpenter,28,DB,15,6,203,6-1,North Carolina A&T,11/4/1976,1,3,,CarpDw20
96,Andre Carter,25,DE,7,6,260,6-4,California,5/12/1979,3,2,San Francisco 49ers / 1st / 7th pick / 2001,CartAn20
89,Curtis Conway,33,WR,16,5,196,6-1,USC,1/13/1971,11,3,Chicago Bears / 1st / 7th pick / 1993,ConwCu00
93,Chris Cooper,27,DT,8,2,285,6-5,Nebraska-Omaha,2/27/1977,3,1,Oakland Raiders / 6th / 184th pick / 2001,CoopCh20
76,Josh Cooper,24,DE,1,0,255,6-4,Mississippi,12/5/1980,Rook,0,,CoopJo20
47,Gabe Crecion,27,TE,1,0,255,6-5,UCLA,7/9/1977,Rook,0,,CrecGa20
75,Jerome Davis,30,T,2,0,290,6-5,Minnesota,2/4/1974,2,0,,DaviJe23
7,Ken Dorsey,23,QB,8,7,220,6-4,Miami (FL),4/22/1981,Rook,0,San Francisco 49ers / 7th / 241st pick / 2003,DorsKe00
95,John Engelberger,28,DE,16,15,252,6-4,Virginia Tech,10/18/1976,4,6,San Francisco 49ers / 2nd / 35th pick / 2000,EngeJo20
10,P.J. Fleck,24,WR,1,0,191,5-10,Northern Illinois,11/29/1980,Rook,0,,FlecP.20
78,Scott Gragg,32,T,16,16,315,6-8,Montana,2/28/1972,9,5,New York Giants / 2nd / 54th pick / 1995,GragSc20
52,Brock Gutierrez,31,C,16,15,304,6-3,Central Michigan,9/25/1973,7,5,,GutiBr20
88,Derrick Hamilton,23,WR,2,0,200,6-4,Clemson,11/30/1981,Rook,0,San Francisco 49ers / 3rd / 77th pick / 2004,HamiDe20
27,Joselio Hanson,23,DB,13,3,180,5-9,Texas Tech,8/13/1981,Rook,2,,HansJo20
77,Kwame Harris,22,T,14,7,310,6-7,Stanford,3/15/1982,1,3,San Francisco 49ers / 1st / 26th pick / 2003,HarrKw20
38,Ronnie Heard,28,DB,16,14,215,6-3,Mississippi,10/5/1976,4,5,,HearRo20
66,Eric Heitmann,24,G,16,16,312,6-3,Stanford,2/24/1980,2,5,San Francisco 49ers / 7th / 239th pick / 2002,HeitEr20
43,Maurice Hicks,26,RB,9,2,200,5-10,North Carolina A&T,7/22/1978,Rook,3,,HickMa00
41,Jasen Isom,27,FB,5,1,243,6-0,CincinnatiWestern Illinois,1/7/1977,1,0,,IsomJa00
22,Terry Jackson,28,FB,16,0,222,6-0,Florida,1/10/1976,5,2,San Francisco 49ers / 5th / 157th pick / 1999,JackTe00
86,Brian Jennings,28,TE,16,0,242,6-5,Arizona St.,10/14/1976,4,0,San Francisco 49ers / 7th / 230th pick / 2000,JennBr00
71,Dennis Johnson,25,DE,1,0,269,6-5,Kentucky,12/4/1979,2,0,Arizona Cardinals / 3rd / 98th pick / 2002,JohnDe22
82,Eric Johnson,25,TE,16,14,256,6-3,Yale,9/15/1979,3,6,San Francisco 49ers / 7th / 224th pick / 2001,JohnEr00
69,Kyle Kosier,26,G,16,16,309,6-5,Arizona St.,11/27/1978,2,5,San Francisco 49ers / 7th / 248th pick / 2002,KosiKy20
4,Andy Lee,22,P,16,0,185,6-1,Pittsburgh,8/11/1982,Rook,2,San Francisco 49ers / 6th / 188th pick / 2004,LeexAn20
93,Otis Leverette,26,DE,5,1,278,6-6,Ala-Birmingham,5/31/1978,3,1,Miami Dolphins / 6th / 187th pick / 2001,LeveOt20
28,Keith Lewis,23,DB,16,0,202,6-0,Oregon,10/20/1981,Rook,1,San Francisco 49ers / 6th / 198th pick / 2004,LewiKe20
85,Brandon Lloyd,23,WR,13,13,200,6-0,Illinois,7/5/1981,1,4,San Francisco 49ers / 4th / 124th pick / 2003,LloyBr00
56,Brandon Moore,25,LILB,12,1,240,6-1,Oklahoma,1/16/1979,2,1,,MoorBr22
68,Rob Murphy,27,C,15,0,310,6-5,Ohio St.,1/18/1977,2,1,,MurpRo20
62,Jeremy Newberry,28,C,1,1,310,6-5,California,3/23/1976,5,0,San Francisco 49ers / 2nd / 58th pick / 1998,NewbJe00
33,Tony Parrish,29,DB,16,16,210,6-0,Washington,11/23/1975,6,6,Chicago Bears / 2nd / 35th pick / 1998,ParrTo20
98,Julian Peterson,26,LB,5,5,245,6-3,Michigan St.,7/28/1978,4,2,San Francisco 49ers / 1st / 16th pick / 2000,PeteJu00
2,Todd Peterson,34,K,16,0,180,5-11,NavyGeorgia,2/4/1970,10,4,New York Giants / 7th / 177th pick / 1993,petertod01
