No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
78,Bruce Armstrong,32,T,16,16,295,6-4,Louisville,9/7/1965,10,11,New England Patriots / 1st / 23rd pick / 1987,ArmsBr00
86,Mike Bartrum,27,TE,9,0,245,6-4,Marshall,6/23/1970,4,0,,BartMi00
11,Drew Bledsoe,25,QB,16,16,238,6-5,Washington St.,2/14/1972,4,14,New England Patriots / 1st / 1st pick / 1993,BledDr00
82,Vincent Brisby,26,WR,16,4,190,6-3,La-Monroe,1/25/1971,4,3,New England Patriots / 2nd / 56th pick / 1993,BrisVi00
80,Troy Brown,26,WR,16,6,196,5-10,Marshall,7/2/1971,4,6,New England Patriots / 8th / 198th pick / 1993,BrowTr00
54,Tedy Bruschi,24,LB,16,1,247,6-1,Arizona,6/9/1973,1,3,New England Patriots / 3rd / 86th pick / 1996,BrusTe99
41,Keith Byars,34,RB,16,8,245,6-1,Ohio St.,10/14/1963,11,2,Philadelphia Eagles / 1st / 10th pick / 1986,ByarKe00
26,Chris Canty,21,DB,16,1,185,5-9,Kansas St.,3/30/1976,Rook,2,New England Patriots / 1st / 29th pick / 1997,CantCh20
42,Chris Carter,23,DB,16,0,201,6-1,Texas,9/27/1974,Rook,1,New England Patriots / 3rd / 89th pick / 1997,CartCh20
32,Willie Clay,27,DB,16,16,193,5-10,Georgia Tech,9/5/1970,5,8,Detroit Lions / 8th / 221st pick / 1992,ClayWi20
87,Ben Coates,28,TE,16,16,245,6-5,Livingstone,8/16/1969,6,8,New England Patriots / 5th / 124th pick / 1991,CoatBe00
59,Todd Collins,27,LB,15,15,248,6-2,GeorgiaTennesseeCarson-Newman,5/27/1970,5,7,New England Patriots / 3rd / 64th pick / 1992,CollTo20
92,Ferric Collons,28,DE,5,5,290,6-7,California,12/4/1969,2,3,,CollFe20
99,Vernon Crawford,23,LB,16,0,245,6-4,Florida St.,6/25/1974,Rook,1,New England Patriots / 5th / 159th pick / 1997,CrawVe20
29,Derrick Cullors,25,RB,15,1,195,6-0,TCUMurray St.,12/26/1972,Rook,2,,CullDe00
61,Damon Denson,22,G,1,0,305,6-4,Michigan,2/8/1975,Rook,0,New England Patriots / 4th / 97th pick / 1997,DensDa20
90,Chad Eaton,25,DT,16,1,303,6-5,Washington St.,4/6/1972,1,2,Arizona Cardinals / 7th / 241st pick / 1995,EatoCh20
66,Ed Ellis,22,T,1,0,325,6-5,Buffalo,10/13/1975,Rook,0,New England Patriots / 4th / 125th pick / 1997,ElliEd20
17,Tony Gaiter,23,WR,1,0,169,5-8,Miami (FL),7/15/1974,Rook,0,New England Patriots / 6th / 192nd pick / 1997,GaitTo00
33,Sam Gash,28,FB,16,5,242,6-0,Penn St.,3/7/1969,5,2,New England Patriots / 8th / 205th pick / 1992,GashSa00
67,Mike Gisler,28,C,16,2,295,6-4,Houston,8/26/1969,4,2,New Orleans Saints / 11th / 303rd pick / 1992,GislMi20
88,Terry Glenn,23,WR,9,9,195,5-11,Ohio St.,7/23/1974,1,4,New England Patriots / 1st / 7th pick / 1996,GlenTe00
35,Marrio Grier,26,RB,16,0,229,5-10,ClemsonChattanooga,12/5/1971,1,1,New England Patriots / 6th / 195th pick / 1996,GrieMa00
31,Jimmy Hitchcock,27,DB,15,15,190,5-10,North Carolina,11/9/1970,2,6,New England Patriots / 3rd / 88th pick / 1995,HitcJi20
63,Heath Irwin,24,G,16,1,300,6-4,Colorado,6/27/1973,Rook,2,New England Patriots / 4th / 101st pick / 1996,IrwiHe20
21,Steve Israel,28,DB,5,0,194,5-11,Pittsburgh,3/16/1969,5,0,Los Angeles Rams / 2nd / 30th pick / 1992,IsraSt20
84,Shawn Jefferson,28,WR,16,14,185,5-11,Central Florida,2/22/1969,6,9,Houston Oilers / 9th / 240th pick / 1991,JeffSh00
83,Dietrich Jells,25,WR,11,0,186,5-10,Pittsburgh,4/11/1972,1,0,Kansas City Chiefs / 6th / 176th pick / 1996,JellDi00
52,Ted Johnson,25,LB,16,16,253,6-4,Colorado,12/4/1972,2,8,New England Patriots / 2nd / 57th pick / 1995,JohnTe20
96,Mike Jones,28,DE,16,7,290,6-4,North Carolina St.,8/25/1969,6,5,Phoenix Cardinals / 2nd / 32nd pick / 1991,JoneMi23
68,Max Lane,26,T,16,16,315,6-6,Navy,2/22/1971,3,9,New England Patriots / 6th / 168th pick / 1994,LaneMa20
24,Ty Law,23,DB,16,16,200,5-11,Michigan,2/10/1974,2,7,New England Patriots / 1st / 23rd pick / 1995,LawxTy00
38,Steve Lofton,29,DB,4,0,180,5-9,Texas A&M,11/26/1968,6,0,,LoftSt20
28,Curtis Martin,24,RB,13,13,210,5-11,Pittsburgh,5/1/1973,2,12,New England Patriots / 3rd / 74th pick / 1995,MartCu00
55,Willie McGinest,26,DE,11,11,268,6-5,USC,12/11/1971,3,6,New England Patriots / 1st / 4th pick / 1994,McGiWi00
27,Michael McGruder,33,DB,3,0,185,5-11,Kent St.,5/6/1964,8,0,,McGrMi21
22,Dave Meggett,31,RB,16,2,190,5-7,Morgan St.Towson,4/30/1966,8,3,New York Giants / 5th / 132nd pick / 1989,MeggDa00
36,Lawyer Milloy,24,DB,16,16,211,6-0,Washington,11/14/1973,1,7,New England Patriots / 2nd / 36th pick / 1996,MillLa00
98,Brandon Mitchell,22,DE,12,0,290,6-3,Texas A&M,6/19/1975,Rook,1,New England Patriots / 2nd / 59th pick / 1997,MitcBr20
58,Marty Moore,26,MLB,16,0,244,6-1,Kentucky,3/19/1971,3,2,New England Patriots / 7th / 222nd pick / 1994,MoorMa23
77,Zefross Moss,31,T,15,15,325,6-6,Alabama St.,8/17/1966,8,8,,MossZe20
