No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
43,Vashone Adams,23,DB,16,2,197,5-10,Fort Hays St.East. Michigan,9/12/1973,1,1,,AdamVa20
82,Derrick Alexander,25,WR,15,14,195,6-2,Michigan,11/6/1971,2,11,Cleveland Browns / 1st / 29th pick / 1994,AlexDe00
70,Herman Arvie,26,T,14,1,312,6-4,Grambling St.,10/12/1970,3,2,Cleveland Browns / 5th / 124th pick / 1993,ArviHe20
23,Randy Baldwin,29,RB,9,0,220,5-10,Mississippi,8/19/1967,5,0,Minnesota Vikings / 4th / 92nd pick / 1991,BaldRa00
89,Harold Bishop,26,TE,8,2,254,6-4,LSU,4/8/1970,2,0,Tampa Bay Buccaneers / 3rd / 69th pick / 1994,BishHa00
69,Jeff Blackshear,27,G,16,12,323,6-6,Northwest Mississippi CCLa-Monroe,3/29/1969,3,8,Seattle Seahawks / 8th / 197th pick / 1993,BlacJe20
36,Issac Booth,25,DB,11,3,193,6-5,California,5/23/1971,2,1,Cleveland Browns / 5th / 141st pick / 1994,BootIs20
24,Donny Brady,23,DB,16,13,195,6-2,Wisconsin,11/24/1973,1,4,,BradDo20
42,Dorian Brew,22,DB,7,0,182,5-10,Kansas,7/19/1974,Rook,0,Miami Dolphins / 3rd / 79th pick / 1996,BrewDo20
77,Orlando Brown,26,T,16,16,360,6-7,Central State (OH)South Carolina St.,11/12/1970,2,10,,BrowOr20
90,Rob Burnett,29,DE,6,6,265,6-4,Syracuse,8/27/1967,6,2,Cleveland Browns / 5th / 129th pick / 1990,BurnRo00
21,Earnest Byner,34,RB,16,8,215,5-10,East Carolina,9/15/1962,12,7,Cleveland Browns / 10th / 280th pick / 1984,ByneEa00
56,Mike Caldwell,25,LLB,9,9,235,6-2,Middle Tenn. St.,8/31/1971,3,3,Cleveland Browns / 3rd / 83rd pick / 1993,CaldMi20
55,Sedric Clark,23,LB,6,0,245,6-2,Tulsa,1/28/1973,Rook,0,Oakland Raiders / 7th / 220th pick / 1996,ClarSe20
51,Mike Croel,27,LB,16,16,238,6-3,Nebraska,6/6/1969,5,5,Denver Broncos / 1st / 4th pick / 1991,CroeMi20
53,Dexter Daniels,23,LB,4,0,241,6-1,Florida,12/8/1973,Rook,0,Baltimore Ravens / 6th / 172nd pick / 1996,DaniDe20
36,Corey Dowden,28,DB,3,0,190,5-11,Tulane,10/18/1968,Rook,0,,DowdCo20
85,Ray Ethridge,28,WR,14,1,180,5-10,Pasadena CC,12/12/1968,Rook,0,San Diego Chargers / 3rd / 63rd pick / 1992,EthrRa20
61,Steve Everitt,26,C,8,7,300,6-5,Michigan,8/21/1970,3,4,Cleveland Browns / 1st / 14th pick / 1993,EverSt20
78,Dan Footman,27,DE,10,8,290,6-5,Northwest Mississippi CCFlorida St.,1/13/1969,3,3,Cleveland Browns / 2nd / 42nd pick / 1993,FootDa20
91,Elliott Fortune,22,DE,14,0,275,6-4,Georgia Tech,5/28/1974,Rook,1,,FortEl20
94,Mike Frederick,24,DE,16,11,280,6-5,Virginia,8/6/1972,1,3,Cleveland Browns / 3rd / 94th pick / 1995,FredMi20
35,Carwell Gardner,30,FB,13,3,240,6-2,KentuckyLouisville,11/27/1966,6,1,Buffalo Bills / 2nd / 42nd pick / 1990,GardCa00
73,Tim Goad,30,NT,16,5,280,6-3,North Carolina,2/28/1966,8,3,New England Patriots / 4th / 87th pick / 1988,GoadTi20
50,Keith Goganious,28,LLB,13,8,239,6-2,Penn St.,12/7/1968,4,3,Buffalo Bills / 3rd / 83rd pick / 1992,GogaKe20
86,Eric Green,29,TE,6,3,280,6-5,Liberty,6/22/1967,6,1,Pittsburgh Steelers / 1st / 21st pick / 1990,GreeEr00
48,Frank Hartley,29,TE,8,0,268,6-2,Illinois,12/15/1967,2,0,,HartFr00
33,Leroy Hoard,28,RB,2,1,225,5-11,Michigan,5/15/1968,6,0,Cleveland Browns / 2nd / 45th pick / 1990,HoarLe00
23,Earnest Hunter,26,RB,5,0,201,5-8,SE Oklahoma St.,12/21/1970,1,0,,HuntEa00
64,Sale Isaia,24,G,9,0,320,6-5,UCLA,6/13/1972,Rook,1,,IsaiSa20
81,Michael Jackson,27,WR,16,16,195,6-4,Southern Miss,4/12/1969,5,12,Cleveland Browns / 6th / 141st pick / 1991,JackMi00
25,DeRon Jenkins,23,DB,15,2,190,5-11,Tennessee,11/14/1973,Rook,1,Baltimore Ravens / 2nd / 55th pick / 1996,JenkDe20
97,James Jones,27,DT,16,11,290,6-2,Northern Iowa,2/6/1969,5,4,Cleveland Browns / 3rd / 57th pick / 1991,JoneJa20
66,Tony Jones,30,T,15,15,290,6-5,Western Carolina,5/24/1966,8,9,,JoneTo01
88,Brian Kinchen,31,TE,16,16,240,6-2,LSU,8/6/1965,8,6,Miami Dolphins / 12th / 320th pick / 1988,KincBr00
38,Antonio Langham,24,DB,15,14,181,6-0,Alabama,7/31/1972,2,5,Cleveland Browns / 1st / 9th pick / 1994,LangAn20
84,Jermaine Lewis,22,WR,16,1,183,5-7,Maryland,10/16/1974,Rook,1,Baltimore Ravens / 5th / 153rd pick / 1996,LewiJe00
52,Ray Lewis,21,LB,14,13,240,6-1,Miami (FL),5/15/1975,Rook,5,Baltimore Ravens / 1st / 26th pick / 1996,LewiRa00
95,Rick Lyle,25,DE,11,3,285,6-5,Missouri,2/26/1971,2,1,,LyleRi20
9,Greg Montgomery,32,P,16,0,215,6-4,Penn St.Michigan St.,10/29/1964,8,2,Houston Oilers / 3rd / 72nd pick / 1988,MontGr20
27,Stevon Moore,29,DB,16,16,210,5-11,Mississippi,2/9/1967,6,5,New York Jets / 7th / 181st pick / 1989,MoorSt21
33,Bam Morris,24,RB,11,7,244,6-0,Texas Tech,1/13/1972,2,8,Pittsburgh Steelers / 3rd / 91st pick / 1994,MorrBa00
67,Quentin Neujahr,25,C,5,0,297,6-4,Kansas St.,1/30/1971,Rook,1,,NeujQu20
75,Jonathan Ogden,22,T,16,16,345,6-9,UCLA,7/31/1974,Rook,10,Baltimore Ravens / 1st / 4th pick / 1996,OgdeJo00
98,Anthony Pleasant,28,DE,12,12,280,6-5,Tennessee St.,1/27/1968,6,4,Cleveland Browns / 3rd / 73rd pick / 1990,PleaAn20
59,Craig Powell,25,LB,9,0,230,6-4,Ohio St.,11/13/1971,1,0,Cleveland Browns / 1st / 30th pick / 1995,PoweCr20
83,James Roe,23,WR,1,0,187,6-1,Norfolk St.,8/23/1973,Rook,0,Baltimore Ravens / 6th / 186th pick / 1996,RoexJa00
3,Matt Stover,28,K,16,0,180,5-11,Louisiana Tech,1/27/1968,5,3,New York Giants / 12th / 329th pick / 1990,stovemat01
