No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
58,Gary Brackett,25,LB,16,16,235,5-11,Rutgers,5/23/1980,2,8,,BracGa20
79,Raheem Brock,27,DE,16,16,274,6-4,Temple,6/10/1978,3,8,Philadelphia Eagles / 7th / 238th pick / 2002,BrocRa20
35,Ran Carthon,24,RB,6,0,218,6-0,Florida,2/10/1981,Rook,0,,CartRa00
31,Kory Chapman,25,RB,3,0,215,6-0,Northwest Mississippi CCJacksonville St.,7/13/1980,Rook,0,,ChapKo00
44,Dallas Clark,26,TE,15,14,252,6-3,Iowa,6/12/1979,2,6,Indianapolis Colts / 1st / 24th pick / 2003,ClarDa00
6,Jose Cortez,30,K,2,0,200,5-11,Los Angeles ValleyOregon St.,5/27/1975,6,0,,cortejos01
42,Jason David,23,DB,16,16,180,5-8,Washington St.,6/12/1982,1,7,Indianapolis Colts / 4th / 125th pick / 2004,DaviJa20
71,Ryan Diem,26,T,14,14,320,6-6,Northern Illinois,7/1/1979,4,9,Indianapolis Colts / 4th / 118th pick / 2001,DiemRy20
20,Mike Doss,24,DB,15,14,207,5-10,Ohio St.,3/24/1981,2,6,Indianapolis Colts / 2nd / 58th pick / 2003,DossMi20
81,Bryan Fletcher,26,TE,16,12,230,6-5,UCLA,3/23/1979,Rook,3,Chicago Bears / 6th / 210th pick / 2002,FletBr00
93,Dwight Freeney,25,DE,16,13,268,6-1,Syracuse,2/19/1980,3,14,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
57,Dylan Gandy,23,G,16,2,295,6-3,Texas Tech,3/8/1982,Rook,3,Indianapolis Colts / 4th / 129th pick / 2005,GandDy20
51,Gilbert Gardner,23,LB,11,3,228,6-1,Purdue,5/9/1982,1,2,Indianapolis Colts / 3rd / 69th pick / 2004,GardGi20
43,Matt Giordano,23,DB,15,0,204,5-11,California,10/16/1982,Rook,1,Indianapolis Colts / 4th / 135th pick / 2005,GiorMa20
78,Tarik Glenn,29,T,16,16,332,6-5,California,5/25/1976,8,14,Indianapolis Colts / 1st / 19th pick / 1997,GlenTa99
55,Jonathan Goddard,24,DE,1,0,245,6-0,Marshall,5/11/1981,Rook,0,Detroit Lions / 6th / 206th pick / 2005,GoddJo20
74,Joaquin Gonzalez,26,T,5,0,310,6-5,Miami (FL),9/7/1979,3,1,Cleveland Browns / 7th / 227th pick / 2002,GonzJo21
25,Nick Harper,31,DB,15,15,182,5-10,Fort Valley St.,9/10/1974,4,6,,HarpNi20
88,Marvin Harrison,33,WR,15,15,185,6-0,Syracuse,8/25/1972,9,15,Indianapolis Colts / 1st / 19th pick / 1996,HarrMa00
80,Ben Hartsock,25,TE,7,0,265,6-4,Ohio St.,7/5/1980,1,0,Indianapolis Colts / 3rd / 68th pick / 2004,HartBe00
26,Kelvin Hayden,22,DB,16,0,195,6-0,Illinois,7/23/1983,Rook,1,Indianapolis Colts / 2nd / 60th pick / 2005,HaydKe20
27,Von Hutchins,24,DB,3,0,181,5-9,Mississippi,2/14/1981,1,0,Indianapolis Colts / 6th / 173rd pick / 2004,HutcVo20
28,Marlin Jackson,22,DB,15,1,196,6-0,Michigan,6/30/1983,Rook,1,Indianapolis Colts / 1st / 29th pick / 2005,JackMa22
32,Edgerrin James,27,RB,15,15,219,6-0,Miami (FL),8/1/1978,6,19,Indianapolis Colts / 1st / 4th pick / 1999,JameEd00
29,Joe Jefferson,25,DB,4,2,202,6-1,Western Kentucky,2/15/1980,3,1,Indianapolis Colts / 3rd / 74th pick / 2002,JeffJo20
59,Cato June,26,LB,13,13,227,6-0,Michigan,11/18/1979,2,12,Indianapolis Colts / 6th / 198th pick / 2003,JuneCa99
92,Mike Labinjo,25,MLB,2,0,241,6-0,Michigan St.,7/8/1980,1,0,,LabiMi20
65,Ryan Lilja,24,G,16,16,290,6-2,Kansas St.,10/15/1981,1,10,,LiljRy20
18,Peyton Manning,29,QB,16,16,230,6-5,Tennessee,3/24/1976,7,18,Indianapolis Colts / 1st / 1st pick / 1998,MannPe00
98,Robert Mathis,24,DE,13,0,245,6-2,Alabama A&M,2/26/1981,2,3,Indianapolis Colts / 5th / 138th pick / 2003,MathRo20
85,Aaron Moorehead,25,WR,2,0,200,6-3,Illinois,11/5/1980,2,1,,MoorAa00
94,Rob Morris,30,LB,14,0,243,6-2,BYU,1/18/1975,5,1,Indianapolis Colts / 1st / 28th pick / 2000,MorrRo20
23,James Mungro,27,RB,12,0,214,5-9,Syracuse,2/13/1978,3,0,,MungJa00
53,Keith O'Neil,25,LB,11,0,240,6-0,Northern Arizona,8/26/1980,2,1,,ONeiKe20
16,Dave Rayner,23,K,14,0,215,6-2,Michigan St.,10/26/1982,Rook,0,Indianapolis Colts / 6th / 202nd pick / 2005,raynedav01
90,Montae Reagor,28,DT,13,12,285,6-3,Texas Tech,6/29/1977,6,7,Denver Broncos / 2nd / 58th pick / 1999,ReagMo20
95,Darrell Reid,23,DE,8,1,270,6-2,Minnesota,6/20/1982,Rook,1,,ReidDa20
36,Dexter Reid,24,DB,16,0,203,5-11,North Carolina,3/18/1981,1,1,New England Patriots / 4th / 113th pick / 2004,ReidDe20
33,Dominic Rhodes,26,RB,13,1,205,5-9,Midwestern St.,1/17/1979,4,2,,RhodDo00
21,Bob Sanders,24,DB,14,14,206,5-8,Iowa,2/24/1981,1,12,Indianapolis Colts / 2nd / 44th pick / 2004,SandBo99
38,Gerome Sapp,24,DB,16,2,216,6-1,Notre Dame,2/8/1981,2,2,Baltimore Ravens / 6th / 182nd pick / 2003,SappGe20
63,Jeff Saturday,30,C,16,16,295,6-2,North Carolina,6/18/1975,6,20,,SatuJe55
73,Jake Scott,24,G,16,16,292,6-5,Idaho,4/16/1981,1,10,Indianapolis Colts / 5th / 141st pick / 2004,ScotJa21
97,Corey Simon,28,DT,13,13,300,6-2,Florida St.,3/2/1977,5,5,Philadelphia Eagles / 1st / 6th pick / 2000,SimoCo00
17,Hunter Smith,28,P,16,0,209,6-2,Notre Dame,8/9/1977,6,3,Indianapolis Colts / 7th / 210th pick / 1999,SmitHu21
48,Justin Snow,29,TE,16,0,245,6-3,Baylor,12/21/1976,5,0,,SnowJu00
12,Jim Sorgi,25,QB,5,0,196,6-5,Wisconsin,12/3/1980,1,2,Indianapolis Colts / 6th / 193rd pick / 2004,SorgJi00
83,Brandon Stokley,29,WR,15,4,194,6-0,Louisiana,6/23/1976,6,7,Baltimore Ravens / 4th / 105th pick / 1999,StokBr00
30,Donald Strickland,25,DB,1,0,185,5-10,Colorado,11/24/1980,2,0,Indianapolis Colts / 3rd / 90th pick / 2003,StriDo20
91,Josh Thomas,24,DE,12,2,271,6-5,Syracuse,6/26/1981,1,2,,ThomJo25
50,David Thornton,27,LB,16,16,233,6-2,North Carolina,11/1/1978,3,7,Indianapolis Colts / 4th / 106th pick / 2002,ThorDa20
75,Larry Tripplett,26,DT,15,4,295,6-2,Washington,1/18/1979,3,4,Indianapolis Colts / 2nd / 42nd pick / 2002,TripLa20
69,Matt Ulrich,24,G,5,0,309,6-2,Northwestern,12/30/1981,Rook,1,,UlriMa20
47,Ben Utecht,24,TE,12,2,251,6-6,Minnesota,6/30/1981,Rook,1,,UtecBe00
13,Mike Vanderjagt,35,K,16,0,211,6-5,West Virginia,3/24/1970,7,4,,vandemik01
60,Kurt Vollers,26,T,2,0,300,6-7,Notre Dame,4/4/1979,3,0,,VollKu20
86,Troy Walters,29,WR,16,1,173,5-7,Stanford,12/15/1976,5,2,Minnesota Vikings / 5th / 165th pick / 2000,WaltTr00
87,Reggie Wayne,27,WR,16,16,203,6-0,Miami (FL),11/17/1978,4,13,Indianapolis Colts / 1st / 30th pick / 2001,WaynRe00
