No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
17,Davante Adams,26,WR,15,15,215,6-1,Fresno St.,12/24/1992,4,10,Green Bay Packers / 2nd / 53rd pick / 2014,AdamDa01
90,Montravius Adams,23,DT,16,1,304,6-3,Auburn,7/24/1995,1,2,Green Bay Packers / 3rd / 93rd pick / 2017,AdamMo00
23,Jaire Alexander,21,CB,13,11,196,5-10,Louisville,2/9/1997,Rook,5,Green Bay Packers / 1st / 18th pick / 2018,AlexJa00
81,Geronimo Allison,24,WR,5,4,202,6-3,Illinois,1/18/1994,2,2,,AlliGe01
69,David Bakhtiari,27,OT,16,16,310,6-4,Colorado,9/30/1991,5,14,Green Bay Packers / 4th / 109th pick / 2013,BakhDa00
74,Byron Bell,29,T,12,9,320,6-5,New Mexico,1/17/1989,7,4,,BellBy00
22,Kapri Bibbs,25,RB,2,0,203,5-10,Snow College (UT)Colorado St.,1/10/1993,4,0,,BibbKa00
43,Hunter Bradley,24,LS,16,0,241,6-3,Mississippi St.,5/21/1994,Rook,1,Green Bay Packers / 7th / 239th pick / 2018,BradHu00
26,Bashaud Breeland,26,CB,7,5,195,5-11,Clemson,1/30/1992,4,3,Washington Redskins / 4th / 102nd pick / 2014,BreeBa00
29,Kentrell Brice,24,S,14,10,200,5-11,Louisiana Tech,8/11/1994,2,4,,BricKe00
98,Fadol Brown,25,DE,4,0,282,6-4,Mississippi,4/15/1993,Rook,0,,BrowFa00
28,Tony Brown,23,CB,11,3,199,6-0,Alabama,7/13/1995,Rook,1,,BrowTo01
75,Bryan Bulaga,29,T,14,14,314,6-5,Iowa,3/21/1989,8,6,Green Bay Packers / 1st / 23rd pick / 2010,BulaBr20
42,Oren Burks,23,ILB,14,4,233,6-3,Vanderbilt,3/21/1995,Rook,3,Green Bay Packers / 3rd / 88th pick / 2018,BurkOr00
39,Ibraheim Campbell,26,SS,3,1,210,5-11,Northwestern,5/13/1992,3,0,Cleveland Browns / 4th / 115th pick / 2015,CampIb00
32,Tra Carson,26,HB,4,0,228,5-11,Texas A&M,10/24/1992,Rook,0,,CarsTr01
97,Kenny Clark,23,DT,13,13,314,6-3,UCLA,10/4/1995,2,8,Green Bay Packers / 1st / 27th pick / 2016,ClarKe01
21,Ha Ha Clinton-Dix,26,FS,7,7,211,6-1,Alabama,12/21/1992,4,3,Green Bay Packers / 1st / 21st pick / 2014,ClinHa00
18,Randall Cobb,28,WR,9,6,195,5-10,Kentucky,8/22/1990,7,3,Green Bay Packers / 2nd / 64th pick / 2011,CobbRa00
24,Lavon Coleman,24,RB,1,0,216,5-11,Washington,12/10/1994,Rook,0,,ColeLa02
54,James Crawford,24,LB,16,0,239,6-2,Illinois,12/2/1994,Rook,2,,CrawJa01
2,Mason Crosby,34,K,16,0,207,6-1,Colorado,9/3/1984,11,3,Green Bay Packers / 6th / 193rd pick / 2007,CrosMa20
76,Mike Daniels,29,DT,10,9,310,6-0,Iowa,5/5/1989,6,4,Green Bay Packers / 4th / 132nd pick / 2012,DaniMi00
11,Trevor Davis,25,WR,2,0,188,6-1,California,7/4/1993,2,0,Green Bay Packers / 5th / 163rd pick / 2016,DaviTr03
51,Kyler Fackrell,27,OLB,16,7,245,6-5,Utah St.,11/25/1991,2,5,Green Bay Packers / 3rd / 88th pick / 2016,FackKy00
93,Reggie Gilbert,25,LB,16,0,261,6-3,Arizona,4/1/1993,1,2,,GilbRe01
80,Jimmy Graham,32,TE,16,12,259,6-7,Miami (FL),11/24/1986,8,5,New Orleans Saints / 3rd / 95th pick / 2010,GrahJi00
36,Raven Greene,23,S,8,0,197,5-11,James Madison,2/2/1995,Rook,1,,GreeRa02
31,Davon House,29,DB,3,0,195,6-0,New Mexico St.,7/10/1989,7,0,Green Bay Packers / 4th / 131st pick / 2011,HousDa00
22,Darius Jackson,25,RB,2,0,220,6-0,East. Michigan,12/1/1993,1,0,Dallas Cowboys / 6th / 216th pick / 2016,JackDa01
37,Josh Jackson,22,CB,16,10,196,6-0,Iowa,4/3/1996,Rook,4,Green Bay Packers / 2nd / 45th pick / 2018,JackJo01
21,Natrell Jamerson,23,FS,2,0,200,5-11,Wisconsin,12/15/1995,Rook,0,New Orleans Saints / 5th / 164th pick / 2018,JameNa00
33,Aaron Jones,24,RB,12,8,208,5-9,Texas-El Paso,12/2/1994,1,6,Green Bay Packers / 5th / 182nd pick / 2017,JoneAa00
27,Josh Jones,24,S,13,5,220,6-2,North Carolina St.,9/20/1994,1,2,Green Bay Packers / 2nd / 61st pick / 2017,JoneJo06
84,Lance Kendricks,30,TE,16,3,250,6-3,Wisconsin,1/30/1988,7,1,St. Louis Rams / 2nd / 47th pick / 2011,KendLa00
20,Kevin King,23,CB,6,6,200,6-3,Washington,5/5/1995,1,2,Green Bay Packers / 2nd / 33rd pick / 2017,KingKe01
9,DeShone Kizer,22,QB,3,0,235,6-4,Notre Dame,1/3/1996,1,1,Cleveland Browns / 2nd / 52nd pick / 2017,KizeDe00
16,Jake Kumerow,26,WR,5,2,209,6-4,Wisconsin–Whitewater,2/17/1992,Rook,1,,KumeJa00
95,Tyler Lancaster,24,DL,12,5,313,6-3,Northwestern,11/4/1994,Rook,3,,LancTy00
13,Allen Lazard,23,WR,1,0,227,6-5,Iowa St.,12/11/1995,Rook,0,,LazaAl00
