No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
93,Trace Armstrong,35,DE,16,0,275,6-4,Arizona St.Florida,10/5/1965,11,9,Chicago Bears / 1st / 12th pick / 1989,ArmsTr00
60,John Bock,29,C,6,1,290,6-3,LouisvilleIndiana St.,2/11/1971,5,1,,BockJo21
95,Tim Bowens,27,DT,15,15,325,6-4,Mississippi,2/7/1973,6,8,Miami Dolphins / 1st / 20th pick / 1994,BoweTi00
91,Lorenzo Bromell,25,DE,8,0,260,6-6,Georgia MilitaryClemson,9/23/1975,2,1,Miami Dolphins / 4th / 102nd pick / 1998,BromLo20
21,Autry Denson,24,RB,11,0,193,5-10,Notre Dame,12/8/1976,1,2,Tampa Bay Buccaneers / 7th / 233rd pick / 1999,DensAu00
63,Mark Dixon,30,G,15,15,295,6-4,Virginia,11/26/1970,2,7,,DixoMa20
65,Kevin Donnalley,32,G,16,16,310,6-5,DavidsonNorth Carolina,6/10/1968,9,7,Houston Oilers / 3rd / 79th pick / 1991,DonnKe21
33,Deon Dyer,23,FB,16,1,255,6-0,North Carolina,10/2/1977,Rook,0,Miami Dolphins / 4th / 117th pick / 2000,DyerDe00
87,Bert Emanuel,30,WR,11,0,180,5-10,UCLARice,10/26/1970,6,1,Atlanta Falcons / 2nd / 45th pick / 1994,EmanBe00
9,Jay Fiedler,29,QB,15,15,225,6-2,Dartmouth,12/29/1971,5,11,,FiedJa00
27,Arturo Freeman,24,DB,8,0,200,6-1,South Carolina,10/27/1976,Rook,0,Miami Dolphins / 5th / 152nd pick / 2000,FreeAr20
86,Oronde Gadsden,29,WR,16,16,215,6-2,Winston-Salem St.,8/20/1971,2,9,,GadsOr00
58,Scott Galyon,26,MLB,6,1,238,6-2,Tennessee,3/23/1974,4,1,New York Giants / 6th / 182nd pick / 1996,GalySc20
42,Trent Gamble,23,DB,16,0,185,5-9,Wyoming,7/24/1977,Rook,1,,GambTr20
92,Daryl Gardener,27,DT,10,10,295,6-6,Baylor,2/25/1973,4,5,Miami Dolphins / 1st / 20th pick / 1996,GardDa20
83,Hunter Goodwin,28,TE,16,16,268,6-5,Texas A&M-KingsvilleTexas A&M,10/10/1972,4,0,Minnesota Vikings / 4th / 97th pick / 1996,GoodHu00
97,Ernest Grant,24,DT,2,0,310,6-5,Ark-Pine Bluff,5/17/1976,Rook,0,Miami Dolphins / 6th / 167th pick / 2000,GranEr20
94,Jermaine Haley,27,DT,15,4,325,6-4,Butte JC (CA),2/13/1973,Rook,3,Miami Dolphins / 7th / 232nd pick / 1999,HaleJe20
50,Michael Hamilton,27,LB,3,0,245,6-2,North Carolina A&T,12/3/1973,3,0,San Diego Chargers / 3rd / 74th pick / 1997,HamiMi20
51,Tommy Hendricks,22,MLB,8,0,235,6-2,Michigan,10/23/1978,Rook,1,,HendTo20
28,Ray Hill,25,DB,3,0,182,6-0,Michigan St.,8/7/1975,2,0,,HillRa22
11,Damon Huard,27,QB,16,1,215,6-3,Washington,7/9/1973,2,1,,HuarDa00
66,Heath Irwin,27,G,13,0,300,6-4,Colorado,6/27/1973,3,1,New England Patriots / 4th / 101st pick / 1996,IrwiHe20
53,Larry Izzo,26,LB,16,0,225,5-10,Rice,9/26/1974,4,4,,IzzoLa00
25,Greg Jeffries,29,DB,11,0,195,5-9,Virginia,10/16/1971,7,1,Detroit Lions / 6th / 147th pick / 1993,JeffGr21
32,J.J. Johnson,26,RB,13,1,230,6-1,East Mississippi CCMississippi St.,4/20/1974,1,2,Miami Dolphins / 2nd / 39th pick / 1999,JohnJ.00
52,Robert Jones,31,LB,16,16,244,6-3,East Carolina,9/27/1969,8,8,Dallas Cowboys / 1st / 24th pick / 1992,JoneRo21
35,Ben Kelly,22,DB,2,0,185,5-9,Colorado,9/15/1978,Rook,0,Miami Dolphins / 3rd / 84th pick / 2000,KellBe20
44,Rob Konrad,24,FB,15,14,255,6-3,Syracuse,11/12/1976,1,1,Miami Dolphins / 2nd / 43rd pick / 1999,KonrRo00
48,Brody Liddiard,23,TE,5,0,240,6-4,Colorado,6/12/1977,Rook,0,,LiddBr20
29,Sam Madison,26,DB,16,16,180,5-11,Louisville,4/23/1974,3,17,Miami Dolphins / 2nd / 44th pick / 1997,MadiSa00
10,Olindo Mare,27,K,16,0,192,5-11,MacMurraySyracuse,6/6/1973,3,5,,marexoli01
31,Brock Marion,30,DB,16,16,200,5-11,Nevada,6/11/1970,7,9,Dallas Cowboys / 7th / 196th pick / 1993,MariBr00
80,Tony Martin,35,WR,10,5,181,6-0,BishopColorado Mesa,9/5/1965,10,4,New York Jets / 5th / 126th pick / 1989,MartTo00
81,O.J. McDuffie,31,WR,9,1,194,5-10,Penn St.,12/2/1969,7,2,Miami Dolphins / 1st / 25th pick / 1993,McDuO.00
79,Kenny Mixon,25,DE,16,16,271,6-4,LSU,5/31/1975,2,8,Miami Dolphins / 2nd / 49th pick / 1998,MixoKe20
88,Jeff Ogden,25,WR,16,0,190,6-0,East. Washington,2/22/1975,2,1,,OgdeJe00
96,Rich Owens,28,DE,12,3,285,6-6,Lehigh,5/22/1972,5,2,Washington Redskins / 5th / 152nd pick / 1995,OwenRi20
89,Ed Perry,26,TE,9,0,265,6-4,James Madison,9/1/1974,3,0,Miami Dolphins / 6th / 177th pick / 1997,PerrEd00
59,Derrick Rodgers,29,LB,16,14,230,6-0,Arizona St.,10/14/1971,3,7,Miami Dolphins / 3rd / 92nd pick / 1997,RodgDe20
61,Tim Ruddy,28,C,16,16,295,6-3,Notre Dame,4/27/1972,6,9,Miami Dolphins / 2nd / 65th pick / 1994,RuddTi20
56,Twan Russell,26,LB,16,2,230,6-1,Miami (FL),4/25/1974,3,2,Washington Redskins / 5th / 148th pick / 1997,RussTw20
22,Terrance Shaw,27,DB,11,3,200,6-0,S.F. Austin,11/11/1973,5,4,San Diego Chargers / 2nd / 34th pick / 1995,ShawTe20
84,Leslie Shepherd,31,WR,13,11,186,5-11,Temple,11/3/1969,6,5,,ShepLe00
74,Brent Smith,27,G,16,2,305,6-5,Mississippi St.,11/21/1973,2,2,Miami Dolphins / 3rd / 96th pick / 1997,SmitBr22
26,Lamar Smith,30,RB,15,15,230,5-11,Houston,11/29/1970,6,10,Seattle Seahawks / 3rd / 73rd pick / 1994,SmitLa00
23,Patrick Surtain,24,DB,16,16,192,5-11,Southern Miss,6/19/1976,2,7,Miami Dolphins / 2nd / 44th pick / 1998,SurtPa00
99,Jason Taylor,26,DE,16,16,244,6-6,Akron,9/1/1974,3,20,Miami Dolphins / 3rd / 73rd pick / 1997,TaylJa03
34,Thurman Thomas,34,RB,9,0,200,5-10,Oklahoma St.,5/16/1966,12,2,Buffalo Bills / 2nd / 40th pick / 1988,ThomTh00
54,Zach Thomas,27,LB,11,11,228,5-11,Texas Tech,9/1/1973,4,9,Miami Dolphins / 5th / 154th pick / 1996,ThomZa01
1,Matt Turk,32,P,16,0,251,6-5,Wisconsin–Whitewater,6/16/1968,5,3,,TurkMa20
71,Todd Wade,24,T,16,16,319,6-8,Mississippi,10/30/1976,Rook,8,Miami Dolphins / 2nd / 53rd pick / 2000,WadeTo20
45,Brian Walker,28,DB,16,16,205,6-1,Washington St.,5/31/1972,4,7,,WalkBr21
82,Jed Weaver,24,TE,16,0,258,6-4,Oregon,8/11/1976,1,2,Philadelphia Eagles / 7th / 208th pick / 1999,WeavJe00
78,Richmond Webb,33,T,14,14,325,6-6,Texas A&M,1/11/1967,10,7,Miami Dolphins / 1st / 9th pick / 1990,WebbRi00
38,Kevin Williams,25,DB,2,0,190,6-0,Oklahoma St.,8/4/1975,2,0,New York Jets / 3rd / 87th pick / 1998,WillKe25
24,Jerry Wilson,27,DB,16,1,190,5-11,Southern,7/17/1973,4,4,Tampa Bay Buccaneers / 4th / 105th pick / 1995,WilsJe22
,Team Total,27.3,,16,,239.1,6-1.8,,,3.7,,,-9999
