No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
54,Dominique Alexander,21,ILB,14,0,235,6-0,Oklahoma,4/20/1995,Rook,1,,AlexDo01
15,Mario Alford,24,WR,3,0,177,5-8,West Virginia,2/25/1992,1,0,Cincinnati Bengals / 7th / 238th pick / 2015,AlfoMa00
25,George Atkinson,24,RB,16,0,220,6-1,Notre Dame,11/29/1992,2,0,,AtkiGe01
78,Alvin Bailey,25,OG,14,5,312,6-3,Arkansas,8/26/1991,3,3,,BailAl01
82,Gary Barnidge,31,TE,16,16,250,6-6,Louisville,9/22/1985,8,4,Carolina Panthers / 5th / 141st pick / 2008,BarnGa01
75,Joel Bitonio,25,G,5,5,320,6-4,Nevada,10/11/1991,2,2,Cleveland Browns / 2nd / 35th pick / 2014,BitoJo00
20,Briean Boddy-Calhoun,23,CB,14,6,193,5-9,Minnesota,1/21/1993,Rook,3,,BoddBr01
26,Marcus Burley,26,CB,12,0,190,5-10,Delaware,7/16/1990,3,1,,BurlMa00
31,Trey Caldwell,23,DB,1,0,185,5-9,La-Monroe,12/4/1993,Rook,0,Cleveland Browns / 5th / 173rd pick / 2016,CaldTr00
24,Ibraheim Campbell,24,SS,14,8,210,5-11,Northwestern,5/13/1992,1,3,Cleveland Browns / 4th / 115th pick / 2015,CampIb00
59,Tank Carder,27,ILB,16,0,235,6-2,TCU,1/18/1989,4,1,Buffalo Bills / 5th / 147th pick / 2012,CardTa00
19,Corey Coleman,22,WR,10,10,185,5-11,Baylor,7/6/1994,Rook,3,Cleveland Browns / 1st / 15th pick / 2016,ColeCo00
72,Shon Coleman,25,OT,7,0,310,6-5,Auburn,11/25/1991,Rook,0,Cleveland Browns / 3rd / 76th pick / 2016,ColeSh00
51,Jamie Collins,27,OLB,8,8,255,6-3,Southern Miss,10/20/1989,3,3,New England Patriots / 2nd / 52nd pick / 2013,CollJa00
4,Britton Colquitt,31,P,16,0,210,6-3,Tennessee,3/20/1985,6,2,,ColqBr00
64,Jonathan Cooper,26,OG,5,3,308,6-2,North Carolina,1/19/1990,3,1,Arizona Cardinals / 1st / 7th pick / 2013,CoopJo01
96,Xavier Cooper,25,DT,13,2,300,6-4,Washington St.,11/30/1991,1,2,Cleveland Browns / 3rd / 96th pick / 2015,CoopXa00
34,Isaiah Crowell,23,RB,16,16,225,5-11,Alabama St.,1/8/1993,2,7,,CrowIs00
56,Demario Davis,27,OLB,16,15,248,6-2,Arkansas St.,1/11/1989,4,6,New York Jets / 3rd / 77th pick / 2012,DaviDe00
87,Seth Devalve,23,TE,12,2,245,6-3,Princeton,1/29/1993,Rook,1,Cleveland Browns / 4th / 138th pick / 2016,DevaSe00
66,Spencer Drango,24,OG,16,9,315,6-6,Baylor,10/15/1992,Rook,4,Cleveland Browns / 5th / 168th pick / 2016,DranSp00
74,Cameron Erving,24,OT,13,13,315,6-5,Florida St.,8/23/1992,1,5,Cleveland Browns / 1st / 19th pick / 2015,ErviCa00
61,Anthony Fabiano,23,OL,4,1,303,6-4,Harvard,7/13/1993,Rook,1,,FabiAn00
