No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
5,Louie Aguiar,30,P,16,0,215,6-2,Utah St.,6/30/1966,5,2,,aguialou01
32,Marcus Allen,36,RB,16,15,210,6-2,USC,3/26/1960,14,8,Los Angeles Raiders / 1st / 10th pick / 1982,AlleMa00
76,John Alt,34,T,12,11,298,6-8,Iowa,5/30/1962,12,5,Kansas City Chiefs / 1st / 21st pick / 1984,AltxJo00
38,Kimble Anders,30,RB,16,15,225,5-11,Houston,9/10/1966,5,6,,AndeKi00
44,Darren Anderson,27,DB,11,3,185,5-10,Toledo,1/11/1969,4,2,New England Patriots / 4th / 93rd pick / 1992,AndeDa20
88,Victor Bailey,26,WR,2,0,196,6-2,Texas-El PasoMissouri,7/3/1970,3,0,Philadelphia Eagles / 2nd / 50th pick / 1993,BailVi00
71,Tom Barndt,24,DT,13,0,301,6-3,Pittsburgh,3/14/1972,Rook,1,Kansas City Chiefs / 6th / 207th pick / 1995,BarnTo20
21,Martin Bayless,34,DB,16,1,195,6-2,Bowling Green,10/11/1962,12,1,St. Louis Cardinals / 4th / 101st pick / 1984,BaylMa20
30,Donnell Bennett,24,RB,16,0,242,6-0,Miami (FL),9/14/1972,2,1,Kansas City Chiefs / 2nd / 58th pick / 1994,BennDo00
13,Steve Bono,34,QB,14,13,215,6-4,UCLA,5/11/1962,11,8,Minnesota Vikings / 6th / 142nd pick / 1985,BonoSt00
99,Vaughn Booker,28,DE,14,11,290,6-5,Cincinnati,2/24/1968,2,6,,BookVa20
93,John Browning,23,DT,13,2,297,6-4,West Virginia,9/30/1973,Rook,2,Kansas City Chiefs / 3rd / 68th pick / 1996,BrowJo24
34,Dale Carter,27,DB,14,14,194,6-1,Tennessee,11/28/1969,4,13,Kansas City Chiefs / 1st / 20th pick / 1992,CartDa00
89,Keith Cash,27,TE,9,5,242,6-4,Texas,8/7/1969,5,1,Washington Redskins / 7th / 188th pick / 1991,CashKe00
25,Mark Collins,32,DB,16,15,196,5-10,Cal State-Fullerton,1/16/1964,10,7,New York Giants / 2nd / 44th pick / 1986,CollMa20
69,Jeff Criswell,32,T,15,5,291,6-7,Graceland College (IA),3/7/1964,9,3,,CrisJe20
50,Anthony Davis,27,ROLB,16,15,235,6-0,Utah,3/7/1969,3,7,Houston Oilers / 11th / 301st pick / 1992,DaviAn23
80,Lake Dawson,24,WR,4,0,204,6-1,Notre Dame,1/2/1972,2,1,Kansas City Chiefs / 3rd / 92nd pick / 1994,DawsLa01
55,Troy Dumas,24,LB,6,0,242,6-3,Nebraska,9/30/1972,Rook,0,Kansas City Chiefs / 3rd / 97th pick / 1995,DumaTr20
59,Donnie Edwards,23,LB,15,1,227,6-2,UCLA,4/6/1973,Rook,2,Kansas City Chiefs / 4th / 98th pick / 1996,EdwaDo20
