No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
28,Phillip Adams,24,DB,15,2,193,6-0,South Carolina St.,7/20/1988,2,2,San Francisco 49ers / 7th / 224th pick / 2010,AdamPh00
86,David Ausberry,25,WR,16,0,235,6-3,USC,9/25/1987,1,1,Oakland Raiders / 7th / 241st pick / 2011,AusbDa00
69,Khalif Barnes,30,T,9,9,320,6-6,Washington,4/21/1982,7,4,Jacksonville Jaguars / 2nd / 52nd pick / 2005,BarnKh20
21,Ron Bartell,30,DB,6,6,210,6-1,Howard,2/22/1982,7,2,St. Louis Rams / 2nd / 50th pick / 2005,BartRo20
70,Tony Bergstrom,26,OT,9,1,310,6-5,Utah,8/8/1986,Rook,1,Oakland Raiders / 3rd / 95th pick / 2012,BergTo00
96,Christo Bilukidi,23,DE,13,0,290,6-5,Georgia St.,12/13/1989,Rook,1,Oakland Raiders / 6th / 189th pick / 2012,BiluCh00
33,Tyvon Branch,26,DB,14,14,197,5-11,Connecticut,12/11/1986,4,5,Oakland Raiders / 4th / 100th pick / 2008,BranTy99
65,Mike Brisiel,29,G,15,15,310,6-5,Colorado St.,3/14/1983,5,6,,BrisMi20
90,Desmond Bryant,27,DT,16,8,290,6-5,Harvard,12/15/1985,3,4,,BryaDe00
95,Kaelin Burnett,23,LB,6,0,240,6-4,Nevada,9/6/1989,Rook,0,,BurnKa00
56,Miles Burris,24,OLB,16,15,241,6-2,San Diego St.,6/27/1988,Rook,6,Oakland Raiders / 4th / 129th pick / 2012,BurrMi00
66,Cooper Carlisle,35,G,16,16,310,6-5,Florida,8/11/1977,12,7,Denver Broncos / 4th / 112th pick / 2000,CarlCo20
97,Andre Carter,33,DE,12,0,260,6-4,California,5/12/1979,11,1,San Francisco 49ers / 1st / 7th pick / 2001,CartAn20
35,Chimdi Chekwa,24,DB,3,0,190,5-11,Ohio St.,9/7/1988,1,0,Oakland Raiders / 4th / 113th pick / 2011,ChekCh00
57,Keenan Clayton,25,LB,15,0,220,6-2,Oklahoma,6/19/1987,2,1,Philadelphia Eagles / 4th / 121st pick / 2010,ClayKe99
59,Jon Condo,31,LB,16,0,240,6-3,Maryland,8/26/1981,7,2,,CondJo20
91,Jack Crawford,24,DE,4,0,288,6-5,Penn St.,9/7/1988,Rook,0,Oakland Raiders / 5th / 158th pick / 2012,CrawJa00
84,Juron Criner,23,WR,12,0,224,6-3,Arizona,12/12/1989,Rook,1,Oakland Raiders / 5th / 168th pick / 2012,CrinJu00
51,Aaron Curry,26,LB,2,0,250,6-2,Wake Forest,4/6/1986,3,0,Seattle Seahawks / 1st / 4th pick / 2009,CurrAa99
31,Coye Francies,26,DB,15,0,180,6-0,San Jose St.,11/15/1986,3,1,Cleveland Browns / 6th / 191st pick / 2009,FranCo99
53,Omar Gaither,28,MLB,7,4,235,6-2,Tennessee,3/18/1984,6,2,Philadelphia Eagles / 5th / 168th pick / 2006,GaitOm20
27,Matt Giordano,30,DB,16,13,204,5-11,California,10/16/1982,7,5,Indianapolis Colts / 4th / 135th pick / 2005,GiorMa20
50,Travis Goethel,25,LB,8,0,240,6-2,Arizona St.,7/27/1987,2,0,Oakland Raiders / 6th / 190th pick / 2010,GoetTr99
25,Mike Goodson,25,RB,12,0,195,5-11,Texas A&M,5/23/1987,3,3,Carolina Panthers / 4th / 111th pick / 2009,GoodMi00
82,Richard Gordon,25,TE,13,1,262,6-3,Miami (FL),6/7/1987,1,0,Oakland Raiders / 6th / 181st pick / 2011,GordRi00
10,Derek Hagan,28,WR,14,2,210,6-2,Arizona St.,9/21/1984,6,2,Miami Dolphins / 3rd / 82nd pick / 2006,HagaDe00
23,Joselio Hanson,31,DB,16,5,180,5-9,Texas Tech,8/13/1981,8,3,,HansJo20
85,Darrius Heyward-Bey,25,WR,15,14,210,6-2,Maryland,2/26/1987,3,5,Oakland Raiders / 1st / 7th pick / 2009,HeywDa00
99,Lamarr Houston,25,DT,16,16,274,6-3,Texas,6/24/1987,2,7,Oakland Raiders / 2nd / 44th pick / 2010,HousLa99
24,Michael Huff,29,DB,16,16,211,6-0,Texas,3/6/1983,6,5,Oakland Raiders / 1st / 7th pick / 2006,HuffMi20
53,Carl Ihenacho,24,DE,3,0,250,6-2,San Jose St.,5/28/1988,1,0,,IhenCa00
11,Sebastian Janikowski,34,K,16,0,260,6-1,Florida St.,3/2/1978,12,5,Oakland Raiders / 1st / 17th pick / 2000,janikseb01
22,Taiwan Jones,24,RB,14,0,195,6-0,East. Washington,7/26/1988,1,0,Oakland Raiders / 4th / 125th pick / 2011,JoneTa00
93,Tommy Kelly,32,DE,16,16,310,6-6,Mississippi St.,12/27/1980,8,6,,KellTo21
9,Shane Lechler,36,P,16,0,230,6-2,Texas A&M,8/7/1976,12,3,Oakland Raiders / 5th / 142nd pick / 2000,LechSh20
26,Pat Lee,28,DB,8,7,194,5-11,Auburn,2/20/1984,4,2,Green Bay Packers / 2nd / 60th pick / 2008,LeexPa99
