No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
36,Jamar Adams,23,DB,1,0,209,6-2,Michigan,11/29/1985,Rook,0,,AdamJa20
91,Baraka Atkins,24,DE,9,0,280,6-5,Miami (FL),9/28/1984,1,1,Seattle Seahawks / 4th / 120th pick / 2007,AtkiBa99
52,Jason Babin,28,LB,2,0,267,6-3,Western Michigan,5/24/1980,4,0,Houston Texans / 1st / 27th pick / 2004,BabiJa20
27,Jordan Babineaux,26,DB,14,1,210,6-0,Southern Arkansas,8/31/1982,4,2,,BabiJo21
99,Rocky Bernard,29,DT,15,15,301,6-3,Texas A&M,4/19/1979,6,7,Seattle Seahawks / 5th / 146th pick / 2002,BernRo20
83,Deion Branch,29,WR,8,8,195,5-9,Louisville,7/18/1979,6,3,New England Patriots / 2nd / 65th pick / 2002,BranDe00
79,Red Bryant,24,DT,4,0,326,6-5,Texas A&M,4/18/1984,Rook,0,Seattle Seahawks / 4th / 121st pick / 2008,BryaRe99
16,Michael Bumpus,23,WR,4,1,194,5-11,Washington St.,12/13/1985,Rook,0,,BumpMi00
81,Nate Burleson,27,WR,1,1,198,6-0,Nevada,8/19/1981,5,0,Minnesota Vikings / 3rd / 71st pick / 2003,BurlNa00
89,John Carlson,24,TE,16,9,256,6-5,Notre Dame,5/12/1984,Rook,5,Seattle Seahawks / 2nd / 38th pick / 2008,CarlJo00
13,Keary Colbert,26,WR,7,4,205,6-1,USC,5/21/1982,4,0,Carolina Panthers / 2nd / 62nd pick / 2004,ColbKe00
42,T.J. Duckett,27,RB,16,0,254,6-0,Michigan St.,2/17/1981,6,1,Atlanta Falcons / 1st / 18th pick / 2002,DuckT.00
84,Bobby Engram,35,WR,13,11,192,5-10,Penn St.,1/7/1973,12,4,Chicago Bears / 2nd / 52nd pick / 1996,EngrBo00
30,Justin Forsett,23,RB,11,0,195,5-8,California,10/14/1985,Rook,0,Seattle Seahawks / 7th / 233rd pick / 2008,ForsJu00
5,Charlie Frye,27,QB,2,1,220,6-4,Akron,8/28/1981,3,0,Cleveland Browns / 3rd / 67th pick / 2005,FryeCh00
70,Na'Shan Goddard,25,T,2,0,319,6-5,South Carolina,4/23/1983,Rook,0,,GoddNa20
24,Deon Grant,29,DB,16,16,215,6-2,Tennessee,3/14/1979,7,6,Carolina Panthers / 2nd / 57th pick / 2000,GranDe21
94,Howard Green,29,DT,13,0,340,6-2,LSU,1/12/1979,6,1,Houston Texans / 6th / 190th pick / 2002,GreeHo20
8,Matt Hasselbeck,33,QB,7,7,235,6-4,Boston Col.,9/25/1975,9,0,Green Bay Packers / 6th / 187th pick / 1998,HassMa00
59,David Hawthorne,23,MLB,14,0,230,6-0,TCU,5/14/1985,Rook,1,,HawtDa20
85,Will Heller,27,TE,12,0,275,6-6,Georgia Tech,2/28/1981,5,0,,HellWi00
54,Will Herring,25,LB,11,1,215,6-3,Auburn,8/28/1983,1,1,Seattle Seahawks / 5th / 161st pick / 2007,HerrWi99
56,LeRoy Hill,26,LB,12,12,238,6-1,Clemson,9/14/1982,3,5,Seattle Seahawks / 3rd / 98th pick / 2005,HillLe20
32,Kevin Hobbs,22,DB,14,0,188,6-0,Auburn,11/8/1986,1,1,,HobbKe99
95,Lawrence Jackson,23,DE,16,14,261,6-5,USC,8/30/1985,Rook,6,Seattle Seahawks / 1st / 28th pick / 2008,JackLa98
21,Kelly Jennings,26,DB,16,6,180,5-11,Miami (FL),11/30/1982,2,2,Seattle Seahawks / 1st / 31st pick / 2006,JennKe20
22,Julius Jones,27,RB,15,10,208,5-10,Notre Dame,8/14/1981,4,5,Dallas Cowboys / 2nd / 43rd pick / 2004,JoneJu01
71,Walter Jones,34,T,12,12,325,6-5,Holmes (MS)Florida St.,1/19/1974,11,8,Seattle Seahawks / 1st / 6th pick / 1997,JoneWa00
82,Jordan Kent,24,WR,9,1,219,6-4,Oregon,7/24/1984,Rook,0,Seattle Seahawks / 6th / 210th pick / 2007,KentJo20
97,Patrick Kerney,32,DE,7,7,272,6-5,Virginia,12/30/1976,9,3,Atlanta Falcons / 1st / 30th pick / 1999,KernPa99
50,Lance Laury,26,LB,16,0,242,6-2,South Carolina,1/17/1982,2,1,,LaurLa20
58,D.D. Lewis,29,MLB,14,2,241,6-1,Texas,1/8/1979,6,2,,LewiD.21
75,Sean Locklear,27,T,12,11,310,6-4,North Carolina St.,5/29/1981,4,5,Seattle Seahawks / 3rd / 84th pick / 2004,LockSe20
10,Olindo Mare,35,K,16,0,192,5-11,MacMurraySyracuse,6/6/1973,11,4,,marexoli01
17,Billy McMullen,28,WR,4,2,210,6-4,Virginia,3/8/1980,5,1,Philadelphia Eagles / 3rd / 95th pick / 2003,McMuBi00
92,Brandon Mebane,23,DT,16,16,311,6-1,California,1/15/1985,1,7,Seattle Seahawks / 3rd / 85th pick / 2007,MebaBr99
90,Brandon Miller,22,DE,1,0,254,6-4,Georgia,1/21/1986,Rook,0,,MillBr00
20,Maurice Morris,29,RB,13,6,216,5-11,Oregon,12/1/1979,6,4,Seattle Seahawks / 2nd / 54th pick / 2002,MorrMa00
19,Logan Payne,23,WR,2,2,203,6-2,Minnesota,1/21/1985,Rook,0,,PaynLo20
98,Julian Peterson,30,LB,16,15,245,6-3,Michigan St.,7/28/1978,8,9,San Francisco 49ers / 1st / 16th pick / 2000,PeteJu00
1,Ryan Plackemeier,24,P,1,0,252,6-3,Wake Forest,3/5/1984,2,0,Seattle Seahawks / 7th / 239th pick / 2006,PlacRy20
88,Jeb Putzier,29,TE,6,1,256,6-4,Boise St.,1/20/1979,6,0,Denver Broncos / 6th / 191st pick / 2002,PutzJe00
49,Jeff Robinson,38,TE,16,0,264,6-4,Idaho,2/20/1970,15,1,Denver Broncos / 4th / 98th pick / 1993,RobiJe00
