No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
52,Ray-Ray Armstrong,27,LB,9,0,220,6-3,Miami (FL),3/5/1991,5,1,,ArmsRa01
55,Genard Avery,23,LB,16,5,250,6-0,Memphis,4/26/1995,Rook,4,Cleveland Browns / 5th / 150th pick / 2018,AverGe00
75,Joel Bitonio,27,G,16,16,320,6-4,Nevada,10/11/1991,4,11,Cleveland Browns / 2nd / 35th pick / 2014,BitoJo00
20,Briean Boddy-Calhoun,25,CB,16,8,193,5-9,Minnesota,1/21/1993,2,3,,BoddBr01
52,James Burgess,24,LB,3,2,230,6-0,Louisville,3/9/1994,1,1,,BurgJa01
31,Juston Burris,25,CB,4,0,210,6-0,North Carolina St.,8/4/1993,2,0,New York Jets / 4th / 118th pick / 2016,BurrJu00
11,Antonio Callaway,21,WR,16,11,200,5-11,Florida,1/9/1997,Rook,4,Cleveland Browns / 4th / 105th pick / 2018,CallAn00
38,T.J. Carrie,28,CB,16,8,204,6-0,Ohio,7/28/1990,4,4,Oakland Raiders / 7th / 219th pick / 2014,CarrTr00
82,Orson Charles,27,TE,13,2,257,6-3,Georgia,1/27/1991,6,0,Cincinnati Bengals / 4th / 116th pick / 2012,CharOr00
24,Nick Chubb,23,RB,16,9,227,5-11,Georgia,12/27/1995,Rook,6,Cleveland Browns / 2nd / 35th pick / 2018,ChubNi00
93,Trevon Coley,24,DL,16,14,310,6-1,Florida Atlantic,7/13/1994,1,7,,ColeTr01
51,Jamie Collins,29,OLB,16,16,255,6-3,Southern Miss,10/20/1989,5,9,New England Patriots / 2nd / 52nd pick / 2013,CollJa00
4,Britton Colquitt,33,P,16,0,210,6-3,Tennessee,3/20/1985,8,2,,ColqBr00
63,Austin Corbett,23,C,11,1,306,6-4,Nevada,9/5/1995,Rook,1,Cleveland Browns / 2nd / 33rd pick / 2018,CorbAu00
94,Carl Davis,26,DT,5,0,320,6-5,Iowa,3/2/1992,3,0,Baltimore Ravens / 3rd / 90th pick / 2015,DaviCa01
87,Seth Devalve,25,TE,13,4,245,6-3,Princeton,1/29/1993,2,1,Cleveland Browns / 4th / 138th pick / 2016,DevaSe00
88,Darren Fells,32,TE,16,11,270,6-7,UC Irvine,4/22/1986,5,1,,FellDa01
28,E.J. Gaines,26,CB,6,2,190,5-10,Missouri,2/23/1992,4,1,St. Louis Rams / 6th / 188th pick / 2014,GainE.00
33,Phillip Gaines,27,CB,4,0,193,6-0,Rice,4/4/1991,4,0,Kansas City Chiefs / 3rd / 87th pick / 2014,GainPh00
95,Myles Garrett,23,DE,16,16,272,6-4,Texas A&M,12/29/1995,1,14,Cleveland Browns / 1st / 1st pick / 2017,GarrMy00
2,Zane Gonzalez,23,K,2,0,202,6-0,Arizona St.,5/7/1995,1,-1,Cleveland Browns / 7th / 224th pick / 2017,GonzZa00
12,Josh Gordon,27,WR,1,1,225,6-3,UtahBaylor,4/13/1991,6,0,Cleveland Browns / 2nd / 1st pick / 2012 Supp,GordJo02
69,Desmond Harrison,25,OL,8,8,295,6-6,West Georgia,10/8/1993,Rook,3,,HarrDe05
81,Rashard Higgins,24,WR,13,1,198,6-1,Colorado St.,10/7/1994,2,4,Cleveland Browns / 5th / 172nd pick / 2016,HiggRa00
25,Dontrell Hilliard,23,RB,11,0,202,5-11,Tulane,2/26/1995,Rook,1,,HillDo00
59,D'Juan Hines,24,LB,13,0,235,6-1,Houston,9/13/1994,Rook,1,,HineDJ00
74,Chris Hubbard,27,G,16,16,295,6-4,Ala-Birmingham,4/23/1991,5,7,,HubbCh00
47,Charley Hughlett,28,LS,16,0,248,6-4,Central Florida,5/16/1990,4,1,,HughCh01
34,Carlos Hyde,28,RB,6,5,229,6-0,Ohio St.,9/20/1990,4,2,San Francisco 49ers / 2nd / 57th pick / 2014,HydeCa00
29,Duke Johnson,25,RB,16,2,210,5-9,Miami (FL),9/23/1993,3,4,Cleveland Browns / 3rd / 77th pick / 2015,JohnDu00
17,Greg Joseph,24,K,14,0,206,6-0,Florida Atlantic,8/4/1994,Rook,2,,JoseGr00
68,Kyle Kalis,25,OG,3,0,306,6-4,Michigan,12/21/1993,1,0,,KaliKy00
26,Derrick Kindred,25,SS,16,2,208,5-10,TCU,12/15/1993,2,2,Cleveland Browns / 4th / 129th pick / 2016,KindDe00
58,Christian Kirksey,26,OLB,7,7,235,6-2,Iowa,8/31/1992,4,4,Cleveland Browns / 3rd / 71st pick / 2014,KirkCh00
80,Jarvis Landry,26,WR,16,14,196,5-11,LSU,11/28/1992,4,8,Miami Dolphins / 2nd / 63rd pick / 2014,LandJa00
99,Devaroe Lawrence,26,DL,1,0,295,6-2,Auburn,10/13/1992,Rook,0,,LawrDe02
6,Baker Mayfield,23,QB,14,13,215,6-1,Oklahoma,4/14/1995,Rook,10,Cleveland Browns / 1st / 1st pick / 2018,MayfBa00
36,Jeremiah McKinnon,25,DB,1,0,192,5-11,Florida International,6/29/1993,Rook,0,,McKiJe01
39,Terrance Mitchell,26,CB,8,7,191,5-11,Oregon,5/17/1992,4,3,Dallas Cowboys / 7th / 254th pick / 2014,MitcTe00
85,David Njoku,22,TE,16,14,246,6-4,Miami (FL),7/10/1996,1,5,Cleveland Browns / 1st / 29th pick / 2017,NjokDa00
90,Emmanuel Ogbah,25,DE,14,14,275,6-4,Oklahoma St.,11/6/1993,2,7,Cleveland Browns / 2nd / 32nd pick / 2016,OgbaEm00
65,Larry Ogunjobi,24,DT,16,16,305,6-4,Charlotte,6/3/1994,1,8,Cleveland Browns / 3rd / 65th pick / 2017,OgunLa00
22,Jabrill Peppers,23,SS,16,16,215,5-11,Michigan,10/4/1995,1,7,Cleveland Browns / 1st / 25th pick / 2017,PeppJa00
19,Breshad Perriman,25,WR,10,2,210,6-1,Central Florida,9/10/1993,2,2,Baltimore Ravens / 1st / 26th pick / 2015,PerrBr02
91,Brian Price,24,DT,12,0,322,6-3,City College of San FranciscoTexas-San Antonio,6/24/1994,2,1,,PricBr00
23,Damarious Randall,26,FS,15,15,196,5-11,Butler (KS)Arizona St.,8/29/1992,3,6,Green Bay Packers / 1st / 30th pick / 2015,RandDa00
18,Damion Ratley,23,WR,13,3,200,6-2,Texas A&M,4/16/1995,Rook,1,Cleveland Browns / 6th / 175th pick / 2018,RatlDa00
37,Denzel Rice,25,DB,8,0,185,6-0,Coastal Carolina,3/31/1993,3,1,,RiceDe00
78,Greg Robinson,26,OT,16,8,330,6-5,Auburn,10/21/1992,4,4,St. Louis Rams / 1st / 2nd pick / 2014,RobiGr01
53,Joe Schobert,25,OLB,13,13,240,6-1,Wisconsin,11/6/1993,2,7,Cleveland Browns / 4th / 99th pick / 2016,SchoJo00
50,Chris Smith,26,DE,16,2,266,6-1,Arkansas,2/11/1992,4,2,Jacksonville Jaguars / 5th / 159th pick / 2014,SmitCh03
13,Rod Streater,30,WR,3,0,195,6-2,Temple,2/9/1988,6,0,,StreRo00
5,Tyrod Taylor,29,QB,4,3,217,6-1,Virginia Tech,8/3/1989,7,2,Baltimore Ravens / 6th / 180th pick / 2011,TaylTy00
92,Chad Thomas,23,DE,4,0,278,6-5,Miami (FL),10/12/1995,Rook,0,Cleveland Browns / 3rd / 67th pick / 2018,ThomCh06
27,Tavierre Thomas,22,DB,13,0,205,5-10,Ferris St.,3/11/1996,Rook,1,,ThomTa01
64,J.C. Tretter,27,OG,16,16,307,6-4,Cornell,2/12/1991,5,7,Green Bay Packers / 4th / 122nd pick / 2013,TretJC00
54,Tanner Vallejo,24,ILB,13,1,230,6-1,Boise St.,12/16/1994,1,2,Buffalo Bills / 6th / 195th pick / 2017,VallTa00
21,Denzel Ward,21,CB,13,12,190,5-11,Ohio St.,4/28/1997,Rook,8,Cleveland Browns / 1st / 4th pick / 2018,WardDe02
71,Earl Watford,28,OG,13,0,300,6-3,James Madison,6/24/1990,5,1,Arizona Cardinals / 4th / 116th pick / 2013,WatfEa00
35,Jermaine Whitehead,25,DB,7,0,195,5-11,Auburn,3/12/1993,2,0,,WhitJe02
84,Derrick Willies,24,WR,5,0,207,6-4,Texas Tech,10/12/1994,Rook,0,,WillDe06
56,Xavier Woodson-Luster,23,LB,4,0,220,6-1,Arkansas St.,8/6/1995,1,0,,WoodXa01
70,Kevin Zeitler,28,G,16,16,315,6-4,Wisconsin,3/8/1990,6,7,Cincinnati Bengals / 1st / 27th pick / 2012,ZeitKe00
