No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
55,John Abraham,35,DE,16,13,263,6-4,South Carolina,5/6/1978,13,9,New York Jets / 1st / 13th pick / 2000,AbraJo00
94,Sam Acho,25,ROLB,3,2,259,6-3,Texas,9/6/1988,2,1,Arizona Cardinals / 4th / 103rd pick / 2011,AchoSa00
97,Lorenzo Alexander,30,DT/LB,3,3,245,6-1,California,5/31/1983,6,1,,AlexLo99
35,Javier Arenas,26,DB,16,0,195,5-9,Alabama,10/28/1987,3,1,Kansas City Chiefs / 2nd / 50th pick / 2010,ArenJa99
86,Jake Ballard,26,TE,8,3,256,6-6,Ohio St.,12/2/1987,3,1,,BallJa21
37,Yeremiah Bell,35,DB,16,16,205,6-0,East. Kentucky,3/3/1978,9,6,Miami Dolphins / 6th / 213th pick / 2003,BellYe20
59,Marcus Benard,28,LB,12,1,256,6-2,Jackson St.,7/26/1985,4,2,,BenaMa00
31,Justin Bethel,23,CB,16,0,200,6-0,Presbyterian,6/17/1990,1,3,Arizona Cardinals / 6th / 177th pick / 2012,BethJu00
52,Jasper Brinkley,28,MLB,15,3,275,6-2,South Carolina,7/12/1985,4,2,Minnesota Vikings / 5th / 150th pick / 2009,BrinJa99
13,Jaron Brown,23,WR,16,0,204,6-3,Clemson,1/8/1990,Rook,1,,BrowJa03
75,Levi Brown,29,T,4,4,323,6-6,Penn St.,3/16/1984,6,2,Arizona Cardinals / 1st / 5th pick / 2007,BrowLe20
93,Calais Campbell,27,DE,16,16,300,6-8,Miami (FL),9/1/1986,5,9,Arizona Cardinals / 2nd / 50th pick / 2008,CampCa99
20,Antoine Cason,27,DB,16,0,190,6-0,Arizona,7/9/1986,5,2,San Diego Chargers / 1st / 27th pick / 2008,CasoAn99
71,Daryn Colledge,31,T,16,16,308,6-4,Boise St.,2/11/1982,7,7,Green Bay Packers / 2nd / 47th pick / 2006,CollDa20
56,Karlos Dansby,32,LB,16,16,250,6-4,Auburn,11/3/1981,9,16,Arizona Cardinals / 2nd / 33rd pick / 2004,DansKa20
54,Kenny Demens,23,LB,2,0,242,6-1,Michigan,2/4/1990,Rook,0,,DemeKe00
90,Darnell Dockett,32,DT,16,16,290,6-4,Florida St.,5/27/1981,9,8,Arizona Cardinals / 3rd / 64th pick / 2004,DockDa20
81,Jim Dray,27,TE,16,15,253,6-5,Stanford,12/31/1986,3,2,Arizona Cardinals / 7th / 233rd pick / 2010,DrayJi00
38,Andre Ellington,24,RB,15,1,200,5-9,Clemson,2/3/1989,Rook,7,Arizona Cardinals / 6th / 187th pick / 2013,ElliAn00
74,Paul Fanaika,27,G,16,16,333,6-6,Arizona St.,4/9/1986,4,7,Philadelphia Eagles / 7th / 213th pick / 2009,FanaPa20
4,Jay Feely,37,K,16,0,208,5-10,Michigan,5/23/1976,12,2,,feelyjay01
11,Larry Fitzgerald,30,WR,16,16,218,6-3,Pittsburgh,8/31/1983,9,7,Arizona Cardinals / 1st / 3rd pick / 2004,FitzLa00
15,Michael Floyd,24,WR,16,16,220,6-3,Notre Dame,11/27/1989,1,8,Arizona Cardinals / 1st / 13th pick / 2012,FloyMi00
69,Mike Gibson,28,T,16,0,302,6-3,California,11/18/1985,5,1,Philadelphia Eagles / 6th / 184th pick / 2008,GibsMi20
10,Brittan Golden,25,WR,5,0,186,5-11,West Texas A&M,7/20/1988,1,1,,GoldBr00
84,Rob Housler,25,TE,13,10,238,6-5,Florida Atlantic,3/17/1988,2,4,Arizona Cardinals / 3rd / 69th pick / 2011,HousRo01
,Robert Hughes,24,RB,1,,235,5-11,Notre Dame,6/21/1989,2,0,,HughRo00
