No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
99,C.J. Ah You,28,DE,16,0,265,6-4,Oklahoma,7/7/1982,1,2,Buffalo Bills / 7th / 239th pick / 2007,AhYoC.00
84,Danario Alexander,24,WR,8,2,221,6-5,Missouri,8/7/1986,Rook,2,,AlexDa00
16,Danny Amendola,25,WR,16,6,185,5-11,Texas Tech,11/2/1985,1,6,,AmenDa00
21,O.J. Atogwe,29,DB,16,15,205,5-11,Stanford,6/23/1981,5,8,St. Louis Rams / 3rd / 66th pick / 2005,AtogO.20
47,Billy Bajema,28,TE,13,8,259,6-4,Oklahoma St.,10/31/1982,5,1,San Francisco 49ers / 7th / 249th pick / 2005,BajeBi00
24,Ron Bartell,28,DB,15,13,210,6-1,Howard,2/22/1982,5,6,St. Louis Rams / 2nd / 50th pick / 2005,BartRo20
63,Jacob Bell,29,G,16,16,300,6-4,Miami (OH),3/2/1981,6,6,Tennessee Titans / 5th / 138th pick / 2004,BellJa20
8,Sam Bradford,23,QB,16,16,224,6-4,Oklahoma,11/8/1987,Rook,9,St. Louis Rams / 1st / 1st pick / 2010,BradSa00
60,Jason Brown,27,C,16,16,328,6-3,North Carolina,5/5/1983,5,6,Baltimore Ravens / 4th / 124th pick / 2005,BrowJa23
3,Josh Brown,31,K,16,0,202,6-0,Nebraska,4/29/1979,7,3,Seattle Seahawks / 7th / 222nd pick / 2003,brownjos01
37,James Butler,28,DB,14,4,209,6-3,Georgia Tech,9/7/1982,5,3,,ButlJa20
36,Quincy Butler,27,DB,6,1,189,6-1,TCU,11/25/1983,4,1,,ButlQu20
57,Chris Chamberlain,25,LB,11,6,226,6-2,Tulsa,9/30/1985,2,3,St. Louis Rams / 7th / 228th pick / 2008,ChamCh99
89,Mark Clayton,28,WR,5,5,190,5-10,Oklahoma,7/2/1982,5,3,Baltimore Ravens / 1st / 22nd pick / 2005,ClayMa01
93,Jermelle Cudjo,24,DT,10,0,293,6-2,Central Oklahoma,9/28/1986,Rook,1,,CudjJe00
15,Dominique Curry,23,WR,2,0,227,6-2,California (PA),8/16/1987,Rook,0,,CurrDo00
43,Craig Dahl,25,DB,15,13,207,6-1,North Dakota St.,6/17/1985,3,7,,DahlCr99
34,Kenneth Darby,28,RB,14,0,214,5-10,Alabama,12/26/1982,3,1,Tampa Bay Buccaneers / 7th / 246th pick / 2007,DarbKe00
53,Na'il Diggs,32,LB,12,12,240,6-4,Ohio St.,7/8/1978,10,6,Green Bay Packers / 4th / 98th pick / 2000,DiggNa20
35,Kevin Dockery,26,DB,10,3,188,5-8,Mississippi St.,1/8/1984,4,2,,DockKe20
46,Daniel Fells,27,TE,16,6,260,6-4,UC Davis,9/23/1983,2,3,,FellDa00
32,Bradley Fletcher,24,DB,16,15,196,6-0,Iowa,6/25/1986,1,8,St. Louis Rams / 3rd / 66th pick / 2009,FletBr99
70,Renardo Foster,26,T,10,1,325,6-7,Louisville,7/15/1984,3,1,,FostRe20
65,Hank Fraley,33,C,7,0,310,6-3,Robert Morris,9/21/1977,9,0,,FralHa20
11,Brandon Gibson,23,WR,14,12,204,6-0,Washington St.,8/13/1987,1,5,Philadelphia Eagles / 6th / 194th pick / 2009,GibsBr00
71,Gary Gibson,28,DT,16,16,285,6-3,Rutgers,5/5/1982,3,7,,GibsGa99
81,Mardy Gilyard,24,WR,11,2,187,6-0,Cincinnati,12/2/1986,Rook,1,St. Louis Rams / 4th / 99th pick / 2010,GilyMa00
73,Adam Goldberg,30,G,16,16,309,6-7,Wyoming,8/12/1980,6,6,,GoldAd20
59,Larry Grant,25,LB,16,8,235,6-1,Ohio St.,2/16/1985,2,5,San Francisco 49ers / 7th / 214th pick / 2008,GranLa99
79,John Greco,25,T,6,0,318,6-4,Toledo,3/24/1985,2,0,St. Louis Rams / 3rd / 65th pick / 2008,GrecJo20
96,James Hall,33,DE,16,16,281,6-2,Michigan,2/4/1977,10,9,,HallJa21
86,Michael Hoomanawanui,22,TE,8,3,265,6-4,Illinois,7/4/1988,Rook,1,St. Louis Rams / 5th / 132nd pick / 2010,HoomMi00
56,Josh Hull,23,LB,1,0,236,6-2,Penn St.,5/21/1987,Rook,0,St. Louis Rams / 7th / 254th pick / 2010,HullJo99
39,Steven Jackson,27,RB,16,16,240,6-2,Oregon St.,7/22/1983,6,10,St. Louis Rams / 1st / 24th pick / 2004,JackSt00
87,Darcy Johnson,27,TE,4,2,252,6-5,Central Florida,2/11/1983,4,0,,JohnDa03
25,Marquis Johnson,22,DB,2,0,192,5-10,Alabama,5/18/1988,Rook,0,St. Louis Rams / 7th / 211th pick / 2010,JohnMa99
5,Donnie Jones,30,P,16,0,221,6-2,LSU,7/5/1980,6,3,Seattle Seahawks / 7th / 224th pick / 2004,JoneDo21
