No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
81,Kris Adams,25,WR,3,0,194,6-3,Texas-El Paso,9/4/1987,1,0,,AdamKr00
97,Mario Addison,25,DE,3,0,260,6-3,Troy,9/6/1987,1,0,,AddiMa00
83,Dwayne Allen,22,TE,16,16,260,6-4,Clemson,2/24/1990,Rook,4,Indianapolis Colts / 3rd / 64th pick / 2012,AlleDw00
51,Pat Angerer,25,LB,11,3,232,6-0,Iowa,1/31/1987,2,2,Indianapolis Colts / 2nd / 63rd pick / 2010,AngePa99
11,Donnie Avery,28,WR,16,15,186,5-11,Houston,6/12/1984,4,6,St. Louis Rams / 2nd / 33rd pick / 2008,AverDo00
33,Vick Ballard,22,RB,16,12,217,5-10,Mississippi Gulf Coast CCMississippi St.,7/16/1990,Rook,5,Indianapolis Colts / 5th / 170th pick / 2012,BallVi00
41,Antoine Bethea,28,DB,16,16,206,5-11,Howard,7/27/1984,6,6,Indianapolis Colts / 6th / 207th pick / 2006,BethAn20
15,LaVon Brazill,23,WR,15,0,192,5-11,Ohio,3/15/1989,Rook,1,Indianapolis Colts / 6th / 206th pick / 2012,BrazLa00
31,Donald Brown,25,RB,10,4,210,5-11,Connecticut,4/11/1987,3,3,Indianapolis Colts / 1st / 27th pick / 2009,BrowDo00
57,Jerry Brown,25,LB,1,0,265,6-4,Illinois,10/20/1987,Rook,0,,BrowJe01
38,Sergio Brown,24,DB,16,0,210,6-2,Notre Dame,5/22/1988,2,1,,BrowSe00
20,Darius Butler,26,DB,11,4,180,5-10,Connecticut,3/18/1986,3,3,New England Patriots / 2nd / 41st pick / 2009,ButlDa99
34,Delone Carter,25,RB,10,0,225,5-9,Syracuse,6/22/1987,1,1,Indianapolis Colts / 4th / 119th pick / 2011,CartDe01
74,Anthony Castonzo,24,LT,16,16,307,6-7,Boston Col.,8/9/1988,1,7,Indianapolis Colts / 1st / 22nd pick / 2011,CastAn00
17,Austin Collie,27,WR,1,0,200,6-1,BYU,11/11/1985,3,0,Indianapolis Colts / 4th / 127th pick / 2009,CollAu00
53,Kavell Conner,25,LB,14,12,225,6-1,Clemson,2/23/1987,2,5,Indianapolis Colts / 7th / 240th pick / 2010,ConnKa99
23,Vontae Davis,24,DB,10,10,207,5-11,Illinois,5/27/1988,3,4,Miami Dolphins / 1st / 25th pick / 2009,DaviVo99
97,Antonio Dixon,27,DT,2,0,325,6-2,Miami (FL),7/17/1985,3,0,,DixoAn99
66,Trai Essex,30,T,2,0,324,6-5,Northwestern,12/5/1982,7,0,Pittsburgh Steelers / 3rd / 93rd pick / 2005,EsseTr20
80,Coby Fleener,24,TE,12,10,251,6-6,Stanford,9/20/1988,Rook,2,Indianapolis Colts / 2nd / 34th pick / 2012,FleeCo00
58,Moise Fokou,27,MLB,16,1,228,6-1,Maryland,8/28/1985,3,2,Philadelphia Eagles / 7th / 230th pick / 2009,FokoMo99
50,Jerrell Freeman,26,ROLB,16,16,235,6-0,Mary Hardin-Baylor,5/1/1986,Rook,8,,FreeJe00
93,Dwight Freeney,32,DE,14,14,268,6-1,Syracuse,2/19/1980,10,6,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
66,Clifton Geathers,25,DE,8,0,281,6-8,South Carolina,12/11/1987,2,1,Cleveland Browns / 6th / 186th pick / 2010,GeatCl99
27,Josh Gordy,25,DB,15,1,195,5-11,Central Michigan,2/9/1987,2,1,,GordJo01
30,Marshay Green,26,CB,1,0,175,5-9,Mississippi,1/14/1986,1,0,,GreeMa01
67,Lawrence Guy,22,DT,9,2,315,6-4,Arizona St.,3/17/1990,1,2,Green Bay Packers / 7th / 233rd pick / 2011,GuyxLa00
54,Mario Harvey,25,LB,13,0,250,6-0,Marshall,8/10/1987,Rook,1,,HarvMa00
65,Kellen Heard,27,DT,3,0,355,6-6,Memphis,10/17/1985,1,0,,HearKe00
55,Justin Hickman,27,LB,12,0,265,6-2,UCLA,7/20/1985,Rook,1,,HickJu00
78,Tony Hills,28,T,6,1,305,6-5,Texas,11/4/1984,4,1,Pittsburgh Steelers / 4th / 130th pick / 2008,HillTo21
13,T.Y. Hilton,23,WR,15,1,183,5-10,Florida International,11/14/1989,Rook,8,Indianapolis Colts / 3rd / 92nd pick / 2012,HiltT.00
26,Delano Howell,23,DB,5,0,191,5-11,Stanford,11/17/1989,Rook,0,,HoweDe00
92,Jerry Hughes,24,DE,16,6,254,6-2,TCU,8/13/1988,2,4,Indianapolis Colts / 1st / 31st pick / 2010,HughJe99
29,Robert Hughes,23,RB,5,1,235,5-11,Notre Dame,6/21/1989,1,0,,HughRo00
99,Antonio Johnson,28,DT,14,13,310,6-3,Mississippi St.,12/8/1984,4,5,Tennessee Titans / 5th / 152nd pick / 2007,JohnAn03
46,Dominique Jones,25,TE,4,1,255,6-3,Shepherd,8/15/1987,Rook,0,,JoneDo01
69,Winston Justice,28,T,12,12,317,6-6,USC,9/14/1984,5,5,Philadelphia Eagles / 2nd / 39th pick / 2006,JustWi20
36,Deji Karim,26,RB,3,0,200,5-11,Southern Illinois,11/18/1986,2,1,Jacksonville Jaguars / 6th / 180th pick / 2010,KariDe00
21,Justin King,25,DB,3,0,185,5-11,Penn St.,5/11/1987,4,0,St. Louis Rams / 4th / 101st pick / 2008,KingJu99
35,Joe Lefeged,24,DB,16,4,208,5-11,Rutgers,6/2/1988,1,2,,LefeJo00
72,Jeff Linkenbach,25,T,16,8,303,6-6,Cincinnati,6/9/1987,2,4,,LinkJe20
12,Andrew Luck,23,QB,16,16,240,6-4,Stanford,9/12/1989,Rook,13,Indianapolis Colts / 1st / 1st pick / 2012,LuckAn00
91,Ricardo Mathews,25,DT,16,5,294,6-3,Cincinnati,7/30/1987,2,3,Indianapolis Colts / 7th / 238th pick / 2010,MathRi99
98,Robert Mathis,31,DE,12,12,245,6-2,Alabama A&M,2/26/1981,9,8,Indianapolis Colts / 5th / 138th pick / 2003,MathRo20
1,Pat McAfee,25,P,16,0,233,6-1,West Virginia,5/2/1987,3,3,Indianapolis Colts / 7th / 222nd pick / 2009,McAfPa44
75,Mike McGlynn,27,G,16,16,309,6-5,Pittsburgh,3/8/1985,4,7,Philadelphia Eagles / 4th / 109th pick / 2008,McGlMi20
86,Kyle Miller,24,TE,1,0,257,6-5,Mount Union,4/18/1988,Rook,0,,MillKy00
95,Fili Moala,27,DT,8,8,303,6-4,USC,6/23/1985,3,3,Indianapolis Colts / 2nd / 56th pick / 2009,MoalFi99
26,Mewelde Moore,30,RB,9,0,209,5-11,Tulane,7/24/1982,8,1,Minnesota Vikings / 4th / 119th pick / 2004,MoorMe00
94,Drake Nevis,23,DL,9,3,291,6-1,LSU,5/8/1989,1,2,Indianapolis Colts / 3rd / 87th pick / 2011,NeviDr00
73,Seth Olsen,27,G,5,4,300,6-4,Iowa,12/17/1985,3,2,Denver Broncos / 4th / 132nd pick / 2009,OlseSe20
45,Matt Overton,27,LS,16,0,254,6-1,Western Washington,7/6/1985,Rook,1,,OverMa00
10,Nathan Palmer,23,WR,5,0,195,5-11,Northern Illinois,4/14/1989,Rook,0,,PalmNa00
25,Jerraud Powers,25,DB,8,8,190,5-9,Auburn,7/19/1987,3,3,Indianapolis Colts / 3rd / 92nd pick / 2009,PoweJe99
90,Cory Redding,32,DE,14,14,318,6-4,Texas,11/15/1980,9,6,Detroit Lions / 3rd / 66th pick / 2003,ReddCo20
76,Joe Reitz,27,T,9,8,256,6-7,Western Michigan,8/24/1985,1,4,,ReitJo00
64,Samson Satele,28,C,11,11,300,6-3,Hawaii,11/29/1984,5,5,Miami Dolphins / 2nd / 60th pick / 2007,SateSa20
85,Weslye Saunders,23,TE,11,4,270,6-5,South Carolina,1/16/1989,1,0,,SaunWe00
62,A.Q. Shipley,26,C,14,5,307,6-1,Penn St.,5/22/1986,3,3,Pittsburgh Steelers / 7th / 226th pick / 2009,ShipA.20
60,Bradley Sowell,23,T,10,0,277,6-6,Mississippi,6/6/1989,Rook,1,,SoweBr00
68,Martin Tevaseu,25,DT,13,2,310,6-1,UNLV,10/7/1987,1,2,,TevaMa00
32,Cassius Vaughn,25,DB,16,11,195,5-11,Mississippi,11/3/1987,2,5,,VaugCa00
4,Adam Vinatieri,40,K,16,0,212,6-0,South Dakota St.,12/28/1972,16,2,,vinatada01
87,Reggie Wayne,34,WR,16,15,203,6-0,Miami (FL),11/17/1978,11,11,Indianapolis Colts / 1st / 30th pick / 2001,WaynRe00
97,Jamaal Westerman,27,DE,4,0,265,6-3,Rutgers,2/21/1985,3,0,,WestJa99
21,Teddy Williams,24,CB,7,0,210,6-1,Texas-San Antonio,7/3/1988,1,0,,WillTe00
28,Tom Zbikowski,27,DB,11,11,209,5-11,Notre Dame,5/22/1985,4,4,Baltimore Ravens / 3rd / 86th pick / 2008,ZbikTo99
,Team Total,26,,16,,247.7,6-1.7,,,2.6,,,-9999
