No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
10,Jared Abbrederis,27,WR,7,0,195,6-1,Wisconsin,12/17/1990,3,0,Green Bay Packers / 5th / 176th pick / 2014,AbbrJa00
21,Ameer Abdullah,24,RB,14,11,196,5-9,Nebraska,6/13/1993,2,5,Detroit Lions / 2nd / 54th pick / 2015,AbduAm00
39,Jamal Agnew,22,WR/CB,13,0,190,5-10,San Diego,4/3/1995,Rook,8,Detroit Lions / 5th / 165th pick / 2017,AgneJa00
94,Ezekiel Ansah,28,DE,14,14,275,6-5,BYU,5/29/1989,4,7,Detroit Lions / 1st / 5th pick / 2013,AnsaEz00
62,Don Barclay,28,G,3,1,305,6-4,West Virginia,4/18/1989,5,1,,BarcDo00
79,Alex Barrett,23,DE,2,0,250,6-2,San Diego St.,3/6/1994,Rook,0,,BarrAl00
43,Nick Bellore,28,LB,13,2,250,6-1,Central Michigan,5/12/1989,6,1,,BellNi01
16,Jace Billingsley,24,WR,2,0,189,5-9,East. Oregon,5/17/1993,Rook,0,,BillJa00
26,Don Carey,30,DB,13,0,202,5-11,Norfolk St.,2/14/1987,7,1,Cleveland Browns / 6th / 177th pick / 2009,CareDo00
77,Emmett Cleary,27,OT,7,1,320,6-7,Boston Col.,4/27/1990,4,1,,CleaEm01
66,Joe Dahl,24,OG,6,3,310,6-4,Washington St.,4/9/1993,1,2,Detroit Lions / 5th / 151st pick / 2016,DahlJo00
40,Jarrad Davis,23,ILB,14,14,245,6-1,Florida,11/16/1994,Rook,6,Detroit Lions / 1st / 21st pick / 2017,DaviJa01
68,Taylor Decker,24,OT,8,8,318,6-7,Ohio St.,8/23/1993,1,4,Detroit Lions / 1st / 16th pick / 2016,DeckTa00
28,Quandre Diggs,24,CB,16,11,197,5-9,Texas,1/22/1993,2,4,Detroit Lions / 6th / 200th pick / 2015,DiggQu00
85,Eric Ebron,24,TE,16,9,253,6-4,North Carolina,4/10/1993,3,5,Detroit Lions / 1st / 10th pick / 2014,EbroEr00
96,Kasim Edebali,28,OLB,4,0,253,6-2,Boston Col.,8/17/1989,3,0,,EdebKa00
87,Darren Fells,31,TE,16,13,270,6-7,UC Irvine,4/22/1986,4,2,,FellDa01
93,Dwight Freeney,37,DE,5,0,268,6-1,Syracuse,2/19/1980,15,0,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
60,Graham Glasgow,25,OG,16,16,310,6-6,Michigan,7/19/1992,1,8,Detroit Lions / 3rd / 95th pick / 2016,GlasGr00
19,Kenny Golladay,24,WR,11,5,213,6-4,Northern Illinois,11/3/1993,Rook,4,Detroit Lions / 3rd / 96th pick / 2017,GollKe00
38,Tion Green,24,RB,5,0,220,6-0,Cincinnati,12/14/1993,Rook,1,,GreeTi00
31,D.J. Hayden,27,CB,16,1,190,5-11,Houston,6/27/1990,4,2,Oakland Raiders / 1st / 12th pick / 2013,HaydDJ00
96,George Johnson,30,DE,4,0,265,6-4,Rutgers,12/11/1987,6,0,,JohnGe00
17,Andy Jones,23,WR,2,0,217,6-1,Jacksonville,6/28/1994,Rook,0,,JoneAn01
11,Marvin Jones,27,WR,16,16,199,6-2,California,3/12/1990,5,10,Cincinnati Bengals / 5th / 166th pick / 2012,JoneMa02
13,T.J. Jones,25,WR,14,6,190,6-0,Notre Dame,7/19/1992,3,4,Detroit Lions / 6th / 189th pick / 2014,JoneT.00
67,Zac Kerin,26,C,1,1,305,6-5,Toledo,8/13/1991,3,0,,KeriZa00
35,Miles Killebrew,24,SS,16,3,222,6-2,Southern Utah,5/10/1993,1,2,Detroit Lions / 4th / 111th pick / 2016,KillMi00
76,T.J. Lang,30,T,13,13,315,6-4,East. Michigan,9/20/1987,8,8,Green Bay Packers / 4th / 109th pick / 2009,LangT.20
24,Nevin Lawson,26,CB,15,15,192,5-9,Utah St.,4/23/1991,3,5,Detroit Lions / 4th / 133rd pick / 2014,LawsNe00
98,Jeremiah Ledbetter,23,DT,16,0,295,6-3,Arkansas,6/2/1994,Rook,1,Detroit Lions / 6th / 205th pick / 2017,LedbJe00
63,Tim Lelito,28,G,2,0,335,6-3,Grand Valley St.,7/21/1989,4,0,,LeliTi00
18,Jeff Locke,28,P,5,0,195,6-0,UCLA,9/27/1989,4,1,Minnesota Vikings / 5th / 155th pick / 2013,LockJe00
54,Steve Longa,23,LB,15,0,240,6-0,Rutgers,9/29/1994,1,1,,LongSt00
12,Bradley Marquez,25,WR,1,0,205,5-10,Texas Tech,12/14/1992,2,0,,MarqBr00
6,Sam Martin,27,P,10,0,211,6-1,Appalachian St.,2/27/1990,4,1,Detroit Lions / 5th / 165th pick / 2013,MartSa01
