No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Flozell Adams,25,T,16,16,338,6-7,Michigan St.,5/18/1975,2,8,Dallas Cowboys / 2nd / 38th pick / 1998,AdamFl00
8,Troy Aikman,34,QB,11,11,219,6-4,OklahomaUCLA,11/21/1966,11,4,Dallas Cowboys / 1st / 1st pick / 1989,AikmTr00
29,Chris Akins,24,DB,8,0,200,5-11,ArkansasArk-Pine Bluff,11/29/1976,1,0,Green Bay Packers / 7th / 212th pick / 1999,AkinCh20
73,Larry Allen,29,G,16,16,335,6-3,Butte JC (CA)Sonoma St.,11/27/1971,6,12,Dallas Cowboys / 2nd / 46th pick / 1994,AlleLa00
58,Joe Bowden,30,LLB,16,0,230,5-11,Oklahoma,2/25/1970,8,1,Houston Oilers / 5th / 133rd pick / 1992,BowdJo20
85,Chris Brazzell,24,WR,9,0,193,6-2,Blinn College (TX)Angelo State (TX),5/22/1976,1,0,New York Jets / 6th / 174th pick / 1998,BrazCh00
10,Barry Cantrell,24,P,2,0,195,6-1,Fordham,11/2/1976,Rook,0,,CantBa20
52,Dexter Coakley,28,LB,16,16,236,5-10,Appalachian St.,10/20/1972,3,7,Dallas Cowboys / 3rd / 65th pick / 1997,CoakDe00
7,Randall Cunningham,37,QB,6,3,212,6-4,UNLV,3/27/1963,15,4,Philadelphia Eagles / 2nd / 37th pick / 1985,CunnRa00
64,Jorge Diaz,27,G,9,0,308,6-4,Texas A&M-Kingsville,11/15/1973,4,1,,DiazJo20
27,Mario Edwards,25,DB,11,1,199,6-0,Florida St.,12/1/1975,Rook,1,Dallas Cowboys / 6th / 180th pick / 2000,EdwaMa20
96,Ebenezer Ekuban,24,DE,12,2,275,6-4,North Carolina,5/29/1976,1,2,Dallas Cowboys / 1st / 20th pick / 1999,EkubEb20
98,Greg Ellis,25,DE,16,16,265,6-6,North Carolina,8/14/1975,2,7,Dallas Cowboys / 1st / 8th pick / 1998,ElliGr20
97,Aaron Fields,24,DE,3,0,243,6-4,Savannah St.Troy,1/9/1976,Rook,0,,FielAa20
66,Ben Fricke,25,C,9,5,295,6-0,Houston,11/3/1975,1,2,New York Giants / 7th / 213th pick / 1998,FricBe20
84,Joey Galloway,29,WR,1,1,200,5-11,Ohio St.,11/20/1971,5,1,Seattle Seahawks / 1st / 8th pick / 1995,GallJo00
23,Dwayne Goodrich,22,DB,5,0,200,5-11,Tennessee,5/29/1978,Rook,0,Dallas Cowboys / 2nd / 49th pick / 2000,GoodDw20
