No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
94,Victor Adeyanju,23,DE,12,9,270,6-4,Indiana,2/11/1983,Rook,5,St. Louis Rams / 4th / 113th pick / 2006,AdeyVi20
57,Jon Alston,23,LB,3,0,235,6-0,Stanford,6/4/1983,Rook,0,St. Louis Rams / 3rd / 77th pick / 2006,AlstJo20
21,O.J. Atogwe,25,DB,16,16,205,5-11,Stanford,6/23/1981,1,6,St. Louis Rams / 3rd / 66th pick / 2005,AtogO.20
70,Alex Barron,24,T,16,16,315,6-8,Florida St.,9/28/1982,1,8,St. Louis Rams / 1st / 19th pick / 2005,BarrAl20
24,Ron Bartell,24,DB,16,1,210,6-1,Howard,2/22/1982,1,2,St. Louis Rams / 2nd / 50th pick / 2005,BartRo20
55,Jamal Brooks,30,LB,7,0,245,6-2,Hampton,11/9/1976,5,0,,BrooJa20
34,Fakhir Brown,29,DB,14,14,192,5-11,Grambling St.,9/21/1977,7,5,,BrowFa20
80,Isaac Bruce,34,WR,16,13,188,6-0,Memphis,11/10/1972,12,11,Los Angeles Rams / 2nd / 33rd pick / 1994,BrucIs00
10,Marc Bulger,29,QB,16,16,208,6-3,West Virginia,4/5/1977,4,15,New Orleans Saints / 6th / 168th pick / 2000,BulgMa00
23,Jerametrius Butler,28,DB,6,0,181,5-10,Kansas St.,11/28/1978,5,1,St. Louis Rams / 5th / 145th pick / 2001,ButlJe20
86,Dominique Byrd,22,TE,5,0,255,6-3,USC,2/7/1984,Rook,0,St. Louis Rams / 3rd / 93rd pick / 2006,ByrdDo00
27,Dwaine Carpenter,30,DB,9,0,203,6-1,North Carolina A&T,11/4/1976,3,1,,CarpDw20
42,Jerome Carter,24,DB,14,0,219,6-0,Florida St.,10/25/1982,1,1,St. Louis Rams / 4th / 117th pick / 2005,CartJe20
25,Corey Chavous,30,DB,16,16,204,6-1,Vanderbilt,1/15/1976,8,6,Arizona Cardinals / 2nd / 33rd pick / 1998,ChavCo00
54,Brandon Chillar,24,LB,16,14,237,6-3,UCLA,10/21/1982,2,5,St. Louis Rams / 4th / 130th pick / 2004,ChilBr20
52,Dexter Coakley,34,LB,16,5,236,5-10,Appalachian St.,10/20/1972,9,3,Dallas Cowboys / 3rd / 65th pick / 1997,CoakDe00
83,Kevin Curtis,28,WR,16,1,186,6-0,Snow College (UT)Utah St.,7/17/1978,3,5,St. Louis Rams / 3rd / 74th pick / 2003,CurtKe00
48,Stephen Davis,32,RB,15,0,230,6-0,Auburn,3/1/1974,10,2,Washington Redskins / 4th / 102nd pick / 1996,DaviSt00
30,Tony Fisher,27,RB,8,0,222,6-1,Notre Dame,10/12/1979,4,2,,FishTo00
22,Travis Fisher,27,DB,9,9,194,5-10,Central Florida,9/12/1979,4,3,St. Louis Rams / 2nd / 64th pick / 2002,FishTr20
96,Jason Fisk,34,DT,16,0,295,6-3,Stanford,9/4/1972,11,2,Minnesota Vikings / 7th / 243rd pick / 1995,FiskJa20
11,Ryan Fitzpatrick,24,QB,1,0,221,6-2,Harvard,11/24/1982,1,0,St. Louis Rams / 7th / 250th pick / 2005,FitzRy00
