No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
87,Derick Armstrong,24,WR,8,1,211,6-2,Arkansas–Monticello,4/2/1979,Rook,1,,ArmsDe00
12,Tony Banks,30,QB,7,3,230,6-4,Michigan St.,4/5/1973,7,2,St. Louis Rams / 2nd / 42nd pick / 1996,BankTo00
33,Jason Bell,25,DB,13,0,196,6-0,UCLA,4/1/1978,2,1,,BellJa21
85,Corey Bradford,28,WR,16,6,197,6-1,Jackson St.,12/8/1975,5,4,Green Bay Packers / 5th / 150th pick / 1998,BradCo00
24,Eric Brown,28,DB,16,16,210,6-1,Mississippi St.,3/20/1975,5,6,Denver Broncos / 2nd / 61st pick / 1998,BrowEr21
3,Kris Brown,27,K,16,0,215,5-11,Nebraska,12/23/1976,4,4,Pittsburgh Steelers / 7th / 228th pick / 1999,brownkri01
67,Milford Brown,23,G,3,2,316,6-4,East Mississippi CCFlorida St.,8/15/1980,Rook,1,Houston Texans / 6th / 1st pick / 2002 Supp,BrowMi21
22,Curry Burns,22,DB,1,0,216,6-0,Louisville,2/12/1981,Rook,0,Houston Texans / 7th / 217th pick / 2003,BurnCu20
8,David Carr,24,QB,12,11,212,6-3,Fresno St.,7/21/1979,1,7,Houston Texans / 1st / 1st pick / 2002,CarrDa00
59,Travis Carroll,25,LB,4,0,240,6-4,AlabamaFlorida,10/26/1978,1,0,,CarrTr20
50,Charlie Clemons,31,MLB,9,8,250,6-2,Georgia,7/4/1972,6,4,,ClemCh22
42,Marcus Coleman,29,DB,15,15,210,6-2,Texas Tech,5/24/1974,7,7,New York Jets / 5th / 133rd pick / 1996,ColeMa20
45,Greg Comella,28,FB,5,0,248,6-1,Stanford,7/29/1975,5,0,,ComeGr00
95,Jerry DeLoach,26,DE,16,16,335,6-2,California,7/17/1977,2,7,,DeLoJe20
54,Troy Evans,26,LB,15,0,238,6-3,Cincinnati,12/3/1977,1,1,,EvanTr20
