No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
97,Lorenzo Alexander,28,DT/LB,16,0,245,6-1,California,5/31/1983,4,1,,AlexLo99
88,David Anderson,28,WR,4,0,192,5-10,Colorado St.,7/28/1983,5,1,Houston Texans / 7th / 251st pick / 2006,AndeDa01
13,Anthony Armstrong,28,WR,14,2,175,5-11,West Texas A&M,3/29/1983,1,1,,ArmsAn00
20,O.J. Atogwe,30,DB,13,8,205,5-11,Stanford,6/23/1981,6,4,St. Louis Rams / 3rd / 66th pick / 2005,AtogO.20
18,Terrence Austin,23,WR,13,0,175,5-11,UCLA,8/25/1988,1,1,Washington Redskins / 7th / 219th pick / 2010,AustTe00
93,Kentwan Balmer,25,DT,3,0,298,6-5,North Carolina,10/15/1986,3,0,San Francisco 49ers / 1st / 29th pick / 2008,BalmKe99
16,Brandon Banks,24,WR,16,0,150,5-7,Kansas St.,12/21/1987,1,0,,BankBr00
22,Kevin Barnes,25,DB,15,1,180,6-0,Maryland,9/15/1986,2,2,Washington Redskins / 3rd / 80th pick / 2009,BarnKe99
12,John Beck,30,QB,4,3,215,6-2,BYU,8/21/1981,4,2,Miami Dolphins / 2nd / 40th pick / 2007,BeckJo00
72,Stephen Bowen,27,DE,16,16,300,6-5,Hofstra,3/28/1984,5,7,,BoweSt20
77,Jammal Brown,30,T,12,12,317,6-6,Oklahoma,3/30/1981,6,6,New Orleans Saints / 1st / 13th pick / 2005,BrowJa55
31,Phillip Buchanon,31,DB,1,0,190,5-11,Miami (FL),9/19/1980,9,0,Oakland Raiders / 1st / 17th pick / 2002,BuchPh20
86,Dominique Byrd,27,TE,2,0,255,6-3,USC,2/7/1984,5,0,St. Louis Rams / 3rd / 93rd pick / 2006,ByrdDo00
94,Adam Carriker,27,DE,16,15,296,6-6,Nebraska,5/6/1984,4,6,St. Louis Rams / 1st / 13th pick / 2007,CarrAd99
66,Chris Chester,28,G,16,16,303,6-3,Oklahoma,1/12/1983,5,7,Baltimore Ravens / 2nd / 56th pick / 2006,ChesCh21
40,Tashard Choice,27,RB,1,0,210,5-9,OklahomaGeorgia Tech,11/20/1984,3,0,Dallas Cowboys / 4th / 122nd pick / 2008,ChoiTa00
96,Barry Cofield,27,DT,16,16,303,6-4,Northwestern,3/19/1984,5,7,New York Giants / 4th / 124th pick / 2006,CofiBa20
58,Erik Cook,24,CG,6,2,320,6-6,New Mexico,7/5/1987,Rook,1,Washington Redskins / 7th / 229th pick / 2010,CookEr00
47,Chris Cooley,29,TE,5,5,255,6-3,Utah St.,7/11/1982,7,0,Washington Redskins / 3rd / 81st pick / 2004,CoolCh00
83,Fred Davis,25,TE,12,12,250,6-3,USC,1/15/1986,3,6,Washington Redskins / 2nd / 48th pick / 2008,DaviFr01
37,Reed Doughty,29,DB,16,11,206,6-1,Northern Colorado,11/4/1982,5,4,Washington Redskins / 6th / 173rd pick / 2006,DougRe20
59,London Fletcher,36,LB,16,16,242,5-10,John Carroll,5/19/1975,13,12,,FletLo20
51,Keyaron Fox,29,LOLB,13,0,235,6-3,Georgia Tech,1/24/1982,7,1,Kansas City Chiefs / 3rd / 93rd pick / 2004,FoxxKe20
10,Jabar Gaffney,31,WR,16,15,200,6-2,Florida,12/1/1980,9,7,Houston Texans / 2nd / 33rd pick / 2002,GaffJa00
4,Graham Gano,24,K,16,0,202,6-2,Florida St.,4/9/1987,2,1,,GanoGr44
64,Kedric Golston,28,DT,9,0,330,6-4,Georgia,5/30/1983,5,1,Washington Redskins / 6th / 196th pick / 2006,GolsKe20
24,DeJon Gomes,22,DB,15,5,208,6-0,Nebraska,11/17/1989,Rook,2,Washington Redskins / 5th / 146th pick / 2011,GomeDe00
8,Rex Grossman,31,QB,13,13,225,6-1,Florida,8/23/1980,8,6,Chicago Bears / 1st / 22nd pick / 2003,GrosRe00
23,DeAngelo Hall,28,DB,16,16,200,5-10,Virginia Tech,11/19/1983,7,6,Atlanta Falcons / 1st / 8th pick / 2004,HallDe99
85,Leonard Hankerson,23,WR,4,2,205,6-1,Miami (FL),5/7/1988,Rook,1,Washington Redskins / 3rd / 79th pick / 2011,HankLe00
29,Roy Helu,23,RB,15,5,216,6-0,Nebraska,12/7/1988,Rook,6,Washington Redskins / 4th / 105th pick / 2011,HeluRo00
25,Tim Hightower,25,RB,5,5,226,6-0,Richmond,5/23/1986,3,2,Arizona Cardinals / 5th / 149th pick / 2008,HighTi00
79,Maurice Hurt,24,OL,8,8,319,6-3,Florida,9/8/1987,Rook,4,Washington Redskins / 7th / 217th pick / 2011,HurtMa00
50,Rob Jackson,26,DE,16,0,259,6-4,Kansas St.,11/3/1985,3,1,Washington Redskins / 7th / 242nd pick / 2008,JackRo99
91,Ryan Kerrigan,23,LOLB,16,16,267,6-4,Purdue,8/16/1988,Rook,7,Washington Redskins / 1st / 16th pick / 2011,KerrRy00
30,LaRon Landry,27,DB,8,8,214,6-1,LSU,10/14/1984,4,3,Washington Redskins / 1st / 6th pick / 2007,LandLa99
78,Kory Lichtensteiger,26,C,5,5,296,6-3,Bowling Green,3/22/1985,3,2,Denver Broncos / 4th / 108th pick / 2008,LichKo20
75,Sean Locklear,30,T,8,4,310,6-4,North Carolina St.,5/29/1981,7,2,Seattle Seahawks / 3rd / 84th pick / 2004,LockSe20
52,Rocky McIntosh,29,LB,15,8,242,6-2,Miami (FL),11/15/1982,5,4,Washington Redskins / 2nd / 35th pick / 2006,McInRo20
63,Will Montgomery,28,G,16,16,304,6-3,Virginia Tech,2/13/1983,5,7,Carolina Panthers / 7th / 234th pick / 2006,MontWi20
89,Santana Moss,32,WR,12,12,193,5-10,Miami (FL),6/1/1979,10,4,New York Jets / 1st / 16th pick / 2001,MossSa00
87,Rob Myers,25,TE,1,0,240,6-4,Utah St.,4/9/1986,2,0,,MyerRo00
95,Chris Neild,24,NT,16,0,313,6-2,West Virginia,12/1/1987,Rook,1,Washington Redskins / 7th / 253rd pick / 2011,NeilCh00
98,Brian Orakpo,25,LB,16,16,257,6-4,Texas,7/31/1986,2,7,Washington Redskins / 1st / 13th pick / 2009,OrakBr99
84,Niles Paul,22,WR,13,2,242,6-1,Nebraska,8/9/1989,Rook,0,Washington Redskins / 5th / 155th pick / 2011,PaulNi00
82,Logan Paulsen,24,TE,16,6,268,6-5,UCLA,2/26/1987,1,1,,PaulLo00
74,Tyler Polumbus,26,G,5,4,302,6-7,Colorado,4/10/1985,3,2,,PoluTy20
80,Richard Quinn,25,TE,1,0,260,6-3,North Carolina,9/6/1986,2,0,Denver Broncos / 2nd / 64th pick / 2009,QuinRi00
56,Perry Riley,23,MLB,16,8,238,6-1,LSU,5/3/1988,1,4,Washington Redskins / 4th / 103rd pick / 2010,RilePe00
6,Saverio Rocca,38,P,16,0,265,6-5,None,11/20/1973,4,2,,RoccSa20
35,Evan Royster,24,RB,6,2,218,6-0,Penn St.,11/26/1987,Rook,2,Washington Redskins / 6th / 177th pick / 2011,RoysEv00
76,Darrion Scott,30,DE,7,0,310,6-3,Ohio St.,10/25/1981,7,0,Minnesota Vikings / 3rd / 88th pick / 2004,ScotDa20
45,Mike Sellers,36,TE,12,0,272,6-3,Walla Walla CC (WA),7/21/1975,13,0,,SellMi00
