No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
34,David Allen,27,RB,4,0,195,5-9,Kansas St.,2/9/1978,2,0,,AlleDa00
20,Dwight Anderson,24,DB,3,0,188,5-11,South Dakota,7/5/1981,1,0,,AndeDw21
31,Adam Archuleta,28,DB,14,14,223,6-0,Arizona St.,11/27/1977,4,5,St. Louis Rams / 1st / 20th pick / 2001,ArchAd20
21,O.J. Atogwe,24,DB,12,0,205,5-11,Stanford,6/23/1981,Rook,1,St. Louis Rams / 3rd / 66th pick / 2005,AtogO.20
4,Bryan Barker,41,P,11,0,202,6-1,Santa Clara,6/28/1964,15,2,,BarkBr20
70,Alex Barron,23,T,12,11,315,6-8,Florida St.,9/28/1982,Rook,6,St. Louis Rams / 1st / 19th pick / 2005,BarrAl20
32,Ron Bartell,23,DB,10,7,210,6-1,Howard,2/22/1982,Rook,2,St. Louis Rams / 2nd / 50th pick / 2005,BartRo20
80,Isaac Bruce,33,WR,11,10,188,6-0,Memphis,11/10/1972,11,4,Los Angeles Rams / 2nd / 33rd pick / 1994,BrucIs00
10,Marc Bulger,28,QB,8,8,208,6-3,West Virginia,4/5/1977,3,7,New Orleans Saints / 6th / 168th pick / 2000,BulgMa00
90,Jeremy Calahan,22,DT,1,0,298,6-2,Rice,7/7/1983,Rook,0,,CalaJe20
27,Dwaine Carpenter,29,DB,1,0,203,6-1,North Carolina A&T,11/4/1976,2,0,,CarpDw20
42,Jerome Carter,23,DB,14,2,219,6-0,Florida St.,10/25/1982,Rook,1,St. Louis Rams / 4th / 117th pick / 2005,CartJe20
26,Aveion Cason,26,RB,2,0,204,5-10,Illinois St.,7/12/1979,4,0,,CasoAv00
54,Brandon Chillar,23,LB,16,7,237,6-3,UCLA,10/21/1982,1,3,St. Louis Rams / 4th / 130th pick / 2004,ChilBr20
55,Chris Claiborne,27,LB,14,7,258,6-3,USC,7/26/1978,6,3,Detroit Lions / 1st / 9th pick / 1999,ClaiCh20
82,Cam Cleeland,30,TE,9,3,272,6-5,Washington,8/15/1975,7,0,New Orleans Saints / 2nd / 40th pick / 1998,CleeCa00
52,Dexter Coakley,33,LB,12,9,236,5-10,Appalachian St.,10/20/1972,8,3,Dallas Cowboys / 3rd / 65th pick / 1997,CoakDe00
48,Jerome Collins,23,TE,3,0,267,6-4,Notre Dame,8/18/1982,Rook,0,St. Louis Rams / 5th / 144th pick / 2005,CollJe00
83,Kevin Curtis,27,WR,16,9,186,6-0,Snow College (UT)Utah St.,7/17/1978,2,6,St. Louis Rams / 3rd / 74th pick / 2003,CurtKe00
30,Terry Fair,29,DB,5,0,185,5-9,Tennessee,7/20/1976,7,0,Detroit Lions / 1st / 20th pick / 1998,FairTe20
28,Marshall Faulk,32,RB,16,1,211,5-10,San Diego St.,2/26/1973,11,4,Indianapolis Colts / 1st / 2nd pick / 1994,FaulMa00
57,Trev Faulk,24,MLB,16,5,254,6-3,LSU,8/6/1981,1,2,,FaulTr20
