No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
42,Rogers Beckett,23,DB,16,3,207,6-2,Marshall,1/31/1977,Rook,2,San Diego Chargers / 2nd / 43rd pick / 2000,BeckRo20
2,Darren Bennett,35,P,16,0,235,6-5,None,1/9/1965,5,4,,BennDa20
50,David Binn,28,C,16,0,228,6-3,California,2/6/1972,6,2,,BinnDa20
24,Fakhir Brown,23,DB,9,8,192,5-11,Grambling St.,9/21/1977,1,3,,BrowFa20
43,Kenny Bynum,26,RB,14,0,191,5-11,South Carolina St.,5/29/1974,3,0,San Diego Chargers / 5th / 138th pick / 1997,BynuKe00
3,John Carney,36,K,16,0,185,5-11,Notre Dame,4/20/1964,12,3,,carnejoh01
96,Leonardo Carson,23,DT,4,0,305,6-2,Auburn,2/11/1977,Rook,0,San Diego Chargers / 4th / 113th pick / 2000,CarsLe20
32,Robert Chancey,28,RB,4,3,250,6-0,None,9/7/1972,3,1,,ChanRo20
62,Ben Coleman,29,G,16,16,330,6-5,Wake Forest,5/18/1971,7,6,Phoenix Cardinals / 2nd / 32nd pick / 1993,ColeBe20
80,Curtis Conway,29,WR,14,14,196,6-1,USC,1/13/1971,7,6,Chicago Bears / 1st / 7th pick / 1993,ConwCu00
27,Tony Darden,25,DB,16,3,193,6-0,Texas Tech,8/11/1975,Rook,2,Minnesota Vikings / 7th / 225th pick / 1998,DardTo20
84,Reggie Davis,24,TE,10,0,233,6-3,Washington,9/3/1976,1,0,,DaviRe00
22,Tim Denton,27,DB,5,0,182,5-11,OklahomaSam Houston St.,2/2/1973,2,0,,DentTi20
90,Adrian Dingle,23,DE,14,1,272,6-3,Clemson,6/25/1977,Rook,1,San Diego Chargers / 5th / 139th pick / 1999,DingAd20
51,Gerald Dixon,31,LLB,16,16,250,6-3,South Carolina,6/20/1969,7,7,Cleveland Browns / 3rd / 78th pick / 1992,DixoGe20
20,Mike Dumas,31,DB,12,12,198,6-0,Indiana,3/18/1969,9,4,Houston Oilers / 2nd / 28th pick / 1991,DumaMi20
35,Jermaine Fazande,25,RB,13,7,255,6-2,Oklahoma,1/14/1975,1,3,San Diego Chargers / 2nd / 60th pick / 1999,FazaJe00
41,Terrell Fletcher,27,RB,16,6,196,5-8,Wisconsin,9/14/1973,5,5,San Diego Chargers / 2nd / 51st pick / 1995,FletTe00
95,Albert Fontenot,30,DE,15,15,287,6-4,Baylor,9/17/1970,7,6,Chicago Bears / 4th / 112th pick / 1993,FontAl20
67,Roman Fortin,33,C,16,16,297,6-5,Oregon St.San Diego St.,2/26/1967,9,5,Detroit Lions / 8th / 203rd pick / 1990,FortRo20
82,Trevor Gaylor,23,WR,14,2,195,6-3,Miami (OH),11/3/1977,Rook,1,San Diego Chargers / 4th / 111th pick / 2000,GaylTr00
66,Kevin Gogan,36,G,14,14,317,6-7,Washington,11/2/1964,13,4,Dallas Cowboys / 8th / 206th pick / 1987,GogaKe00
71,DeMingo Graham,27,G,14,1,310,6-3,Hofstra,9/10/1973,1,1,,GrahDe20
81,Jeff Graham,31,WR,14,13,200,6-2,Ohio St.,2/14/1969,9,7,Pittsburgh Steelers / 2nd / 46th pick / 1991,GrahJe00
4,Jim Harbaugh,37,QB,7,5,215,6-3,Michigan,12/23/1963,13,4,Chicago Bears / 1st / 26th pick / 1987,HarbJi00
37,Rodney Harrison,28,DB,16,16,220,6-1,Western Illinois,12/15/1972,6,7,San Diego Chargers / 5th / 145th pick / 1994,HarrRo01
58,Richard Harvey,34,LILB,8,0,235,6-1,Tulane,9/11/1966,10,0,Buffalo Bills / 11th / 305th pick / 1989,HarvRi21
29,Armon Hatcher,24,DB,4,0,212,6-0,Oregon St.,7/15/1976,Rook,0,Buffalo Bills / 6th / 194th pick / 1999,HatcAr20
83,Steve Heiden,24,TE,15,3,270,6-5,South Dakota St.,9/21/1976,1,0,San Diego Chargers / 3rd / 69th pick / 1999,HeidSt00
53,Deon Humphrey,24,LB,7,0,240,6-3,Florida St.,5/7/1976,Rook,1,,HumpDe20
47,Greg Jackson,34,DB,2,1,217,6-1,LSU,8/20/1966,11,0,New York Giants / 3rd / 78th pick / 1989,JackGr21
64,Kendyl Jacox,25,G,16,3,325,6-2,Kansas St.,6/10/1975,2,2,,JacoKe20
89,Nate Jacquet,25,WR,11,0,185,6-0,San Diego St.,9/2/1975,3,0,Indianapolis Colts / 5th / 150th pick / 1997,JacqNa00
23,DeRon Jenkins,27,DB,15,14,190,5-11,Tennessee,11/14/1973,4,4,Baltimore Ravens / 2nd / 55th pick / 1996,JenkDe20
28,Ronney Jenkins,23,RB,16,0,185,5-11,BYUNorthern Arizona,5/25/1977,Rook,1,,JenkRo00
88,Freddie Jones,26,TE,16,16,260,6-4,North Carolina,9/16/1974,3,6,San Diego Chargers / 2nd / 45th pick / 1997,JoneFr00
87,Reggie Jones,29,WR,11,2,175,6-0,LSU,5/8/1971,5,2,,JoneRe00
16,Ryan Leaf,24,QB,11,9,245,6-5,Washington St.,5/15/1976,2,2,San Diego Chargers / 1st / 2nd pick / 1998,LeafRy00
26,Darryll Lewis,32,DB,15,7,188,5-9,Arizona,12/16/1968,9,3,Houston Oilers / 2nd / 38th pick / 1991,LewiDa04
44,Fred McCrary,28,FB,15,12,247,6-0,Mississippi St.,9/19/1972,5,1,Philadelphia Eagles / 6th / 208th pick / 1995,McCrFr00
77,Damion McIntosh,23,T,3,0,320,6-4,Kansas St.,3/25/1977,Rook,0,San Diego Chargers / 3rd / 83rd pick / 2000,McInDa20
92,Darren Mickell,30,DE,16,16,285,6-4,Florida,8/3/1970,8,6,Kansas City Chiefs / 2nd / 2nd pick / 1992 Supp,MickDa20
98,Mike Mohring,26,DT,7,0,295,6-5,Pittsburgh,3/22/1974,3,0,,MohrMi20
13,Moses Moreno,25,QB,6,2,205,6-1,Colorado St.,9/5/1975,2,1,Chicago Bears / 7th / 232nd pick / 1998,MoreMo00
70,Vaughn Parker,29,T,16,16,300,6-3,UCLA,6/5/1971,6,6,San Diego Chargers / 2nd / 63rd pick / 1994,ParkVa20
97,John Parrella,31,DT,16,16,300,6-3,Nebraska,11/22/1969,7,6,Buffalo Bills / 2nd / 55th pick / 1993,ParrJo20
31,Jason Perry,24,DB,1,0,200,6-0,North Carolina St.,8/1/1976,1,0,San Diego Chargers / 4th / 104th pick / 1999,PerrJa21
72,Mike Pringley,24,DE,2,0,277,6-4,North Carolina,5/22/1976,1,0,Detroit Lions / 7th / 215th pick / 1999,PrinMi21
52,John Reeves,25,LB,9,0,236,6-3,Purdue,2/23/1975,1,1,,ReevJo20
86,Mikhael Ricks,26,TE,3,1,260,6-5,S.F. Austin,11/14/1974,2,0,San Diego Chargers / 2nd / 59th pick / 1998,RickMi00
74,Raleigh Roundtree,25,G,16,15,295,6-4,South Carolina St.,8/31/1975,2,6,San Diego Chargers / 4th / 109th pick / 1997,RounRa20
56,Orlando Ruff,24,LB,16,14,250,6-3,Furman,9/28/1976,1,6,,RuffOr20
25,Reggie Rusk,28,DB,7,0,190,5-10,Kentucky,10/19/1972,4,1,Tampa Bay Buccaneers / 7th / 221st pick / 1996,RuskRe20
55,Junior Seau,31,LB,16,16,250,6-3,USC,1/19/1969,10,13,San Diego Chargers / 1st / 5th pick / 1990,SeauJu00
93,Antoine Simpson,24,DT,7,0,310,6-2,Houston,12/7/1976,1,1,,SimpAn20
91,Neil Smith,34,DE,10,0,270,6-4,Nebraska,4/10/1966,12,1,Kansas City Chiefs / 1st / 2nd pick / 1988,SmitNe00
94,Shannon Taylor,25,LOLB,11,0,247,6-3,Virginia,2/16/1975,Rook,1,San Diego Chargers / 6th / 184th pick / 2000,TaylSh20
59,Steve Tovar,30,LB,16,0,246,6-3,Ohio St.,4/25/1970,7,1,Cincinnati Bengals / 3rd / 59th pick / 1993,TovaSt20
21,Scott Turner,28,DB,16,2,190,5-10,Illinois,2/26/1972,5,2,Washington Redskins / 7th / 226th pick / 1995,TurnSc20
76,Jamal Williams,24,DT,16,16,348,6-3,Oklahoma St.,4/28/1976,2,6,San Diego Chargers / 2nd / 2nd pick / 1998 Supp,WillJa99
,Team Total,27.6,,16,,243.1,6-2.0,,,4.3,,,-9999
