No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
55,Jon Alston,25,LB,14,4,235,6-0,Stanford,6/4/1983,2,2,St. Louis Rams / 3rd / 77th pick / 2006,AlstJo20
21,Nnamdi Asomugha,27,DB,15,15,210,6-2,California,7/6/1981,5,14,Oakland Raiders / 1st / 31st pick / 2003,AsomNn20
27,Rashad Baker,26,DB,10,1,198,5-10,Tennessee,2/22/1982,4,1,,BakeRa21
33,Tyvon Branch,22,DB,8,0,197,5-11,Connecticut,12/11/1986,Rook,1,Oakland Raiders / 4th / 100th pick / 2008,BranTy99
57,Ricky Brown,25,LOLB,7,6,235,6-2,Boston Col.,12/27/1983,2,2,,BrowRi22
56,Derrick Burgess,30,DE,10,10,260,6-2,Mississippi,8/12/1978,7,4,Philadelphia Eagles / 3rd / 63rd pick / 2001,BurgDe99
29,Michael Bush,24,RB,15,0,243,6-2,Louisville,6/16/1984,Rook,4,Oakland Raiders / 4th / 100th pick / 2007,BushMi00
66,Cooper Carlisle,31,G,15,15,310,6-5,Florida,8/11/1977,8,5,Denver Broncos / 4th / 112th pick / 2000,CarlCo20
59,Jon Condo,27,LB,16,0,240,6-3,Maryland,8/26/1981,3,2,,CondJo20
95,Marquis Cooper,26,LB,8,0,213,6-3,Washington,3/11/1982,4,0,Tampa Bay Buccaneers / 3rd / 79th pick / 2004,CoopMa21
89,Ronald Curry,29,WR,13,10,220,6-2,North Carolina,5/28/1979,6,1,Oakland Raiders / 7th / 235th pick / 2002,CurrRo01
34,Jason Davis,25,RB,1,0,242,5-10,Illinois,11/2/1983,Rook,0,,DaviJa00
58,Kalimba Edwards,29,DE,14,11,264,6-5,South Carolina,12/26/1979,6,5,Detroit Lions / 2nd / 35th pick / 2002,EdwaKa20
50,Isaiah Ekejiuba,27,LB,16,0,240,6-4,Virginia,10/5/1981,3,1,,EkejIs20
31,Hiram Eugene,28,DB,16,10,200,6-2,Louisiana Tech,11/24/1980,1,4,,EugeHi99
25,Justin Fargas,28,FB,14,14,220,6-1,MichiganUSC,1/25/1980,5,5,Oakland Raiders / 3rd / 96th pick / 2003,FargJu00
76,Robert Gallery,28,T,16,16,325,6-7,Iowa,7/26/1980,4,6,Oakland Raiders / 1st / 2nd pick / 2004,GallRo20
74,Cornell Green,32,T,16,16,315,6-6,Central Florida,8/25/1976,6,6,,GreeCo20
36,Justin Griffith,28,FB,7,3,230,6-0,Mississippi St.,7/21/1980,5,1,Atlanta Falcons / 4th / 121st pick / 2003,GrifJu00
64,Jake Grove,28,C,12,12,300,6-4,Virginia Tech,1/22/1980,4,4,Oakland Raiders / 2nd / 45th pick / 2004,GrovJa20
97,Greyson Gunheim,22,DE,3,0,265,6-5,Washington,4/8/1986,Rook,0,,GunhGr00
23,DeAngelo Hall,25,DB,8,8,200,5-10,Virginia Tech,11/19/1983,4,3,Atlanta Falcons / 1st / 8th pick / 2004,HallDe99
77,Kwame Harris,26,T,14,11,310,6-7,Stanford,3/15/1982,5,4,San Francisco 49ers / 1st / 26th pick / 2003,HarrKw20
75,Mario Henderson,24,DT,11,5,302,6-6,Florida St.,10/29/1984,1,2,Oakland Raiders / 3rd / 91st pick / 2007,HendMa21
15,Johnnie Lee Higgins,25,WR,16,3,185,6-0,Texas-El Paso,9/8/1983,1,6,Oakland Raiders / 3rd / 99th pick / 2007,HiggJo00
10,Jonathan Holland,23,WR,3,0,191,6-0,Louisiana Tech,2/18/1985,Rook,0,Oakland Raiders / 7th / 254th pick / 2007,HollJo01
53,Thomas Howard,25,LB,16,16,245,6-3,Texas-El Paso,7/14/1983,2,7,Oakland Raiders / 2nd / 38th pick / 2006,HowaTh20
24,Michael Huff,25,DB,16,7,211,6-0,Texas,3/6/1983,2,3,Oakland Raiders / 1st / 7th pick / 2006,HuffMi20
11,Sebastian Janikowski,30,K,16,0,260,6-1,Florida St.,3/2/1978,8,2,Oakland Raiders / 1st / 17th pick / 2000,janikseb01
37,Chris Johnson,29,DB,15,7,200,6-1,Blinn College (TX)Louisville,9/25/1979,3,3,Green Bay Packers / 7th / 245th pick / 2003,JohnCh26
96,William Joseph,29,DT,8,0,310,6-5,Miami (FL),9/3/1979,5,1,New York Giants / 1st / 25th pick / 2003,JoseWi20
93,Tommy Kelly,28,DE,16,16,310,6-6,Mississippi St.,12/27/1980,4,6,,KellTo21
44,Luke Lawton,28,RB,16,7,237,5-11,McNeese St.,8/26/1980,3,0,,LawtLu00
9,Shane Lechler,32,P,16,0,230,6-2,Texas A&M,8/7/1976,8,5,Oakland Raiders / 5th / 142nd pick / 2000,LechSh20
87,Ashley Lelie,28,WR,13,6,200,6-3,Hawaii,2/16/1980,6,2,Denver Broncos / 1st / 19th pick / 2002,LeliAs00
85,John Madsen,25,WR,4,0,220,6-5,Utah,5/9/1983,2,0,,MadsJo00
69,James Marten,24,T,1,0,315,6-7,Boston Col.,4/18/1984,Rook,0,Dallas Cowboys / 3rd / 67th pick / 2007,MartJa21
20,Darren McFadden,21,RB,13,5,210,6-2,Arkansas,8/27/1987,Rook,5,Oakland Raiders / 1st / 4th pick / 2008,McFaDa00
79,Paul McQuistan,25,T,1,0,315,6-6,Weber St.,4/30/1983,2,0,Oakland Raiders / 3rd / 69th pick / 2006,McQuPa21
22,Justin Miller,24,DB,7,0,186,5-11,Clemson,2/14/1984,3,2,New York Jets / 2nd / 57th pick / 2005,MillJu99
80,Zach Miller,23,TE,16,15,256,6-5,Arizona St.,12/11/1985,1,6,Oakland Raiders / 2nd / 38th pick / 2007,MillZa01
51,Chris Morris,25,C,16,1,305,6-4,Michigan St.,2/22/1983,2,1,Oakland Raiders / 7th / 214th pick / 2006,MorrCh21
52,Kirk Morrison,26,LB,16,16,245,6-2,San Diego St.,2/19/1982,3,7,Oakland Raiders / 3rd / 78th pick / 2005,MorrKi20
98,Jay Richardson,24,DE,16,11,276,6-5,Ohio St.,1/27/1984,1,5,Oakland Raiders / 5th / 138th pick / 2007,RichJa99
26,Stanford Routt,25,DB,15,4,195,6-1,Houston,7/23/1983,3,2,Oakland Raiders / 2nd / 38th pick / 2005,RoutSt20
2,JaMarcus Russell,23,QB,15,15,265,6-6,LSU,8/9/1985,1,7,Oakland Raiders / 1st / 1st pick / 2007,RussJa00
90,Terdell Sands,29,DT,16,0,335,6-7,TennesseeChattanooga,10/31/1979,5,2,Kansas City Chiefs / 7th / 243rd pick / 2001,SandTe20
81,Chaz Schilens,23,WR,16,6,225,6-4,San Diego St.,11/7/1985,Rook,2,Oakland Raiders / 7th / 226th pick / 2008,SchiCh00
91,Trevor Scott,24,DE,16,0,256,6-5,Buffalo,8/30/1984,Rook,2,Oakland Raiders / 6th / 169th pick / 2008,ScotTr99
86,Tony Stewart,29,TE,16,4,260,6-5,Penn St.,8/9/1979,7,1,Philadelphia Eagles / 5th / 147th pick / 2001,StewTo00
82,Darrell Strong,22,TE,1,0,265,6-5,Pittsburgh,5/21/1986,Rook,0,,StroDa20
94,Robert Thomas,28,LB,2,1,229,6-1,UCLA,7/17/1980,6,0,St. Louis Rams / 1st / 31st pick / 2002,ThomRo20
8,Marques Tuiasosopo,29,QB,2,0,220,6-1,Washington,3/22/1979,7,0,Oakland Raiders / 2nd / 59th pick / 2001,TuiaMa00
32,Michael Waddell,27,DB,1,0,187,5-10,North Carolina,1/9/1981,4,0,Tennessee Titans / 4th / 124th pick / 2004,WaddMi20
71,John Wade,33,C,5,4,299,6-5,Marshall,1/25/1975,10,1,Jacksonville Jaguars / 5th / 148th pick / 1998,WadeJo20
78,Fred Wakefield,30,DE,7,0,288,6-7,Illinois,9/17/1978,7,1,,WakeFr00
84,Javon Walker,30,WR,8,7,215,6-3,Florida St.,10/14/1978,6,2,Green Bay Packers / 1st / 20th pick / 2002,WalkJa00
16,Andrew Walter,26,QB,2,1,235,6-5,Arizona St.,5/11/1982,2,1,Oakland Raiders / 3rd / 69th pick / 2005,WaltAn00
72,Seth Wand,29,T,1,0,330,6-7,NW Missouri St.,8/6/1979,5,0,Houston Texans / 3rd / 75th pick / 2003,WandSe20
61,Gerard Warren,30,DT,16,16,325,6-4,Florida,7/25/1978,7,6,Cleveland Browns / 1st / 3rd pick / 2001,WarrGe20
19,Todd Watkins,25,WR,8,0,187,6-2,BYU,6/22/1983,Rook,0,Arizona Cardinals / 7th / 218th pick / 2006,WatkTo20
54,Sam Williams,28,DE,16,2,260,6-5,Fresno St.,7/28/1980,5,2,Oakland Raiders / 3rd / 83rd pick / 2003,WillSa22
28,Gibril Wilson,27,DB,16,15,206,6-0,Tennessee,11/12/1981,4,6,New York Giants / 5th / 136th pick / 2004,WilsGi20
,Team Total,26.6,,16,,248.6,6-3.0,,,3.5,,,-9999
