No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
87,Rashaun Allen,25,TE,1,0,250,6-4,Southern,5/25/1989,Rook,0,,AlleRa00
56,Cliff Avril,28,DE,16,16,260,6-3,Purdue,4/8/1986,6,7,Detroit Lions / 3rd / 92nd pick / 2008,AvriCl99
78,Alvin Bailey,23,OG,14,5,312,6-3,Arkansas,8/26/1991,1,4,,BailAl01
89,Doug Baldwin,26,WR,16,16,192,5-10,Stanford,9/21/1988,3,9,,BaldDo00
88,Phil Bates,25,WR,1,0,220,6-1,Ohio,9/20/1989,2,0,,BatePh00
72,Michael Bennett,29,DE,16,16,275,6-4,Texas A&M,11/13/1985,5,8,,BennMi99
87,Brett Brackett,27,TE,1,0,248,6-5,Penn St.,12/13/1987,3,0,,BracBr00
59,Allen Bradford,26,RB,1,0,235,5-11,USC,8/31/1988,3,0,Tampa Bay Buccaneers / 6th / 187th pick / 2011,BradAl00
68,Justin Britt,23,OT,16,16,315,6-6,Missouri,5/29/1991,Rook,9,Seattle Seahawks / 2nd / 64th pick / 2014,BritJu00
28,Marcus Burley,24,CB,13,0,190,5-10,Delaware,7/16/1990,1,1,,BurlMa00
77,James Carpenter,25,LG,13,13,321,6-5,Alabama,3/22/1989,3,8,Seattle Seahawks / 1st / 25th pick / 2011,CarpJa00
31,Kam Chancellor,26,DB,14,14,225,6-3,Virginia Tech,4/3/1988,4,10,Seattle Seahawks / 5th / 133rd pick / 2010,ChanKa99
40,Derrick Coleman,24,RB,5,1,233,6-0,UCLA,10/18/1990,2,0,,ColeDe00
52,Brock Coyle,24,MLB,15,2,245,6-1,Montana,10/12/1990,Rook,2,,CoylBr00
95,Demarcus Dobbs,27,DE,4,0,275,6-6,Georgia,11/30/1987,3,0,,DobbDe00
44,L.J. Fort,24,LILB,1,0,232,6-0,Northern Iowa,1/3/1990,2,0,,FortL.00
79,Garry Gilliam,24,T,14,1,305,6-5,Penn St.,11/26/1990,Rook,2,,GillGa01
49,Clint Gresham,28,LB,16,0,238,6-3,TCU,8/24/1986,4,1,,GresCl00
11,Percy Harvin,26,WR,5,4,200,5-11,Florida,5/28/1988,5,2,Minnesota Vikings / 1st / 22nd pick / 2009,HarvPe00
4,Stephen Hauschka,29,K,16,0,210,6-4,MiddleburyNorth Carolina St.,6/29/1985,6,3,,HausSt00
84,Cooper Helfet,25,TE,10,2,240,6-4,Duke,6/2/1989,2,2,,HelfCo00
97,Jordan Hill,23,DT,13,0,303,6-1,Penn St.,2/8/1991,1,3,Seattle Seahawks / 3rd / 87th pick / 2013,HillJo01
