No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
25,Kenneth Acker,25,CB,16,1,195,6-0,SMU,2/6/1992,3,2,San Francisco 49ers / 6th / 180th pick / 2014,AckeKe00
97,Allen Bailey,28,DL,14,13,288,6-3,Miami (FL),3/25/1989,6,6,Kansas City Chiefs / 3rd / 86th pick / 2011,BailAl00
29,Eric Berry,29,DB,1,1,212,6-0,Tennessee,12/29/1988,7,0,Kansas City Chiefs / 1st / 5th pick / 2010,BerrEr99
9,Tyler Bray,26,QB,1,0,223,6-6,Tennessee,12/27/1991,4,0,,BrayTy00
7,Harrison Butker,22,K,13,0,196,6-4,Georgia Tech,7/14/1995,Rook,5,Carolina Panthers / 7th / 233rd pick / 2017,ButkHa00
82,Orson Charles,26,TE,5,0,257,6-3,Georgia,1/27/1991,5,1,Cincinnati Bengals / 4th / 116th pick / 2012,CharOr00
80,Jehu Chesson,24,WR,12,1,204,6-2,Michigan,12/29/1993,Rook,0,Kansas City Chiefs / 4th / 139th pick / 2017,ChesJe00
2,Dustin Colquitt,35,P,16,0,210,6-3,Tennessee,5/6/1982,12,2,Kansas City Chiefs / 3rd / 99th pick / 2005,ColqDu20
17,Chris Conley,25,WR,5,5,205,6-3,Georgia,10/25/1992,2,2,Kansas City Chiefs / 3rd / 76th pick / 2015,ConlCh00
65,Jordan Devey,29,T,9,1,320,6-6,Memphis,1/11/1988,4,1,,DeveJo00
76,Laurent Duvernay-Tardif,26,OT,11,11,321,6-5,McGill,2/11/1991,3,6,Kansas City Chiefs / 6th / 200th pick / 2014,DuveLa00
79,Parker Ehinger,25,OG,1,1,310,6-6,Cincinnati,12/30/1992,1,1,Kansas City Chiefs / 4th / 105th pick / 2016,EhinPa00
45,Ukeme Eligwe,23,OLB,14,1,239,6-2,Georgia Southern,4/27/1994,Rook,1,Kansas City Chiefs / 5th / 183rd pick / 2017,EligUk00
75,Cameron Erving,25,OT,13,4,315,6-5,Florida St.,8/23/1992,2,3,Cleveland Browns / 1st / 19th pick / 2015,ErviCa00
72,Eric Fisher,26,OT,16,15,315,6-7,Central Michigan,1/5/1991,4,9,Kansas City Chiefs / 1st / 1st pick / 2013,FishEr00
55,Dee Ford,26,DE,6,6,252,6-2,Auburn,3/19/1991,3,3,Kansas City Chiefs / 1st / 23rd pick / 2014,FordDe00
73,Zach Fulton,26,OG,15,12,321,6-5,Tennessee,9/23/1991,3,7,Kansas City Chiefs / 6th / 193rd pick / 2014,FultZa00
23,Phillip Gaines,26,CB,14,3,193,6-0,Rice,4/4/1991,3,2,Kansas City Chiefs / 3rd / 87th pick / 2014,GainPh00
91,Tamba Hali,34,DE,5,0,275,6-3,Penn St.,11/3/1983,11,0,Kansas City Chiefs / 1st / 20th pick / 2006,HaliTa20
74,Justin Hamilton,24,DT,1,1,315,6-2,Louisiana,7/27/1993,Rook,0,,HamiJu00
84,Demetrius Harris,26,TE,16,7,230,6-7,Wisconsin–Milwaukee,7/29/1991,4,2,,HarrDe03
10,Tyreek Hill,23,WR,15,13,185,5-10,West Alabama,3/1/1994,1,13,Kansas City Chiefs / 5th / 165th pick / 2016,HillTy00
50,Justin Houston,28,LOLB,15,15,270,6-3,Georgia,1/21/1989,6,8,Kansas City Chiefs / 3rd / 70th pick / 2011,HousJu00
31,Akeem Hunt,24,RB,15,0,185,5-10,Purdue,2/22/1993,2,0,,HuntAk01
27,Kareem Hunt,22,RB,16,16,216,5-11,Toledo,8/6/1995,Rook,15,Kansas City Chiefs / 3rd / 86th pick / 2017,HuntKa00
94,Jarvis Jenkins,29,DL,11,1,300,6-4,Clemson,4/24/1988,6,1,Washington Redskins / 2nd / 41st pick / 2011,JenkJa01
56,Derrick Johnson,35,LOLB,15,15,242,6-3,Texas,11/22/1982,12,7,Kansas City Chiefs / 1st / 15th pick / 2005,JohnDe25
95,Chris Jones,23,DT,16,7,298,6-6,Mississippi St.,7/3/1994,1,5,Kansas City Chiefs / 2nd / 37th pick / 2016,JoneCh09
87,Travis Kelce,28,TE,15,15,256,6-5,Cincinnati,10/5/1989,4,10,Kansas City Chiefs / 3rd / 63rd pick / 2013,KelcTr00
19,Marcus Kemp,22,WR,1,0,208,6-4,Hawaii,8/14/1995,Rook,0,,KempMa00
92,Tanoh Kpassagnon,23,DE,16,1,289,6-7,Villanova,6/14/1994,Rook,2,Kansas City Chiefs / 2nd / 59th pick / 2017,KpasTa00
96,Bennie Logan,28,DT,15,12,315,6-2,LSU,12/28/1989,4,6,Philadelphia Eagles / 3rd / 67th pick / 2013,LogaBe00
15,Patrick Mahomes,22,QB,1,1,227,6-3,Texas Tech,9/17/1995,Rook,1,Kansas City Chiefs / 1st / 10th pick / 2017,MahoPa00
34,Leon McQuay,23,S,1,1,195,6-1,USC,11/21/1994,Rook,0,Kansas City Chiefs / 6th / 218th pick / 2017,McQuLe01
98,Roy Miller,30,DT,7,0,301,6-1,Texas,7/9/1987,8,1,Tampa Bay Buccaneers / 3rd / 81st pick / 2009,MillRo99
39,Terrance Mitchell,25,CB,15,9,191,5-11,Oregon,5/17/1992,3,5,Dallas Cowboys / 7th / 254th pick / 2014,MitcTe00
61,Mitch Morse,25,C,7,7,305,6-6,Missouri,4/21/1992,2,4,Kansas City Chiefs / 2nd / 49th pick / 2015,MorsMi00
21,Eric Murray,23,CB,14,2,199,5-11,Minnesota,1/7/1994,1,2,Kansas City Chiefs / 4th / 106th pick / 2016,MurrEr00
20,Steven Nelson,24,CB,9,7,194,5-10,Oregon St.,1/22/1993,2,3,Kansas City Chiefs / 3rd / 98th pick / 2015,NelsSt01
99,Rakeem Nunez-Roches,24,DT,16,11,307,6-2,Southern Miss,7/3/1993,2,5,Kansas City Chiefs / 6th / 217th pick / 2015,NuneRa00
38,Ron Parker,30,CB,15,15,206,6-0,Independence (KS)Newberry,8/17/1987,6,6,,ParkRo01
22,Marcus Peters,24,CB,14,14,197,6-0,Washington,1/9/1993,2,7,Kansas City Chiefs / 1st / 18th pick / 2015,PeteMa00
57,Kevin Pierre-Louis,26,OLB,14,0,231,6-0,Boston Col.,10/7/1991,3,2,Seattle Seahawks / 4th / 132nd pick / 2014,PierKe00
59,Reggie Ragland,24,ILB,12,10,252,6-2,Alabama,9/23/1993,Rook,5,Buffalo Bills / 2nd / 41st pick / 2016,RaglRe00
40,Keith Reaser,26,CB,1,0,190,6-0,Florida Atlantic,7/31/1991,3,0,San Francisco 49ers / 5th / 170th pick / 2014,ReasKe00
24,Darrelle Revis,32,DB,5,2,198,5-11,Pittsburgh,7/14/1985,10,1,New York Jets / 1st / 14th pick / 2007,ReviDa99
14,Demarcus Robinson,23,WR,16,8,202,6-1,Florida,9/21/1994,1,2,Kansas City Chiefs / 4th / 126th pick / 2016,RobiDe01
5,Cairo Santos,26,K,3,0,175,5-8,Tulane,11/12/1991,3,1,,SantCa01
71,Mitchell Schwartz,28,T,16,16,320,6-5,California,6/8/1989,5,15,Cleveland Browns / 2nd / 37th pick / 2012,SchwMi00
42,Anthony Sherman,29,RB,16,3,242,5-10,Connecticut,12/11/1988,6,1,Arizona Cardinals / 5th / 136th pick / 2011,SherAn00
11,Alex Smith,33,QB,15,15,213,6-4,Utah,5/7/1984,12,17,San Francisco 49ers / 1st / 1st pick / 2005,SmitAl03
48,Terrance Smith,24,LILB,15,1,235,6-2,Florida St.,5/3/1993,1,2,,SmitTe04
49,Daniel Sorensen,27,S,15,14,200,6-2,BYU,3/5/1990,3,5,,SoreDa01
