No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
46,Brent Alexander,25,DB,16,15,189,5-11,Tennessee St.,7/10/1971,2,5,,AlexBr20
82,Stevie Anderson,26,WR,8,0,215,6-5,Grambling St.,5/12/1970,2,1,Phoenix Cardinals / 8th / 215th pick / 1993,AndeSt00
63,Michael Bankston,26,DE,16,16,285,6-5,Sam Houston St.,3/12/1970,4,6,Phoenix Cardinals / 4th / 100th pick / 1992,BankMi21
28,Tommy Bennett,23,DB,16,1,219,6-2,UCLA,2/19/1973,Rook,1,,BennTo20
23,Ronnie Bradford,26,DB,15,11,188,5-10,Colorado,10/1/1970,3,4,Miami Dolphins / 4th / 105th pick / 1993,BradRo20
21,Lance Brown,24,DB,1,0,200,6-2,Indiana,2/2/1972,1,0,Pittsburgh Steelers / 5th / 161st pick / 1995,BrowLa20
75,Lomas Brown,33,T,16,16,282,6-4,Florida,3/30/1963,11,9,Detroit Lions / 1st / 6th pick / 1985,BrowLo00
3,Kevin Butler,34,K,7,0,215,6-0,Georgia,7/24/1962,11,1,Chicago Bears / 4th / 105th pick / 1985,butlekev01
80,Pat Carter,30,TE,16,16,256,6-4,Florida St.,8/1/1966,8,3,Detroit Lions / 2nd / 32nd pick / 1988,CartPa00
37,Larry Centers,28,FB,16,14,225,6-0,S.F. Austin,6/1/1968,6,9,Phoenix Cardinals / 5th / 115th pick / 1990,CentLa00
36,Ryan Christopherson,24,RB,6,0,237,5-11,Wyoming,7/26/1972,1,0,Jacksonville Jaguars / 5th / 169th pick / 1995,ChriRy20
43,Matt Darby,28,DB,15,15,200,6-2,UCLA,11/19/1968,4,5,Buffalo Bills / 5th / 139th pick / 1992,DarbMa20
5,Greg Davis,31,K,9,0,202,6-0,The Citadel,10/29/1965,9,0,Tampa Bay Buccaneers / 9th / 246th pick / 1987,davisgre01
62,Mike Devlin,27,C,11,11,305,6-2,Iowa,11/16/1969,3,5,Buffalo Bills / 5th / 136th pick / 1993,DevlMi20
64,James Dexter,23,T,6,1,319,6-7,South Carolina,3/3/1973,Rook,1,Arizona Cardinals / 5th / 137th pick / 1996,DextJa20
