No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
35,Walt Aikens,27,CB,16,1,200,6-1,Liberty,6/19/1991,4,1,Miami Dolphins / 4th / 125th pick / 2014,AikeWa00
59,Chase Allen,25,LB,5,1,246,6-3,Southern Illinois,8/29/1993,1,1,,AlleCh02
47,Kiko Alonso,28,ILB,15,15,239,6-3,Oregon,8/14/1990,5,7,Buffalo Bills / 2nd / 46th pick / 2013,AlonKi00
80,Danny Amendola,33,WR,15,15,185,5-11,Texas Tech,11/2/1985,9,4,,AmenDa00
44,Stephone Anthony,26,ILB,16,0,245,6-3,Clemson,7/28/1992,3,1,New Orleans Saints / 1st / 31st pick / 2015,AnthSt00
31,Cornell Armstrong,23,CB,15,0,185,6-0,Southern Miss,9/22/1995,Rook,1,Miami Dolphins / 6th / 209th pick / 2018,ArmsCo00
68,Isaac Asiata,26,OG,1,0,345,6-3,Utah,12/29/1992,1,0,Miami Dolphins / 5th / 164th pick / 2017,AsiaIs00
55,Jerome Baker,22,OLB,16,11,225,6-2,Ohio St.,12/25/1996,Rook,5,Miami Dolphins / 3rd / 73rd pick / 2018,BakeJe00
33,Kalen Ballage,23,RB,12,0,231,6-2,Arizona St.,12/22/1995,Rook,2,Miami Dolphins / 4th / 131st pick / 2018,BallKa00
38,Brandon Bolden,28,RB,16,0,220,5-11,Mississippi,1/26/1990,6,1,,BoldBr00
50,Andre Branch,29,DE,14,1,263,6-5,Clemson,7/14/1989,6,2,Jacksonville Jaguars / 2nd / 38th pick / 2012,BranAn00
64,Jake Brendel,26,C,4,3,299,6-4,UCLA,9/10/1992,2,1,,BrenJa01
14,Brice Butler,28,WR,6,1,211,6-3,USCSan Diego St.,1/29/1990,5,0,Oakland Raiders / 7th / 209th pick / 2013,ButlBr00
88,Leonte Carroo,24,WR,9,0,215,6-1,Rutgers,1/24/1994,2,1,Miami Dolphins / 3rd / 86th pick / 2016,CarrLe00
36,Jalen Davis,22,CB,3,0,185,5-10,Utah St.,2/2/1996,Rook,0,,DaviJa06
77,Jesse Davis,27,T,16,16,318,6-6,Idaho,9/15/1991,1,6,,DaviJe00
92,John Denney,40,DE,16,0,242,6-5,BYU,12/13/1978,13,2,,DennJo20
85,A.J. Derby,27,TE,4,0,240,6-5,Arkansas,9/20/1991,2,0,New England Patriots / 6th / 202nd pick / 2015,DerbA.00
32,Kenyan Drake,24,RB,16,7,211,6-1,Alabama,1/26/1994,2,7,Miami Dolphins / 3rd / 73rd pick / 2016,DrakKe00
29,Minkah Fitzpatrick,22,FS,16,11,207,6-1,Alabama,11/17/1996,Rook,4,Miami Dolphins / 1st / 11th pick / 2018,FitzMi00
84,Isaiah Ford,22,WR,1,0,194,6-2,Virginia Tech,2/9/1996,Rook,0,Miami Dolphins / 7th / 237th pick / 2017,FordIs00
86,Mike Gesicki,23,TE,16,7,247,6-6,Penn St.,10/3/1995,Rook,2,Miami Dolphins / 2nd / 42nd pick / 2018,GesiMi00
56,Davon Godchaux,24,DT,16,16,311,6-3,LSU,11/11/1994,1,6,Miami Dolphins / 5th / 178th pick / 2017,GodcDa00
21,Frank Gore,35,RB,14,14,212,5-9,Miami (FL),5/14/1983,13,5,San Francisco 49ers / 3rd / 65th pick / 2005,GoreFr00
19,Jakeem Grant,26,WR,10,2,171,5-7,Texas Tech,10/30/1992,2,4,Miami Dolphins / 6th / 186th pick / 2016,GranJa00
2,Matt Haack,24,P,16,0,205,6-0,Arizona St.,7/25/1994,1,2,,HaacMa00
90,Charles Harris,23,DE,11,1,252,6-3,Missouri,3/6/1995,1,1,Miami Dolphins / 1st / 22nd pick / 2017,HarrCh03
95,William Hayes,33,DE,3,0,265,6-3,Winston-Salem St.,5/2/1985,10,0,Tennessee Titans / 4th / 103rd pick / 2008,HayeWi99
97,Evander Hood,31,DT,8,0,305,6-3,Missouri,2/16/1987,9,0,Pittsburgh Steelers / 1st / 32nd pick / 2009,HoodEv99
25,Xavien Howard,25,CB,12,12,203,6-1,Baylor,7/4/1993,2,11,Miami Dolphins / 2nd / 38th pick / 2016,HowaXa00
