No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
21,Hamza Abdullah,27,DB,6,0,216,6-2,Washington St.,8/20/1983,5,0,Tampa Bay Buccaneers / 7th / 231st pick / 2005,AbduHa20
27,Michael Adams,25,DB,16,4,178,5-8,Louisiana,6/17/1985,3,3,,AdamMi98
3,Derek Anderson,27,QB,12,9,235,6-6,Oregon St.,6/15/1983,4,4,Baltimore Ravens / 6th / 213th pick / 2005,AndeDe00
2,Richard Bartel,27,QB,1,0,246,6-3,Tarleton St.,2/3/1983,Rook,0,,BartRi00
74,D'Anthony Batiste,28,T,1,0,314,6-4,Louisiana,3/29/1982,3,0,,BatiDA20
78,Alan Branch,26,DT,16,3,350,6-6,Michigan,12/29/1984,3,3,Arizona Cardinals / 2nd / 33rd pick / 2007,BranAl99
15,Steve Breaston,27,WR,13,11,175,6-1,Michigan,8/20/1983,3,5,Arizona Cardinals / 5th / 142nd pick / 2007,BreaSt00
73,Jeremy Bridges,30,G,16,7,318,6-5,Southern Miss,4/19/1980,6,3,Philadelphia Eagles / 6th / 185th pick / 2003,BridJe20
75,Levi Brown,26,T,16,16,323,6-6,Penn St.,3/16/1984,3,5,Arizona Cardinals / 1st / 5th pick / 2007,BrowLe20
93,Calais Campbell,24,DE,15,15,300,6-8,Miami (FL),9/1/1986,2,7,Arizona Cardinals / 2nd / 50th pick / 2008,CampCa99
59,Will Davis,24,DE,10,3,262,6-2,Illinois,6/2/1986,1,2,Arizona Cardinals / 6th / 204th pick / 2009,DaviWi99
90,Darnell Dockett,29,DT,15,15,290,6-4,Florida St.,5/27/1981,6,10,Arizona Cardinals / 3rd / 64th pick / 2004,DockDa20
80,Early Doucet,25,WR,10,5,211,6-0,LSU,10/28/1985,2,2,Arizona Cardinals / 3rd / 81st pick / 2008,DoucEa00
81,Jim Dray,24,TE,16,3,253,6-5,Stanford,12/31/1986,Rook,0,Arizona Cardinals / 7th / 233rd pick / 2010,DrayJi00
66,Alan Faneca,34,G,16,16,316,6-5,LSU,12/7/1976,12,5,Pittsburgh Steelers / 1st / 26th pick / 1998,FaneAl00
4,Jay Feely,34,K,16,0,208,5-10,Michigan,5/23/1976,9,4,,feelyjay01
11,Larry Fitzgerald,27,WR,16,15,218,6-3,Pittsburgh,8/31/1983,6,7,Arizona Cardinals / 1st / 3rd pick / 2004,FitzLa00
57,Curtis Gatewood,25,DE,1,0,238,6-2,Vanderbilt,5/18/1985,2,0,,GateCu00
5,Ben Graham,37,P,16,0,236,6-5,Deakin (Australia),11/2/1973,5,2,,GrahBe20
70,Rex Hadnot,28,G,11,1,310,6-2,Houston,1/28/1982,6,1,Miami Dolphins / 6th / 174th pick / 2004,HadnRe20
53,Clark Haggans,33,LOLB,13,13,243,6-4,Colorado St.,1/10/1977,10,5,Pittsburgh Steelers / 5th / 137th pick / 2000,HaggCl20
6,Max Hall,25,QB,6,3,201,6-1,BYU,10/1/1985,Rook,1,,HallMa00
54,Gerald Hayes,30,MLB,6,4,250,6-1,Pittsburgh,10/10/1980,7,2,Arizona Cardinals / 3rd / 70th pick / 2003,HayeGe20
34,Tim Hightower,24,RB,16,13,226,6-0,Richmond,5/23/1986,2,5,Arizona Cardinals / 5th / 149th pick / 2008,HighTi00
91,Kenny Iwebema,25,DE,7,0,268,6-4,Iowa,2/6/1985,2,0,Arizona Cardinals / 4th / 116th pick / 2008,IwebKe99
20,A.J. Jefferson,22,DB,2,0,190,6-0,Fresno St.,4/4/1988,Rook,0,,JeffA.00
48,Jerome Johnson,25,RB,1,0,258,6-0,Nevada,1/19/1985,Rook,0,,JohnJe23
49,Rashad Johnson,24,DB,16,1,195,6-0,Alabama,1/2/1986,1,1,Arizona Cardinals / 3rd / 95th pick / 2009,JohnRa98
17,Onrea Jones,27,WR,2,0,202,5-11,Hampton,12/22/1983,Rook,0,,JoneOn20
72,Brandon Keith,26,T,9,9,343,6-5,Northern Iowa,11/21/1984,2,3,Arizona Cardinals / 7th / 225th pick / 2008,KeitBr20
18,Max Komar,23,WR,8,0,202,5-11,Idaho,11/30/1987,Rook,1,,KomaMa00
82,Mike Leach,34,TE,16,0,235,6-2,Boston Univ.William & Mary,10/18/1976,10,1,,LeacMi00
51,Paris Lenon,33,MLB,16,16,240,6-2,Richmond,11/26/1977,8,7,,LenoPa20
76,Deuce Lutui,27,G,16,16,338,6-4,Snow College (UT)USC,5/5/1983,4,5,Arizona Cardinals / 2nd / 41st pick / 2006,LutuDe20
45,Reagan Maui'a,26,RB,15,4,260,6-0,Hawaii,7/6/1984,3,0,Miami Dolphins / 6th / 181st pick / 2007,MauiRe00
23,Trumaine McBride,25,DB,14,0,185,5-9,Mississippi,9/24/1985,3,1,Chicago Bears / 7th / 221st pick / 2007,McBrTr99
33,Brandon McDonald,25,DB,2,0,181,5-11,Memphis,8/26/1985,3,0,Cleveland Browns / 5th / 140th pick / 2007,McDoBr99
52,Cyril Obiozor,24,LB,6,0,267,6-4,Texas A&M,9/26/1986,1,0,,ObioCy99
89,Ben Patrick,26,TE,15,7,252,6-3,DukeDelaware,8/23/1984,3,1,Arizona Cardinals / 7th / 215th pick / 2007,PatrBe00
55,Joey Porter,33,LB,14,14,248,6-3,Colorado St.,3/22/1977,11,5,Pittsburgh Steelers / 3rd / 73rd pick / 1999,PortJo00
25,Kerry Rhodes,28,DB,16,16,212,6-3,Louisville,8/2/1982,5,7,New York Jets / 4th / 123rd pick / 2005,RhodKe20
12,Andre Roberts,22,WR,15,2,195,5-11,The Citadel,1/9/1988,Rook,2,Arizona Cardinals / 3rd / 88th pick / 2010,RobeAn00
97,Bryan Robinson,36,DT,16,16,304,6-4,Fresno St.,6/22/1974,13,6,,RobiBr20
29,Dominique Rodgers-Cromartie,24,DB,16,16,205,6-2,Tennessee St.,4/7/1986,2,6,Arizona Cardinals / 1st / 16th pick / 2008,RodgDo99
50,O'Brien Schofield,23,LB,10,0,238,6-2,Wisconsin,4/3/1987,Rook,1,Arizona Cardinals / 4th / 130th pick / 2010,SchoOB99
63,Lyle Sendlein,26,C,16,16,299,6-3,Texas,3/16/1984,3,5,,SendLy20
19,John Skelton,22,QB,5,4,244,6-5,Fordham,3/17/1988,Rook,2,Arizona Cardinals / 5th / 155th pick / 2010,SkelJo00
46,Alfonso Smith,23,RB,1,0,208,6-1,Kentucky,1/23/1987,Rook,0,,SmitAl22
83,Stephen Spach,28,TE,15,11,260,6-4,Fresno St.,7/18/1982,5,0,,SpacSt00
36,LaRod Stephens-Howling,23,RB,13,2,180,5-7,Pittsburgh,4/26/1987,1,3,Arizona Cardinals / 7th / 240th pick / 2009,StepLa00
