No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
41,Hamza Abdullah,26,DB,1,0,216,6-2,Washington St.,8/20/1983,4,0,Tampa Bay Buccaneers / 7th / 231st pick / 2005,AbduHa20
27,Michael Adams,24,DB,16,1,178,5-8,Louisiana,6/17/1985,2,1,,AdamMi98
79,Jason Banks,24,DE,1,0,300,6-5,Grambling St.,5/8/1985,Rook,0,,BankJa00
84,Anthony Becht,32,TE,16,10,270,6-6,West Virginia,8/8/1977,9,1,New York Jets / 1st / 27th pick / 2000,BechAn00
50,Monty Beisel,31,MLB,6,0,246,6-4,Kansas St.,8/20/1978,8,0,Kansas City Chiefs / 4th / 107th pick / 2001,BeisMo20
92,Bertrand Berry,34,DE,15,5,254,6-3,Notre Dame,8/15/1975,12,4,Indianapolis Colts / 3rd / 86th pick / 1997,BerrBe99
81,Anquan Boldin,29,WR,15,15,220,6-1,Florida St.,10/3/1980,6,9,Arizona Cardinals / 2nd / 54th pick / 2003,BoldAn00
78,Alan Branch,25,DT,16,0,350,6-6,Michigan,12/29/1984,2,2,Arizona Cardinals / 2nd / 33rd pick / 2007,BranAl99
15,Steve Breaston,26,WR,15,6,175,6-1,Michigan,8/20/1983,2,6,Arizona Cardinals / 5th / 142nd pick / 2007,BreaSt00
73,Jeremy Bridges,29,G,16,4,318,6-5,Southern Miss,4/19/1980,5,3,Philadelphia Eagles / 6th / 185th pick / 2003,BridJe20
75,Levi Brown,25,T,16,16,323,6-6,Penn St.,3/16/1984,2,8,Arizona Cardinals / 1st / 5th pick / 2007,BrowLe20
20,Ralph Brown,31,DB,16,1,185,5-10,Nebraska,9/16/1978,9,1,New York Giants / 5th / 140th pick / 2000,BrowRa20
93,Calais Campbell,23,DE,16,15,300,6-8,Miami (FL),9/1/1986,1,7,Arizona Cardinals / 2nd / 50th pick / 2008,CampCa99
62,Ben Claxton,29,G,1,0,300,6-3,Mississippi,7/30/1980,4,0,Denver Broncos / 5th / 157th pick / 2003,ClaxBe20
58,Karlos Dansby,28,LB,16,16,250,6-4,Auburn,11/3/1981,5,8,Arizona Cardinals / 2nd / 33rd pick / 2004,DansKa20
59,Will Davis,23,DE,11,0,262,6-2,Illinois,6/2/1986,Rook,1,Arizona Cardinals / 6th / 204th pick / 2009,DaviWi99
90,Darnell Dockett,28,DT,16,16,290,6-4,Florida St.,5/27/1981,5,13,Arizona Cardinals / 3rd / 64th pick / 2004,DockDa20
80,Early Doucet,24,WR,9,0,211,6-0,LSU,10/28/1985,1,2,Arizona Cardinals / 3rd / 81st pick / 2008,DoucEa00
94,Keilen Dykes,25,DT,2,0,292,6-3,West Virginia,9/6/1984,Rook,0,,DykeKe00
11,Larry Fitzgerald,26,WR,16,16,218,6-3,Pittsburgh,8/31/1983,5,9,Arizona Cardinals / 1st / 3rd pick / 2004,FitzLa00
69,Mike Gandy,30,T,12,12,316,6-4,Notre Dame,1/3/1979,7,6,Chicago Bears / 3rd / 68th pick / 2001,GandMi20
5,Ben Graham,36,P,16,0,236,6-5,Deakin (Australia),11/2/1973,4,4,,GrahBe20
53,Clark Haggans,32,LOLB,16,14,243,6-4,Colorado St.,1/10/1977,9,6,Pittsburgh Steelers / 5th / 137th pick / 2000,HaggCl20
54,Gerald Hayes,29,MLB,14,13,250,6-1,Pittsburgh,10/10/1980,6,6,Arizona Cardinals / 3rd / 70th pick / 2003,HayeGe20
95,Ali Highsmith,24,LB,14,2,229,6-0,LSU,1/20/1985,1,2,,HighAl01
34,Tim Hightower,23,RB,16,16,226,6-0,Richmond,5/23/1986,1,8,Arizona Cardinals / 5th / 149th pick / 2008,HighTi00
91,Kenny Iwebema,24,DE,11,0,268,6-4,Iowa,2/6/1985,1,1,Arizona Cardinals / 4th / 116th pick / 2008,IwebKe99
49,Rashad Johnson,23,DB,10,1,195,6-0,Alabama,1/2/1986,Rook,1,Arizona Cardinals / 3rd / 95th pick / 2009,JohnRa98
72,Brandon Keith,25,T,4,0,343,6-5,Northern Iowa,11/21/1984,1,0,Arizona Cardinals / 7th / 225th pick / 2008,KeitBr20
35,Dan Kreider,32,FB,14,3,250,5-11,New Hampshire,3/11/1977,9,0,,KreiDa00
82,Mike Leach,33,TE,16,0,235,6-2,Boston Univ.William & Mary,10/18/1976,9,1,,LeacMi00
7,Matt Leinart,26,QB,8,1,225,6-5,USC,5/11/1983,3,1,Arizona Cardinals / 1st / 10th pick / 2006,LeinMa00
19,Lance Long,24,WR,1,0,186,5-11,Mississippi St.,5/4/1985,1,0,,LongLa00
76,Deuce Lutui,26,G,16,16,338,6-4,Snow College (UT)USC,5/5/1983,3,8,Arizona Cardinals / 2nd / 41st pick / 2006,LutuDe20
25,Bryant McFadden,28,DB,16,16,190,6-0,Florida St.,11/21/1981,4,6,Pittsburgh Steelers / 2nd / 62nd pick / 2005,McFaBr20
87,Sean Morey,33,WR,13,0,193,5-11,Brown,2/26/1976,10,0,New England Patriots / 7th / 241st pick / 1999,MoreSe00
12,Mike Nugent,27,K,2,0,190,5-10,Ohio St.,3/2/1982,4,1,New York Jets / 2nd / 47th pick / 2005,nugenmik01
56,Chike Okeafor,33,DE,13,13,256,6-4,Purdue,3/27/1976,10,5,San Francisco 49ers / 3rd / 89th pick / 1999,OkeaCh20
89,Ben Patrick,25,TE,9,7,252,6-3,DukeDelaware,8/23/1984,2,1,Arizona Cardinals / 7th / 215th pick / 2007,PatrBe00
1,Neil Rackers,33,K,14,0,202,6-1,Illinois,8/16/1976,9,4,Cincinnati Bengals / 6th / 169th pick / 2000,rackenei01
97,Bryan Robinson,35,DT,16,15,304,6-4,Fresno St.,6/22/1974,12,6,,RobiBr20
29,Dominique Rodgers-Cromartie,23,DB,16,16,205,6-2,Tennessee St.,4/7/1986,1,10,Arizona Cardinals / 1st / 16th pick / 2008,RodgDo99
21,Antrel Rolle,27,DB,15,15,206,6-0,Miami (FL),12/16/1982,4,9,Arizona Cardinals / 1st / 8th pick / 2005,RollAn20
63,Lyle Sendlein,25,C,16,16,299,6-3,Texas,3/16/1984,2,8,,SendLy20
83,Stephen Spach,27,TE,7,5,260,6-4,Fresno St.,7/18/1982,4,0,,SpacSt00
2,Brian St. Pierre,30,QB,1,0,224,6-3,Boston Col.,11/28/1979,5,0,Pittsburgh Steelers / 5th / 163rd pick / 2003,St.PBr20
36,LaRod Stephens-Howling,22,RB,16,2,180,5-7,Pittsburgh,4/26/1987,Rook,2,Arizona Cardinals / 7th / 240th pick / 2009,StepLa00
51,Pago Togafau,25,LB,2,0,210,5-10,Idaho St.,1/10/1984,2,0,,TogaPa99
28,Greg Toler,24,DB,13,0,191,5-11,St. Paul's,1/2/1985,Rook,1,Arizona Cardinals / 4th / 131st pick / 2009,ToleGr99
85,Jerheme Urban,29,WR,10,0,212,6-3,Trinity (TX),11/26/1980,5,2,,UrbaJe00
55,Reggie Walker,23,LB,7,0,238,6-0,Kansas St.,12/15/1986,Rook,1,,WalkRe00
22,Matt Ware,27,DB,11,1,210,6-2,UCLA,12/2/1982,5,1,Philadelphia Eagles / 3rd / 89th pick / 2004,WareMa20
13,Kurt Warner,38,QB,15,15,214,6-2,Northern Iowa,6/22/1971,11,11,,WarnKu00
98,Gabe Watson,26,DT,16,0,333,6-3,Michigan,9/24/1983,3,2,Arizona Cardinals / 4th / 107th pick / 2006,WatsGa20
26,Beanie Wells,21,RB,16,0,235,6-1,Ohio St.,8/7/1988,Rook,6,Arizona Cardinals / 1st / 31st pick / 2009,WellCh00
74,Reggie Wells,29,G,16,16,318,6-4,Clarion,11/3/1980,6,8,Arizona Cardinals / 6th / 177th pick / 2003,WellRe20
24,Adrian Wilson,30,DB,16,16,230,6-3,North Carolina St.,10/12/1979,8,14,Arizona Cardinals / 3rd / 64th pick / 2001,WilsAd99
31,Jason Wright,27,RB,16,0,212,5-10,Northwestern,7/12/1982,5,1,,WrigJa01
,Team Total,27.5,,16,,245.9,6-2.1,,,4.3,,,-9999
