No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
93,Tyson Alualu,29,DT,14,10,304,6-3,California,5/12/1987,6,5,Jacksonville Jaguars / 1st / 10th pick / 2010,AluaTy99
21,Prince Amukamara,27,CB,14,12,206,6-0,Nebraska,6/6/1989,5,5,New York Giants / 1st / 19th pick / 2011,AmukPr00
94,Richard Ash,24,DT,1,0,320,6-3,MichiganWestern Michigan,8/4/1992,1,0,,AshxRi00
36,Joe Banyard,28,RB,1,0,213,5-11,Texas-El Paso,11/12/1988,4,0,,BanyJo00
68,Kelvin Beachum,27,T,15,15,308,6-3,SMU,6/8/1989,4,6,Pittsburgh Steelers / 7th / 248th pick / 2012,BeacKe00
17,Arrelious Benn,28,WR,15,0,225,6-2,Illinois,9/8/1988,6,1,Tampa Bay Buccaneers / 2nd / 39th pick / 2010,BennAr00
5,Blake Bortles,24,QB,16,16,236,6-5,Central Florida,4/28/1992,2,10,Jacksonville Jaguars / 1st / 3rd pick / 2014,BortBl00
70,Luke Bowanko,25,C,2,0,300,6-6,Virginia,6/13/1991,2,0,Jacksonville Jaguars / 6th / 205th pick / 2014,BowaLu00
59,Arthur Brown,23,OLB,12,0,250,6-1,Kansas St.,6/1/1993,3,1,Baltimore Ravens / 2nd / 56th pick / 2013,BrowAr00
60,A.J. Cann,25,OG,16,16,315,6-3,South Carolina,10/23/1991,1,7,Jacksonville Jaguars / 3rd / 67th pick / 2015,CannA.00
22,Aaron Colvin,25,CB,10,4,191,6-0,Oklahoma,10/2/1991,2,2,Jacksonville Jaguars / 4th / 114th pick / 2014,ColvAa00
37,Johnathan Cyprien,26,SS,16,16,211,6-1,Florida International,7/29/1990,3,7,Jacksonville Jaguars / 2nd / 33rd pick / 2013,CyprJo00
35,Akeem Davis,27,S,2,0,200,6-1,Memphis,12/25/1989,2,0,,DaviAk00
92,Sheldon Day,22,DT,16,0,294,6-1,Notre Dame,7/1/1994,Rook,1,Jacksonville Jaguars / 4th / 103rd pick / 2016,DayxSh00
48,Alex Ellis,23,TE,6,3,245,6-4,Tennessee,2/10/1993,Rook,0,,ElliAl01
56,Dante Fowler,22,OLB,16,1,255,6-3,Florida,8/3/1994,Rook,2,Jacksonville Jaguars / 1st / 3rd pick / 2015,FowlDa00
39,Tashaun Gipson,26,DB,16,16,207,6-1,Wyoming,8/7/1990,4,7,,GipsTa00
30,Corey Grant,25,RB,11,1,203,5-11,Auburn,12/19/1991,1,1,,GranCo00
