No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
84,Brian Alford,23,WR,2,0,190,6-1,Purdue,6/7/1975,Rook,0,New York Giants / 3rd / 70th pick / 1998,AlfoBr00
98,Jessie Armstead,28,LB,16,16,237,6-1,Miami (FL),10/26/1970,5,11,New York Giants / 8th / 207th pick / 1993,ArmsJe00
21,Tiki Barber,23,RB,16,4,205,5-10,Virginia,4/7/1975,1,4,New York Giants / 2nd / 36th pick / 1997,BarbTi00
78,Greg Bishop,27,G,16,16,305,6-5,Pacific,5/2/1971,5,7,New York Giants / 4th / 93rd pick / 1993,BishGr20
26,Kory Blackwell,26,DB,5,0,185,5-11,Massachusetts,8/3/1972,Rook,0,,BlacKo20
77,Chad Bratzke,27,DE,16,16,270,6-5,East. Kentucky,9/15/1971,4,10,New York Giants / 5th / 155th pick / 1994,BratCh20
33,Gary Brown,29,RB,16,11,230,5-11,Penn St.,7/1/1969,7,7,Houston Oilers / 8th / 214th pick / 1991,BrowGa00
25,Curtis Buckley,28,DB,6,0,186,6-0,Texas A&M-Commerce,9/25/1970,5,0,,BuckCu21
55,Marcus Buckley,27,RLB,14,12,240,6-3,Texas A&M,2/3/1971,5,6,New York Giants / 3rd / 66th pick / 1993,BuckMa20
80,Chris Calloway,30,WR,16,16,188,5-10,Michigan,3/29/1968,8,7,Pittsburgh Steelers / 4th / 97th pick / 1990,CallCh00
18,Mike Cherry,25,QB,1,0,226,6-3,ArkansasMurray St.,12/15/1973,1,0,New York Giants / 6th / 171st pick / 1997,CherMi00
58,Doug Colman,25,MLB,16,0,250,6-2,Nebraska,6/4/1973,2,1,New York Giants / 6th / 171st pick / 1996,ColmDo20
45,Greg Comella,23,FB,16,0,248,6-1,Stanford,7/29/1975,Rook,0,,ComeGr00
87,Howard Cross,31,TE,16,16,270,6-5,Alabama,8/8/1967,9,1,New York Giants / 6th / 158th pick / 1989,CrosHo00
3,Brad Daluiso,31,K,16,0,180,6-1,San Diego St.UCLA,12/31/1967,7,3,,daluibra01
43,Percy Ellsworth,24,DB,16,9,225,6-2,Virginia,10/19/1974,2,5,,EllsPe20
69,Derek Engler,24,C,11,0,300,6-5,Wisconsin,7/11/1974,1,1,,EnglDe20
52,Scott Galyon,24,MLB,10,1,238,6-2,Tennessee,3/23/1974,2,2,New York Giants / 6th / 182nd pick / 1996,GalySc20
20,Sam Garnes,24,DB,11,11,225,6-3,Cincinnati,7/12/1974,1,4,New York Giants / 5th / 136th pick / 1997,GarnSa20
74,Scott Gragg,26,T,16,16,315,6-8,Montana,2/28/1972,3,7,New York Giants / 2nd / 54th pick / 1995,GragSc20
10,Kent Graham,30,QB,11,6,231,6-5,Notre DameOhio St.,11/1/1968,6,4,New York Giants / 8th / 211th pick / 1992,GrahKe00
24,Carlton Gray,27,DB,14,3,198,6-0,UCLA,6/26/1971,5,2,Seattle Seahawks / 2nd / 30th pick / 1993,GrayCa20
89,Andy Haase,24,TE,7,1,260,6-4,Northern Colorado,7/10/1974,Rook,0,,HaasAn00
41,Conrad Hamilton,24,DB,16,15,195,5-10,East. New Mexico,11/5/1974,2,6,New York Giants / 7th / 214th pick / 1996,HamiCo20
75,Keith Hamilton,27,DT,16,16,295,6-6,Pittsburgh,5/25/1971,6,8,New York Giants / 4th / 99th pick / 1992,HamiKe20
97,Robert Harris,29,DT,10,10,295,6-4,Southern,6/13/1969,6,5,Minnesota Vikings / 2nd / 39th pick / 1992,HarrRo20
88,Ike Hilliard,22,WR,16,16,210,5-11,Florida,4/5/1976,1,6,New York Giants / 1st / 7th pick / 1997,HillIk00
79,Bernard Holsey,25,DT,16,0,286,6-2,Duke,12/10/1973,2,1,,HolsBe20
94,Cedric Jones,24,DE,16,1,275,6-4,Oklahoma,4/30/1974,2,2,New York Giants / 1st / 5th pick / 1996,JoneCe20
86,Joe Jurevicius,24,WR,14,1,232,6-5,Penn St.,12/23/1974,Rook,1,New York Giants / 2nd / 55th pick / 1998,JureJo00
13,Danny Kanell,25,QB,10,10,218,6-3,Florida St.,11/21/1973,2,3,New York Giants / 4th / 130th pick / 1996,KaneDa00
39,Jeremy Lincoln,29,DB,16,1,180,5-10,Tennessee,4/7/1969,5,1,Chicago Bears / 3rd / 80th pick / 1992,LincJe20
9,Brad Maynard,24,P,16,0,188,6-1,Ball St.,2/9/1974,1,3,New York Giants / 3rd / 95th pick / 1997,MaynBr20
51,Pete Monty,24,MLB,11,0,250,6-2,Wisconsin,7/3/1974,1,1,New York Giants / 4th / 103rd pick / 1997,MontPe20
72,Roman Oben,26,T,16,16,305,6-4,Louisville,10/9/1972,2,7,New York Giants / 3rd / 66th pick / 1996,ObenRo20
67,Lonnie Palelei,28,G,9,0,310,6-3,PurdueUNLV,10/15/1970,5,1,Pittsburgh Steelers / 5th / 135th pick / 1993,PaleLo20
83,David Patten,24,WR,12,0,190,5-10,Western Carolina,8/19/1974,1,2,,PattDa00
99,Christian Peter,26,DT,16,6,295,6-3,Nebraska,10/5/1972,1,4,New England Patriots / 5th / 149th pick / 1996,PeteCh20
91,Ryan Phillips,24,MLB,16,3,252,6-4,Idaho,2/7/1974,1,2,New York Giants / 3rd / 68th pick / 1997,PhilRy20
85,Alfred Pupunu,29,TE,9,0,260,6-2,Weber St.,10/17/1969,6,0,,PupuAl00
66,Jerry Reynolds,28,T,12,2,320,6-6,UNLV,4/2/1970,2,2,Cincinnati Bengals / 6th / 184th pick / 1994,ReynJe20
34,Brandon Sanders,25,DB,13,0,185,5-9,Arizona,6/10/1973,1,1,,SandBr20
53,Lance Scott,26,C,16,16,300,6-3,Utah,2/15/1972,1,7,Arizona Cardinals / 5th / 165th pick / 1995,ScotLa20
22,Phillippi Sparks,29,DB,13,13,195,5-11,Arizona St.,4/15/1969,6,6,New York Giants / 2nd / 41st pick / 1992,SparPh20
65,Ron Stone,27,G,14,14,325,6-5,Boston Col.,7/20/1971,4,6,Dallas Cowboys / 4th / 96th pick / 1993,StonRo00
92,Michael Strahan,27,DE,16,15,255,6-5,Texas Southern,11/21/1971,5,18,New York Giants / 2nd / 40th pick / 1993,StraMi02
81,Amani Toomer,24,WR,16,0,203,6-3,Michigan,9/8/1974,2,3,New York Giants / 2nd / 34th pick / 1996,ToomAm00
30,Charles Way,26,RB,16,15,245,6-0,Virginia,12/27/1972,3,4,New York Giants / 6th / 206th pick / 1995,WayxCh00
28,Tyrone Wheatley,26,RB,5,0,235,6-0,Michigan,1/19/1972,3,0,New York Giants / 1st / 17th pick / 1995,WheaTy00
62,Jason Whittle,23,G,1,0,305,6-4,Missouri State,3/7/1975,Rook,0,,WhitJa22
90,Corey Widmer,30,LB,16,15,256,6-3,Montana St.,12/25/1968,6,7,New York Giants / 7th / 180th pick / 1992,WidmCo20
96,George Williams,23,DT,2,0,294,6-3,North Carolina St.,12/8/1975,Rook,0,,WillGe21
36,Shaun Williams,22,DB,13,0,218,6-2,UCLA,10/10/1976,Rook,1,New York Giants / 1st / 24th pick / 1998,WillSh20
29,Tito Wooten,27,DB,14,13,191,6-0,North CarolinaLa-Monroe,12/12/1971,4,5,New York Giants / 4th / 1st pick / 1994 Supp,WootTi20
47,Rodney Young,25,DB,2,0,210,6-0,LSU,1/25/1973,3,0,New York Giants / 3rd / 85th pick / 1995,YounRo21
,Team Total,26,,16,,243.2,6-2.1,,,3.0,,,-9999
