No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
68,Bryan Anderson,24,G,4,0,320,6-4,Pittsburgh,3/30/1980,Rook,0,Chicago Bears / 7th / 261st pick / 2003,AndeBr22
23,Jerry Azumah,27,DB,12,8,195,5-10,New Hampshire,9/1/1977,5,5,Chicago Bears / 5th / 147th pick / 1999,AzumJe00
80,Bernard Berrian,24,WR,16,1,185,6-1,Fresno St.,12/27/1980,Rook,1,Chicago Bears / 3rd / 78th pick / 2004,BerrBe00
70,Alfonso Boone,28,DT,12,2,320,6-3,Mount San Antonio JC,1/11/1976,3,2,Detroit Lions / 7th / 253rd pick / 2000,BoonAl20
55,Lance Briggs,24,LB,16,16,244,6-1,Arizona,11/12/1980,1,10,Chicago Bears / 3rd / 68th pick / 2003,BrigLa99
96,Alex Brown,25,DE,16,16,260,6-3,Florida,6/4/1979,2,10,Chicago Bears / 4th / 104th pick / 2002,BrowAl20
30,Mike Brown,26,DB,2,2,207,5-10,Nebraska,2/13/1978,4,1,Chicago Bears / 2nd / 39th pick / 2000,BrowMi99
74,Ruben Brown,32,G,9,9,300,6-3,Pittsburgh,2/13/1972,9,2,Buffalo Bills / 1st / 14th pick / 1995,BrowRu00
58,Jeremy Cain,24,LB,5,0,245,6-1,Massachusetts,3/24/1980,Rook,0,,CainJe20
88,Desmond Clark,27,TE,15,13,249,6-3,Wake Forest,4/20/1977,5,2,Denver Broncos / 6th / 179th pick / 1999,ClarDe00
75,Marc Colombo,26,T,8,2,320,6-8,Boston Col.,10/8/1978,2,1,Chicago Bears / 1st / 29th pick / 2002,ColoMa20
2,Paul Edinger,26,K,16,0,175,5-8,Michigan St.,1/17/1978,4,1,Chicago Bears / 6th / 174th pick / 2000,edingpau01
79,Steve Edwards,25,G,15,8,330,6-5,Tennessee St.Central Florida,2/20/1979,2,2,,EdwaSt20
87,Justin Gage,23,WR,16,2,204,6-4,Missouri,1/25/1981,1,1,Chicago Bears / 5th / 143rd pick / 2003,GageJu00
69,Mike Gandy,25,T,5,5,316,6-4,Notre Dame,1/3/1979,2,1,Chicago Bears / 3rd / 68th pick / 2001,GandMi20
78,Aaron Gibson,27,T,4,3,375,6-6,Wisconsin,9/27/1977,4,1,Detroit Lions / 1st / 27th pick / 1999,GibsAa20
