No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
72,Terron Armstead,23,OT,14,14,304,6-5,Ark-Pine Bluff,7/23/1991,1,8,New Orleans Saints / 3rd / 75th pick / 2013,ArmsTe00
27,Edwin Baker,23,RB,3,0,204,5-8,Michigan St.,6/1/1991,2,0,San Diego Chargers / 7th / 250th pick / 2012,BakeEd01
36,Marcus Ball,27,S,12,2,209,6-1,Memphis,7/21/1987,Rook,1,,BallMa00
9,Drew Brees,35,QB,16,16,209,6-0,Purdue,1/15/1979,13,16,San Diego Chargers / 2nd / 32nd pick / 2001,BreeDr00
77,Brodrick Bunkley,31,DT,11,11,306,6-2,Florida St.,11/23/1983,8,4,Philadelphia Eagles / 1st / 14th pick / 2006,BunkBr20
25,Rafael Bush,27,S,10,7,203,5-11,South Carolina St.,5/12/1987,3,2,,BushRa00
31,Jairus Byrd,28,DB,4,4,205,6-0,Oregon,10/7/1986,5,1,Buffalo Bills / 2nd / 42nd pick / 2009,ByrdJa99
39,Travaris Cadet,25,RB,15,1,210,6-1,Appalachian St.,2/1/1989,2,3,,CadeTr00
12,Marques Colston,31,WR,16,13,225,6-4,Hofstra,6/5/1983,8,8,New Orleans Saints / 7th / 252nd pick / 2006,ColsMa00
10,Brandin Cooks,21,WR,10,7,183,5-10,Oregon St.,9/25/1993,Rook,5,New Orleans Saints / 1st / 20th pick / 2014,CookBr00
52,Todd Davis,22,LB,3,0,230,6-1,Sacramento St.,5/17/1992,Rook,0,,DaviTo01
95,Brandon Deaderick,27,DT,13,2,297,6-4,Alabama,8/19/1987,4,1,New England Patriots / 7th / 247th pick / 2010,DeadBr99
20,Brian Dixon,24,CB,16,0,195,6-0,NW Missouri St.,4/26/1990,Rook,1,,DixoBr01
47,Justin Drescher,26,C,16,0,230,6-1,Colorado,1/1/1988,4,1,,DresJu20
91,Kasim Edebali,25,OLB,16,0,253,6-2,Boston Col.,8/17/1989,Rook,1,,EdebKa00
73,Jahri Evans,31,G,16,16,318,6-4,Bloomsburg,8/22/1983,8,12,New Orleans Saints / 4th / 108th pick / 2006,EvanJa21
52,Moise Fokou,29,MLB,2,0,228,6-1,Maryland,8/28/1985,5,0,Philadelphia Eagles / 7th / 230th pick / 2009,FokoMo99
97,Glenn Foster,24,DE,5,0,285,6-4,Illinois,5/31/1990,1,0,,FostGl00
,Jerry Franklin,26,LB,4,,242,6-2,Arkansas,1/10/1988,2,0,,FranJe00
37,Terrence Frederick,24,CB,3,3,187,5-10,Texas A&M,2/10/1990,2,1,Pittsburgh Steelers / 7th / 246th pick / 2012,FredTe00
93,Junior Galette,26,DE,16,13,257,6-2,TempleStillman,3/27/1988,4,5,,GaleJu00
55,Jonathan Goodwin,36,G,14,14,318,6-3,OhioMichigan,12/2/1978,12,8,New York Jets / 5th / 154th pick / 2002,GoodJo23
80,Jimmy Graham,28,TE,16,13,259,6-7,Miami (FL),11/24/1986,4,8,New Orleans Saints / 3rd / 95th pick / 2010,GrahJi00
3,Shayne Graham,37,K,16,0,210,6-0,Virginia Tech,12/9/1977,13,3,,grahasha01
66,Ben Grubbs,30,G,16,16,311,6-3,Auburn,3/10/1984,7,9,Baltimore Ravens / 1st / 29th pick / 2007,GrubBe20
98,Parys Haralson,30,DE,16,12,255,6-0,Tennessee,1/24/1984,8,5,San Francisco 49ers / 5th / 140th pick / 2006,HaraPa20
79,Bryce Harris,25,T,16,2,300,6-6,Fresno St.,1/16/1989,2,3,,HarrBr01
57,David Hawthorne,29,MLB,12,12,230,6-0,TCU,5/14/1985,6,5,,HawtDa20
76,Akiem Hicks,25,DE,15,14,335,6-4,Regina,11/16/1989,2,5,New Orleans Saints / 3rd / 89th pick / 2012,HickAk00
89,Josh Hill,24,TE,16,3,250,6-5,Idaho St.,5/21/1990,1,2,,HillJo02
53,Ramon Humber,27,MLB,15,6,232,5-11,North Dakota St.,8/10/1987,5,3,,HumbRa00
