No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
30,Johnny Adams,24,CB,4,0,185,5-10,Michigan St.,6/9/1989,Rook,0,,AdamJo02
50,Kiko Alonso,23,ILB,16,16,239,6-3,Oregon,8/14/1990,Rook,10,Buffalo Bills / 2nd / 46th pick / 2013,AlonKi00
62,Mark Asper,28,G,6,0,319,6-6,Oregon,11/8/1985,1,0,Buffalo Bills / 6th / 178th pick / 2012,AspeMa00
53,Nigel Bradham,24,OLB,16,2,241,6-2,Florida St.,9/4/1989,1,2,Buffalo Bills / 4th / 105th pick / 2012,BradNi00
90,Alan Branch,29,DT,16,13,350,6-6,Michigan,12/29/1984,6,6,Arizona Cardinals / 2nd / 33rd pick / 2007,BranAl99
33,Ron Brooks,25,CB,11,0,190,5-10,LSU,10/16/1988,1,1,Buffalo Bills / 4th / 124th pick / 2012,BrooRo01
74,Colin Brown,28,T,6,5,325,6-8,Missouri,8/29/1985,4,2,Kansas City Chiefs / 5th / 139th pick / 2009,BrowCo23
97,Corbin Bryant,25,DE,15,2,300,6-4,Northwestern,1/4/1988,2,2,,BryaCo00
29,Brandon Burton,24,DB,5,0,185,6-0,Utah,7/31/1989,2,0,Minnesota Vikings / 5th / 139th pick / 2011,BurtBr00
31,Jairus Byrd,27,DB,11,9,205,6-0,Oregon,10/7/1986,4,7,Buffalo Bills / 2nd / 42nd pick / 2009,ByrdJa99
2,Dan Carpenter,28,K,16,0,216,6-2,Montana,11/25/1985,5,4,,CarpDa44
92,Alex Carrington,26,DE,3,3,284,6-5,Arkansas St.,6/19/1987,3,1,Buffalo Bills / 3rd / 72nd pick / 2010,CarrAl99
84,Scott Chandler,28,TE,16,7,270,6-7,Iowa,7/23/1985,6,5,San Diego Chargers / 4th / 129th pick / 2007,ChanSc00
96,Stefan Charles,25,DT,8,0,302,6-5,Regina,6/9/1988,Rook,1,,CharSt00
20,Tashard Choice,29,RB,12,0,210,5-9,OklahomaGeorgia Tech,11/20/1984,5,1,Dallas Cowboys / 4th / 122nd pick / 2008,ChoiTa00
99,Marcell Dareus,23,DT,16,14,331,6-3,Alabama,3/13/1990,2,10,Buffalo Bills / 1st / 3rd pick / 2011,DareMa00
54,Marcus Dowtin,24,LB,5,0,230,6-2,North Alabama,1/22/1989,1,0,,DowtMa00
81,Marcus Easley,26,WR,16,0,225,6-2,Connecticut,11/2/1987,2,0,Buffalo Bills / 4th / 107th pick / 2010,EaslMa00
,Matt Flynn,28,QB,2,,228,6-2,LSU,6/20/1985,5,0,Green Bay Packers / 7th / 209th pick / 2008,FlynMa00
24,Stephon Gilmore,23,CB,11,9,202,6-1,South Carolina,9/19/1990,1,3,Buffalo Bills / 1st / 10th pick / 2012,GilmSt00
77,Cordy Glenn,24,T,16,16,345,6-6,Georgia,9/18/1989,1,7,Buffalo Bills / 2nd / 41st pick / 2012,GlenCo00
88,Marquise Goodwin,23,WR,12,1,180,5-9,Texas,11/19/1990,Rook,2,Buffalo Bills / 3rd / 78th pick / 2013,GoodMa00
