No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
46,Brent Alexander,27,DB,16,16,189,5-11,Tennessee St.,7/10/1971,4,5,,AlexBr20
56,Micheal Barrow,28,LB,16,16,245,6-2,Miami (FL),4/19/1970,5,7,Houston Oilers / 2nd / 47th pick / 1993,BarrMi20
82,Michael Bates,29,RB,14,0,189,5-10,Arizona,12/19/1969,5,1,Seattle Seahawks / 6th / 150th pick / 1992,BateMi00
7,Steve Beuerlein,33,QB,12,12,220,6-3,Notre Dame,3/7/1965,10,9,Los Angeles Raiders / 4th / 110th pick / 1987,BeueSt00
21,Tim Biakabutuka,24,RB,10,3,215,6-0,Michigan,1/24/1974,2,4,Carolina Panthers / 1st / 8th pick / 1996,BiakTi00
79,Rob Bohlinger,23,T,13,1,310,6-8,Wyoming,6/14/1975,Rook,2,,BohlRo20
43,Juran Bolden,24,DB,6,0,207,6-2,Mississippi Delta CC,6/27/1974,2,0,Atlanta Falcons / 4th / 127th pick / 1996,BoldJu20
52,Jeff Brady,30,MLB,16,16,235,6-1,Kentucky,11/9/1968,7,7,Pittsburgh Steelers / 12th / 323rd pick / 1991,BradJe20
78,Blake Brockermeyer,25,T,14,14,295,6-4,Texas,4/11/1973,3,7,Carolina Panthers / 1st / 29th pick / 1995,BrocBl20
84,Luther Broughton,24,TE,16,4,248,6-2,Furman,11/30/1974,Rook,1,Philadelphia Eagles / 5th / 155th pick / 1997,BrouLu00
66,Matt Campbell,26,G,10,10,284,6-4,South Carolina,7/14/1972,3,5,,CampMa21
83,Mark Carrier,33,WR,16,1,186,6-0,Nicholls St.,10/28/1965,11,3,Tampa Bay Buccaneers / 3rd / 57th pick / 1987,CarrMa00
89,Rae Carruth,24,WR,2,1,194,5-11,Colorado,1/20/1974,1,1,Carolina Panthers / 1st / 27th pick / 1997,CarrRa00
