No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
95,Victor Abiamiri,22,DE,10,0,267,6-4,Notre Dame,1/14/1986,1,1,Philadelphia Eagles / 2nd / 57th pick / 2007,AbiaVi99
2,David Akers,34,K,16,0,200,5-10,Louisville,12/9/1974,10,3,,akersdav01
73,Shawn Andrews,26,G,2,2,335,6-4,Arkansas,12/25/1982,4,1,Philadelphia Eagles / 1st / 16th pick / 2004,AndrSh55
81,Jason Avant,25,WR,15,6,210,6-0,Michigan,4/20/1983,2,3,Philadelphia Eagles / 4th / 109th pick / 2006,AvanJa00
84,Hank Baskett,26,WR,15,6,220,6-4,New Mexico,9/4/1982,2,4,,BaskHa00
25,Lorenzo Booker,24,RB,10,1,191,5-11,Florida St.,6/14/1984,1,0,Miami Dolphins / 3rd / 71st pick / 2007,BookLo00
55,Stewart Bradley,25,MLB,16,16,254,6-4,Nebraska,11/2/1983,1,10,Philadelphia Eagles / 3rd / 87th pick / 2007,BradSt99
86,Reggie Brown,27,WR,10,3,197,6-1,Georgia,1/13/1981,3,2,Philadelphia Eagles / 2nd / 35th pick / 2005,BrowRe01
24,Sheldon Brown,29,DB,16,15,200,5-10,South Carolina,3/19/1979,6,8,Philadelphia Eagles / 2nd / 59th pick / 2002,BrowSh20
28,Correll Buckhalter,30,RB,14,2,223,6-0,Nebraska,10/6/1978,7,5,Philadelphia Eagles / 4th / 121st pick / 2001,BuckCo00
97,Brodrick Bunkley,25,DT,16,16,306,6-2,Florida St.,11/23/1983,2,9,Philadelphia Eagles / 1st / 14th pick / 2006,BunkBr20
87,Brent Celek,23,TE,16,7,261,6-4,Cincinnati,1/25/1985,1,3,Philadelphia Eagles / 5th / 162nd pick / 2007,CeleBr00
91,Chris Clemons,27,LB,16,0,255,6-3,Georgia,10/31/1981,4,3,,ClemCh23
59,Nick Cole,24,C,16,5,350,6-0,New Mexico St.,7/28/1984,2,3,,ColeNi20
58,Trent Cole,26,DE,16,16,270,6-3,Cincinnati,10/5/1982,3,10,Philadelphia Eagles / 5th / 146th pick / 2005,ColeTr20
37,Sean Considine,26,DB,16,0,212,6-0,Iowa,12/17/1982,3,1,Philadelphia Eagles / 4th / 102nd pick / 2005,ConsSe20
80,Kevin Curtis,30,WR,9,8,186,6-0,Snow College (UT)Utah St.,7/17/1978,5,3,St. Louis Rams / 3rd / 74th pick / 2003,CurtKe00
50,Torrance Daniels,27,LB,16,0,248,6-3,Harding,12/27/1981,2,1,,DaniTo20
20,Brian Dawkins,35,DB,16,16,210,6-0,Clemson,10/13/1973,12,11,Philadelphia Eagles / 2nd / 61st pick / 1996,DawkBr00
39,Quintin Demps,23,DB,16,0,203,6-0,Texas-El Paso,6/29/1985,Rook,2,Philadelphia Eagles / 4th / 117th pick / 2008,DempQu99
46,Jon Dorenbos,28,C,16,0,250,6-0,Texas-El Paso,7/21/1980,5,3,,DoreJo20
32,Kyle Eckel,27,RB,5,0,237,5-11,Navy,12/30/1981,1,0,,EckeKy00
96,Omar Gaither,24,MLB,16,10,235,6-2,Tennessee,3/18/1984,2,7,Philadelphia Eagles / 5th / 168th pick / 2006,GaitOm20
57,Chris Gocong,25,DE,16,12,263,6-2,Cal Poly-San Luis Obispo,11/16/1983,1,7,Philadelphia Eagles / 3rd / 71st pick / 2006,GocoCh99
21,Joselio Hanson,27,DB,16,3,180,5-9,Texas Tech,8/13/1981,4,4,,HansJo20
79,Todd Herremans,26,T,16,15,323,6-6,Saginaw Valley St.,10/13/1982,3,8,Philadelphia Eagles / 4th / 126th pick / 2005,HerrTo20
