No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
86,Chris Baker,28,TE,15,15,261,6-3,Michigan St.,11/18/1979,5,3,New York Jets / 3rd / 88th pick / 2002,BakeCh00
37,Darian Barnes,27,FB,5,3,240,6-2,RutgersHampton,2/28/1980,5,0,,BarnDa00
36,David Barrett,30,DB,16,9,195,5-10,Arkansas,12/22/1977,7,4,Arizona Cardinals / 4th / 102nd pick / 2000,BarrDa22
50,Eric Barton,30,LILB,16,15,245,6-3,Maryland,9/29/1977,8,6,Oakland Raiders / 5th / 146th pick / 1999,BartEr20
72,Jacob Bender,22,T,2,0,316,6-6,Nicholls St.,4/25/1985,Rook,0,New York Jets / 6th / 177th pick / 2007,BendJa20
96,David Bowens,30,DE,16,2,265,6-3,MichiganWestern Illinois,7/3/1977,8,2,Denver Broncos / 5th / 158th pick / 1999,BoweDa20
97,Kareem Brown,24,DT,1,0,303,6-5,Miami (FL),1/30/1983,Rook,0,New England Patriots / 4th / 127th pick / 2007,BrowKa99
58,Matt Chatham,30,LB,9,0,250,6-4,South Dakota,6/28/1977,7,1,,ChatMa20
61,Adrien Clarke,26,G,14,14,334,6-4,Ohio St.,3/26/1981,2,6,Philadelphia Eagles / 7th / 227th pick / 2004,ClarAd20
11,Kellen Clemens,24,QB,10,8,220,6-2,Oregon,6/7/1983,1,3,New York Jets / 2nd / 49th pick / 2006,ClemKe00
68,Anthony Clement,31,T,16,16,320,6-8,Louisiana,4/10/1976,9,7,Arizona Cardinals / 2nd / 36th pick / 1998,ClemAn20
30,Drew Coleman,24,DB,11,0,180,5-9,TCU,4/22/1983,1,1,New York Jets / 6th / 189th pick / 2006,ColeDr20
26,Erik Coleman,25,DB,15,4,207,5-10,Washington St.,5/6/1982,3,2,New York Jets / 5th / 143rd pick / 2004,ColeEr21
93,Kenyon Coleman,28,DE,16,14,293,6-5,UCLA,4/10/1979,5,7,Oakland Raiders / 5th / 147th pick / 2002,ColeKe20
87,Laveranues Coles,30,WR,12,10,200,5-11,Florida St.,12/29/1977,7,5,New York Jets / 3rd / 78th pick / 2000,ColeLa00
89,Jerricho Cotchery,25,WR,15,15,205,6-1,North Carolina St.,6/16/1982,3,9,New York Jets / 4th / 108th pick / 2004,CotcJe00
19,Chris Davis,24,WR,2,0,180,5-10,Wake Forest,12/1/1983,Rook,0,,DaviCh03
85,James Dearth,31,TE,16,0,265,6-4,TulsaTarleton St.,1/22/1976,8,0,Cleveland Browns / 6th / 191st pick / 1999,DearJa00
70,Mike DeVito,23,DE,7,0,298,6-3,Maine,6/10/1984,Rook,1,,DeViMi99
21,Andre Dyson,28,DB,9,0,183,5-10,Utah,5/25/1979,6,1,Tennessee Titans / 2nd / 60th pick / 2001,DysoAn20
27,Abram Elam,26,DB,13,8,212,6-0,Notre DameKent St.,10/15/1981,1,3,,ElamAb20
92,Shaun Ellis,30,DE,16,16,290,6-5,Tennessee,6/24/1977,7,7,New York Jets / 1st / 12th pick / 2000,ElliSh00
60,D'Brickashaw Ferguson,24,T,16,16,310,6-6,Virginia,12/10/1983,1,7,New York Jets / 1st / 4th pick / 2006,FergDB20
7,Ben Graham,34,P,15,0,236,6-5,Deakin (Australia),11/2/1973,2,2,,GrahBe20
52,David Harris,23,LB,16,9,250,6-2,Michigan,1/21/1984,Rook,6,New York Jets / 2nd / 47th pick / 2007,HarrDa99
98,Eric Hicks,31,DE,11,0,280,6-6,Maryland,6/17/1976,9,1,,HickEr20
54,Victor Hobson,27,ROLB,16,14,252,6-0,Michigan,2/3/1980,4,6,New York Jets / 2nd / 53rd pick / 2003,HobsVi20
79,Adrian Jones,26,T,7,0,330,6-4,Kansas,6/10/1981,3,0,New York Jets / 4th / 132nd pick / 2004,JoneAd20
20,Thomas Jones,29,RB,16,14,212,5-10,Virginia,8/19/1978,7,7,Arizona Cardinals / 1st / 7th pick / 2000,JoneTh00
3,Jeremy Kapinos,23,P,1,0,235,6-1,Penn St.,8/23/1984,Rook,0,,KapiJe20
55,Brad Kassell,27,MLB,16,1,242,6-3,North Texas,1/7/1980,5,1,,KassBr20
40,Joe Kowalewski,25,TE,13,2,250,6-4,Syracuse,11/15/1982,Rook,0,,KowaJo00
74,Nick Mangold,23,C,16,16,307,6-4,Ohio St.,1/13/1984,1,7,New York Jets / 1st / 29th pick / 2006,MangNi20
81,Justin McCareins,29,WR,16,6,215,6-2,Northern Illinois,12/1/1978,6,2,Tennessee Titans / 4th / 124th pick / 2001,McCaJu00
22,Justin Miller,23,DB,2,0,186,5-11,Clemson,2/14/1984,2,0,New York Jets / 2nd / 57th pick / 2005,MillJu99
66,Will Montgomery,24,G,7,2,304,6-3,Virginia Tech,2/13/1983,1,1,Carolina Panthers / 7th / 234th pick / 2006,MontWi20
65,Brandon Moore,27,G,16,16,305,6-3,Illinois,6/3/1980,4,7,,MoorBr20
95,C.J. Mosley,24,DT,14,2,315,6-2,Missouri,8/6/1983,2,2,Minnesota Vikings / 6th / 191st pick / 2005,MoslC.20
94,Marques Murrell,22,LB,4,0,234,6-2,Appalachian St.,3/20/1985,Rook,0,,MurrMa99
1,Mike Nugent,25,K,16,0,190,5-10,Ohio St.,3/2/1982,2,2,New York Jets / 2nd / 47th pick / 2005,nugenmik01
76,Clint Oldenburg,24,T,2,0,299,6-5,Colorado St.,9/9/1983,Rook,0,New England Patriots / 5th / 171st pick / 2007,OldeCl20
10,Chad Pennington,31,QB,9,8,230,6-3,Marshall,6/26/1976,7,5,New York Jets / 1st / 18th pick / 2000,PennCh01
82,Jason Pociask,24,TE,4,0,256,6-3,Wisconsin,2/9/1983,Rook,0,New York Jets / 5th / 150th pick / 2006,PociJa00
31,Hank Poteat,30,DB,16,9,195,5-10,Pittsburgh,8/30/1977,7,4,Pittsburgh Steelers / 3rd / 77th pick / 2000,PoteHa20
91,Sione Pouha,28,DT,16,1,325,6-3,Utah,2/3/1979,2,2,New York Jets / 3rd / 88th pick / 2005,PouhSi20
24,Darrelle Revis,22,DB,16,16,198,5-11,Pittsburgh,7/14/1985,Rook,7,New York Jets / 1st / 14th pick / 2007,ReviDa99
25,Kerry Rhodes,25,DB,16,16,212,6-3,Louisville,8/2/1982,2,8,New York Jets / 4th / 123rd pick / 2005,RhodKe20
63,Dewayne Robertson,26,DT,16,15,317,6-1,Kentucky,10/16/1981,4,7,New York Jets / 1st / 4th pick / 2003,RobeDe20
88,Sean Ryan,27,TE,10,1,260,6-5,Boston Col.,3/27/1980,3,0,Dallas Cowboys / 5th / 144th pick / 2004,RyanSe00
16,Brad Smith,24,WR,16,9,213,6-2,Missouri,12/12/1983,1,3,New York Jets / 4th / 103rd pick / 2006,SmitBr01
33,Eric Smith,24,DB,15,4,207,6-1,Michigan St.,3/17/1983,1,2,New York Jets / 3rd / 97th pick / 2006,SmitEr22
71,Wade Smith,26,T,14,0,295,6-4,Memphis,4/26/1981,4,1,Miami Dolphins / 3rd / 78th pick / 2003,SmitWa21
53,Cody Spencer,26,LB,1,0,245,6-2,North Texas,7/1/1981,3,0,Oakland Raiders / 6th / 182nd pick / 2004,SpenCo20
99,Bryan Thomas,28,DE,16,14,265,6-4,Ala-Birmingham,6/7/1979,5,6,New York Jets / 1st / 22nd pick / 2002,ThomBr21
57,Jason Trusnik,23,DE,6,0,241,6-4,Ohio Northern,6/6/1984,Rook,0,,TrusJa99
75,Robert Turner,23,G,2,0,308,6-4,New Mexico,8/20/1984,Rook,0,,TurnRo22
45,Stacy Tutt,25,RB,9,0,235,6-2,Richmond,8/8/1982,1,0,,TuttSt00
51,Jonathan Vilma,25,LB,7,7,230,6-1,Miami (FL),4/16/1982,3,3,New York Jets / 1st / 12th pick / 2004,VilmJo99
29,Leon Washington,25,RB,16,4,192,5-8,Florida St.,8/29/1982,1,7,New York Jets / 4th / 117th pick / 2006,WashLe00
42,Rashad Washington,27,DB,9,0,217,6-1,Kansas St.,3/15/1980,3,1,New York Jets / 7th / 236th pick / 2004,WashRa20
15,Wallace Wright,23,WR,16,1,201,6-1,North Carolina,2/1/1984,1,1,,WrigWa00
