No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
31,Maurice Alexander,24,SS,14,5,220,6-2,Utah St.,2/16/1991,1,3,St. Louis Rams / 4th / 110th pick / 2014,AlexMa00
11,Tavon Austin,25,WR,16,15,179,5-8,West Virginia,3/15/1990,2,7,St. Louis Rams / 1st / 8th pick / 2013,AustTa00
56,Akeem Ayers,26,MLB,16,10,255,6-3,UCLA,7/10/1989,4,7,Tennessee Titans / 2nd / 39th pick / 2011,AyerAk00
12,Stedman Bailey,25,WR,8,3,193,5-10,West Virginia,11/11/1990,2,1,St. Louis Rams / 3rd / 92nd pick / 2013,BailSt01
61,Tim Barnes,27,C,16,16,297,6-4,Missouri,5/14/1988,4,5,,BarnTi01
26,Mark Barron,26,LB,16,12,230,6-2,Alabama,10/27/1989,3,12,Tampa Bay Buccaneers / 1st / 7th pick / 2012,BarrMa00
53,Daren Bates,25,LB,15,0,225,5-11,Auburn,11/27/1990,2,1,,BateDa00
18,Kenny Britt,27,WR,16,14,230,6-3,Rutgers,9/19/1988,6,5,Tennessee Titans / 1st / 30th pick / 2009,BritKe00
90,Michael Brockers,25,DT,16,16,297,6-5,LSU,12/21/1990,3,8,St. Louis Rams / 1st / 14th pick / 2012,BrocMi00
68,Jamon Brown,22,OT,9,9,340,6-4,Louisville,3/15/1993,Rook,3,St. Louis Rams / 3rd / 72nd pick / 2015,BrowJa04
39,Malcolm Brown,22,RB,1,0,225,5-11,Texas,5/15/1993,Rook,0,,BrowMa03
37,C.B. Bryant,23,FS,9,0,198,5-9,Ohio St.,3/21/1992,1,1,St. Louis Rams / 7th / 241st pick / 2014,BryaC.00
89,Jared Cook,28,TE,16,12,246,6-5,South Carolina,4/7/1987,6,4,Tennessee Titans / 3rd / 89th pick / 2009,CookJa02
36,Benny Cunningham,25,RB,16,1,218,5-10,Middle Tenn. St.,7/7/1990,2,3,,CunnBe01
48,Justice Cunningham,24,TE,2,0,258,6-3,South Carolina,1/14/1991,2,0,Indianapolis Colts / 7th / 254th pick / 2013,CunnJu00
38,Cody Davis,26,S,16,0,203,6-2,Texas Tech,6/6/1989,2,1,,DaviCo02
99,Aaron Donald,24,DT,16,16,280,6-1,Pittsburgh,5/23/1991,1,18,St. Louis Rams / 1st / 13th pick / 2014,DonaAa00
64,Andrew Donnal,23,OT,5,2,305,6-6,Iowa,3/3/1992,Rook,1,St. Louis Rams / 4th / 119th pick / 2015,DonnAn00
98,Nick Fairley,27,DT,15,0,291,6-5,Auburn,1/23/1988,4,2,Detroit Lions / 1st / 13th pick / 2011,FairNi00
5,Nick Foles,26,QB,11,11,262,6-6,Arizona,1/20/1989,3,3,Philadelphia Eagles / 3rd / 88th pick / 2012,FoleNi00
67,Brian Folkerts,25,C,2,0,303,6-4,Washburn,1/30/1990,2,0,,FolkBr00
19,Chris Givens,26,WR,3,0,198,5-11,Wake Forest,12/6/1989,3,0,St. Louis Rams / 4th / 96th pick / 2012,GiveCh00
30,Todd Gurley,21,RB,13,12,224,6-1,Georgia,8/3/1994,Rook,8,St. Louis Rams / 1st / 10th pick / 2015,GurlTo01
54,Bryce Hager,23,ILB,16,0,237,6-1,Baylor,5/4/1992,Rook,1,St. Louis Rams / 7th / 224th pick / 2015,HageBr00
46,Cory Harkey,25,TE,16,5,272,6-3,UCLA,6/17/1990,3,0,,HarkCo00
79,Rob Havenstein,23,OT,13,13,330,6-8,Wisconsin,5/13/1992,Rook,4,St. Louis Rams / 2nd / 57th pick / 2015,HaveRo00
