No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Mike Adams,24,OT,16,4,323,6-7,Ohio St.,3/10/1990,2,3,Pittsburgh Steelers / 2nd / 56th pick / 2012,AdamMi02
28,Cortez Allen,26,DB,11,7,196,6-1,The Citadel,10/29/1988,3,3,Pittsburgh Steelers / 4th / 128th pick / 2011,AlleCo00
20,Will Allen,32,DB,16,4,202,6-1,Ohio St.,6/17/1982,10,2,Tampa Bay Buccaneers / 4th / 111th pick / 2004,AlleWi21
13,Dri Archer,23,WR,12,0,173,5-8,Kent St.,8/9/1991,Rook,0,Pittsburgh Steelers / 3rd / 97th pick / 2014,ArchDr00
68,Kelvin Beachum,25,T,16,16,308,6-3,SMU,6/8/1989,2,8,Pittsburgh Steelers / 7th / 248th pick / 2012,BeacKe00
26,Le'Veon Bell,22,RB,16,16,225,6-1,Michigan St.,2/18/1992,1,17,Pittsburgh Steelers / 2nd / 48th pick / 2013,BellLe00
41,Antwon Blake,24,CB,16,1,198,5-9,Texas-El Paso,8/9/1990,2,2,,BlakAn00
27,LeGarrette Blount,28,RB,11,0,247,6-0,East Mississippi CCOregon,12/5/1986,4,2,,BlouLe00
84,Antonio Brown,26,WR,16,16,185,5-10,Central Michigan,7/10/1988,4,16,Pittsburgh Steelers / 6th / 195th pick / 2010,BrowAn04
15,Justin Brown,23,WR,8,1,207,6-3,Oklahoma,3/10/1991,1,1,Pittsburgh Steelers / 6th / 186th pick / 2013,BrowJu00
10,Martavis Bryant,23,WR,10,3,210,6-4,Clemson,12/20/1991,Rook,5,Pittsburgh Steelers / 4th / 118th pick / 2014,BryaMa00
66,David DeCastro,24,G,16,16,316,6-5,Stanford,1/11/1990,2,8,Pittsburgh Steelers / 1st / 24th pick / 2012,DeCaDa00
73,Ramon Foster,28,G,14,14,328,6-5,Tennessee,1/7/1986,5,7,,FostRa21
57,Terence Garvin,23,LILB,16,0,242,6-3,West Virginia,1/1/1991,1,1,,GarvTe00
22,William Gay,29,DB,16,13,187,5-10,Louisville,1/1/1985,7,5,Pittsburgh Steelers / 5th / 170th pick / 2007,GayxWi99
77,Marcus Gilbert,26,RT,12,12,330,6-6,Florida,2/15/1988,3,6,Pittsburgh Steelers / 2nd / 63rd pick / 2011,GilbMa00
21,Robert Golden,24,S,16,0,202,5-11,Arizona,9/13/1990,2,1,,GoldRo00
5,Bruce Gradkowski,31,QB,1,0,217,6-1,Toledo,1/27/1983,8,0,Tampa Bay Buccaneers / 6th / 194th pick / 2006,GradBr00
40,Josh Harris,23,RB,5,0,200,6-0,Wake Forest,1/22/1991,Rook,0,,HarrJo04
