No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
22,Mike Archie,26,RB,16,0,205,5-8,Penn St.,10/14/1972,2,0,Houston Oilers / 7th / 218th pick / 1996,ArchMi00
23,Blaine Bishop,28,DB,13,13,197,5-9,St. Joseph's (IN)Ball St.,7/24/1970,5,6,Houston Oilers / 8th / 214th pick / 1993,BishBl00
58,Joe Bowden,28,LLB,16,16,230,5-11,Oklahoma,2/25/1970,6,9,Houston Oilers / 5th / 133rd pick / 1992,BowdJo20
83,Isaac Byrd,24,WR,4,3,188,6-1,Kansas,11/16/1974,1,1,Kansas City Chiefs / 6th / 195th pick / 1997,ByrdIs00
78,Anthony Cook,26,DE,13,3,295,6-3,South Carolina St.,5/30/1972,3,2,Houston Oilers / 2nd / 35th pick / 1995,CookAn20
84,Willie Davis,31,WR,13,10,180,6-0,Central Arkansas,10/10/1967,7,5,,DaviWi00
3,Al Del Greco,36,K,16,0,200,5-10,Auburn,3/2/1962,14,6,,delgralx01
33,Anthony Dorsett,25,DB,16,0,205,5-11,Pittsburgh,9/14/1973,2,1,Houston Oilers / 6th / 177th pick / 1996,DorsAn20
87,Kevin Dyson,23,WR,13,9,208,6-1,Utah,6/23/1975,Rook,3,Tennessee Oilers / 1st / 16th pick / 1998,DysoKe00
91,Josh Evans,26,DT,14,11,280,6-3,Ala-Birmingham,9/6/1972,3,4,,EvanJo23
92,Henry Ford,27,DT,13,5,295,6-3,Arkansas,10/30/1971,4,3,Houston Oilers / 1st / 26th pick / 1994,FordHe21
27,Eddie George,25,RB,16,16,235,6-3,Ohio St.,9/24/1973,2,12,Houston Oilers / 1st / 14th pick / 1996,GeorEd00
26,Spencer George,25,RB,5,0,202,5-9,Rice,10/28/1973,1,0,,GeorSp00
88,Jackie Harris,30,TE,16,16,244,6-4,La-Monroe,1/4/1968,8,4,Green Bay Packers / 4th / 102nd pick / 1990,HarrJa00
15,Craig Hentrich,27,P,16,0,213,6-3,Notre Dame,5/18/1971,4,3,New York Jets / 8th / 200th pick / 1993,hentrcra01
99,Kenny Holmes,25,DE,14,11,265,6-4,Miami (FL),10/24/1973,1,5,Tennessee Oilers / 1st / 18th pick / 1997,HolmKe20
72,Brad Hopkins,28,T,13,13,305,6-3,Illinois,9/5/1970,5,6,Houston Oilers / 1st / 13th pick / 1993,HopkBr00
24,Steve Jackson,29,DB,14,4,188,5-8,Purdue,4/8/1969,7,3,Houston Oilers / 3rd / 71st pick / 1991,JackSt22
57,Lenoy Jones,24,MLB,9,0,228,6-1,TCU,9/25/1974,2,1,,JoneLe20
86,Joey Kent,24,WR,10,0,191,6-1,Tennessee,4/23/1974,1,1,Tennessee Oilers / 2nd / 46th pick / 1997,KentJo00
50,Terry Killens,24,LOLB,16,1,235,6-1,Penn St.,3/24/1974,2,1,Houston Oilers / 3rd / 74th pick / 1996,KillTe20
17,Dave Krieg,40,QB,5,0,193,6-1,Milton,10/20/1958,18,1,,KrieDa00
66,Jason Layman,25,G,16,15,310,6-5,Tennessee,7/29/1973,2,7,Houston Oilers / 2nd / 48th pick / 1996,LaymJa20
29,Darryll Lewis,30,DB,16,15,188,5-9,Arizona,12/16/1968,7,7,Houston Oilers / 2nd / 38th pick / 1991,LewiDa04
60,Kevin Long,23,C,16,2,296,6-5,Florida St.,5/2/1975,Rook,2,Tennessee Oilers / 7th / 229th pick / 1998,LongKe21
98,Pratt Lyons,24,DE,16,12,295,6-5,Utah St.Troy,9/17/1974,1,6,Tennessee Oilers / 4th / 107th pick / 1997,LyonPr20
51,Lonnie Marts,30,LLB,16,15,246,6-2,Tulane,11/10/1968,7,7,,MartLo20
85,Derrick Mason,24,WR,16,0,197,5-10,Michigan St.,1/17/1974,1,3,Tennessee Oilers / 4th / 98th pick / 1997,MasoDe00
76,Jason Mathews,27,T,3,0,285,6-5,BYUTexas A&M,2/9/1971,4,0,Indianapolis Colts / 3rd / 67th pick / 1994,MathJa21
74,Bruce Matthews,37,G,16,16,305,6-5,USC,8/8/1961,15,14,Houston Oilers / 1st / 9th pick / 1983,MattBr00
11,Steve Matthews,28,QB,1,0,222,6-3,TennesseeMemphis,10/13/1970,1,0,Kansas City Chiefs / 7th / 199th pick / 1994,MattSt00
