No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
27,Kenneth Acker,24,CB,9,1,195,6-0,SMU,2/6/1992,2,1,San Francisco 49ers / 6th / 180th pick / 2014,AckeKe00
57,D.J. Alexander,25,OLB,16,1,233,6-2,Oregon St.,9/30/1991,1,4,Kansas City Chiefs / 5th / 172nd pick / 2015,AlexD.00
97,Allen Bailey,27,DL,5,5,288,6-3,Miami (FL),3/25/1989,5,2,Kansas City Chiefs / 3rd / 86th pick / 2011,BailAl00
77,T.J. Barnes,26,DT,5,0,355,6-6,Georgia Tech,6/14/1990,3,0,,BarnT.00
94,Sam Barrington,26,ILB,2,0,246,6-1,South Florida,10/5/1990,3,0,Green Bay Packers / 7th / 232nd pick / 2013,BarrSa00
29,Eric Berry,28,DB,16,16,212,6-0,Tennessee,12/29/1988,6,13,Kansas City Chiefs / 1st / 5th pick / 2010,BerrEr99
25,Jamaal Charles,30,RB,3,0,199,5-11,Texas,12/27/1986,8,0,Kansas City Chiefs / 3rd / 73rd pick / 2008,CharJa00
2,Dustin Colquitt,34,P,16,0,210,6-3,Tennessee,5/6/1982,11,2,Kansas City Chiefs / 3rd / 99th pick / 2005,ColqDu20
17,Chris Conley,24,WR,16,11,205,6-3,Georgia,10/25/1992,1,5,Kansas City Chiefs / 3rd / 76th pick / 2015,ConlCh00
34,Knile Davis,25,RB,9,0,227,5-11,Arkansas,10/5/1991,3,0,Kansas City Chiefs / 3rd / 96th pick / 2013,DaviKn00
65,Jordan Devey,28,T,1,1,320,6-6,Memphis,1/11/1988,3,0,,DeveJo00
76,Laurent Duvernay-Tardif,25,OT,14,14,321,6-5,McGill,2/11/1991,2,5,Kansas City Chiefs / 6th / 200th pick / 2014,DuveLa00
79,Parker Ehinger,24,OG,5,4,310,6-6,Cincinnati,12/30/1992,Rook,2,Kansas City Chiefs / 4th / 105th pick / 2016,EhinPa00
72,Eric Fisher,25,OT,16,16,315,6-7,Central Michigan,1/5/1991,3,6,Kansas City Chiefs / 1st / 1st pick / 2013,FishEr00
4,Nick Foles,27,QB,3,1,262,6-6,Arizona,1/20/1989,4,1,Philadelphia Eagles / 3rd / 88th pick / 2012,FoleNi00
55,Dee Ford,25,DE,15,14,252,6-2,Auburn,3/19/1991,2,7,Kansas City Chiefs / 1st / 23rd pick / 2014,FordDe00
73,Zach Fulton,25,OG,16,12,321,6-5,Tennessee,9/23/1991,2,5,Kansas City Chiefs / 6th / 193rd pick / 2014,FultZa00
23,Phillip Gaines,25,CB,11,5,193,6-0,Rice,4/4/1991,2,2,Kansas City Chiefs / 3rd / 87th pick / 2014,GainPh00
91,Tamba Hali,33,DE,16,2,275,6-3,Penn St.,11/3/1983,10,3,Kansas City Chiefs / 1st / 20th pick / 2006,HaliTa20
84,Demetrius Harris,25,TE,16,11,230,6-7,Wisconsin–Milwaukee,7/29/1991,3,1,,HarrDe03
10,Tyreek Hill,22,WR,16,1,185,5-10,West Alabama,3/1/1994,Rook,10,Kansas City Chiefs / 5th / 165th pick / 2016,HillTy00
50,Justin Houston,27,LOLB,5,5,270,6-3,Georgia,1/21/1989,5,3,Kansas City Chiefs / 3rd / 70th pick / 2011,HousJu00
96,Jaye Howard,28,DT,8,4,301,6-3,Florida,12/20/1988,4,3,Seattle Seahawks / 4th / 114th pick / 2012,HowaJa00
94,Jarvis Jenkins,28,DL,7,0,300,6-4,Clemson,4/24/1988,5,1,Washington Redskins / 2nd / 41st pick / 2011,JenkJa01
56,Derrick Johnson,34,LOLB,13,13,242,6-3,Texas,11/22/1982,11,7,Kansas City Chiefs / 1st / 15th pick / 2005,JohnDe25
95,Chris Jones,22,DT,16,11,298,6-6,Mississippi St.,7/3/1994,Rook,6,Kansas City Chiefs / 2nd / 37th pick / 2016,JoneCh09
87,Travis Kelce,27,TE,16,15,256,6-5,Cincinnati,10/5/1989,3,10,Kansas City Chiefs / 3rd / 63rd pick / 2013,KelcTr00
93,David King,27,DE,2,0,281,6-4,Oklahoma,12/27/1989,3,0,Philadelphia Eagles / 7th / 239th pick / 2013,KingDa00
19,Jeremy Maclin,28,WR,12,12,200,6-0,Missouri,5/11/1988,7,5,Philadelphia Eagles / 1st / 19th pick / 2009,MaclJe00
59,Justin March,23,RILB,5,5,222,6-0,Akron,7/5/1993,Rook,2,,MarcJu00
39,Terrance Mitchell,24,CB,7,2,191,5-11,Oregon,5/17/1992,2,1,Dallas Cowboys / 7th / 254th pick / 2014,MitcTe00
,Sio Moore,26,OLB,1,0,245,6-1,Connecticut,5/2/1990,3,0,Oakland Raiders / 3rd / 66th pick / 2013,MoorSi00
61,Mitch Morse,24,C,16,16,305,6-6,Missouri,4/21/1992,1,6,Kansas City Chiefs / 2nd / 49th pick / 2015,MorsMi00
54,Dezman Moses,27,ROLB,3,0,249,6-2,Tulane,1/4/1989,4,0,,MoseDe00
21,Eric Murray,22,CB,16,0,199,5-11,Minnesota,1/7/1994,Rook,1,Kansas City Chiefs / 4th / 106th pick / 2016,MurrEr00
20,Steven Nelson,23,CB,15,15,194,5-10,Oregon St.,1/22/1993,1,5,Kansas City Chiefs / 3rd / 98th pick / 2015,NelsSt01
52,Dadi Nicolas,24,DE,11,0,235,6-3,Virginia Tech,9/29/1992,Rook,1,Kansas City Chiefs / 6th / 203rd pick / 2016,NicoDa00
99,Rakeem Nunez-Roches,23,DT,11,5,307,6-2,Southern Miss,7/3/1993,1,3,Kansas City Chiefs / 6th / 217th pick / 2015,NuneRa00
80,James O'Shaughnessy,24,TE,16,3,245,6-4,Illinois St.,1/14/1992,1,0,Kansas City Chiefs / 5th / 173rd pick / 2015,O'ShJa00
38,Ron Parker,29,CB,16,16,206,6-0,Independence (KS)Newberry,8/17/1987,5,6,,ParkRo01
22,Marcus Peters,23,CB,15,15,197,6-0,Washington,1/9/1993,1,16,Kansas City Chiefs / 1st / 18th pick / 2015,PeteMa00
92,Dontari Poe,26,DT,16,16,346,6-3,Memphis,8/18/1990,4,7,Kansas City Chiefs / 1st / 11th pick / 2012,PoexDo00
75,Jah Reid,28,OT,12,1,325,6-7,Central Florida,7/21/1988,5,1,Baltimore Ravens / 3rd / 85th pick / 2011,ReidJa00
98,Kendall Reyes,27,DT,10,0,300,6-4,Connecticut,9/26/1989,4,1,San Diego Chargers / 2nd / 49th pick / 2012,ReyeKe00
14,Demarcus Robinson,22,WR,16,0,202,6-1,Florida,9/21/1994,Rook,0,Kansas City Chiefs / 4th / 126th pick / 2016,RobiDe01
5,Cairo Santos,25,K,16,0,175,5-8,Tulane,11/12/1991,2,3,,SantCa01
71,Mitchell Schwartz,27,T,16,16,320,6-5,California,6/8/1989,4,10,Cleveland Browns / 2nd / 37th pick / 2012,SchwMi00
42,Anthony Sherman,28,RB,16,3,242,5-10,Connecticut,12/11/1988,5,0,Arizona Cardinals / 5th / 136th pick / 2011,SherAn00
11,Alex Smith,32,QB,15,15,213,6-4,Utah,5/7/1984,11,12,San Francisco 49ers / 1st / 1st pick / 2005,SmitAl03
48,Terrance Smith,23,LILB,9,2,235,6-2,Florida St.,5/3/1993,Rook,1,,SmitTe04
49,Daniel Sorensen,26,S,16,1,200,6-2,BYU,3/5/1990,2,3,,SoreDa01
13,De'Anthony Thomas,23,WR,12,0,176,5-8,Oregon,1/5/1993,2,1,Kansas City Chiefs / 4th / 124th pick / 2014,ThomDe05
88,Ross Travis,23,TE,6,3,248,6-6,Penn St.,1/9/1993,Rook,0,,TravRo00
32,Spencer Ware,25,RB,14,14,224,5-10,LSU,11/23/1991,3,10,Seattle Seahawks / 6th / 194th pick / 2013,WareSp00
35,Charcandrick West,25,RB,15,2,205,5-10,Abilene Christian,6/2/1991,2,4,,WestCh01
24,D.J. White,23,CB,11,0,193,5-11,Georgia Tech,9/9/1993,Rook,1,Kansas City Chiefs / 6th / 178th pick / 2016,WhitD.00
,Nick Williams,26,DT,5,0,310,6-4,Samford,2/21/1990,2,1,Pittsburgh Steelers / 7th / 223rd pick / 2013,WillNi01
12,Albert Wilson,24,WR,16,5,195,5-9,Georgia St.,7/12/1992,2,3,,WilsAl02
53,Ramik Wilson,24,ILB,11,11,238,6-2,Georgia,8/19/1992,1,7,Kansas City Chiefs / 4th / 118th pick / 2015,WilsRa00
41,James Winchester,27,LS,16,0,242,6-3,Oklahoma,8/6/1989,1,1,,WincJa00
70,Bryan Witzmann,26,T,11,0,320,6-7,South Dakota St.,6/16/1990,2,1,,WitzBr00
51,Frank Zombo,29,LB,16,11,254,6-3,Central Michigan,3/5/1987,6,5,,ZombFr00
,Team Total,25.9,,16,,249.4,6-2.2,,,3.0,,,-9999
