No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
11,Kamar Aiken,26,WR,16,14,216,6-2,Central Florida,5/30/1989,4,6,,AikeKa00
37,Javorius Allen,24,RB,16,6,218,6-0,USC,8/27/1991,Rook,5,Baltimore Ravens / 4th / 125th pick / 2015,AlleJa01
24,Kyle Arrington,29,DB,15,4,196,5-10,Hofstra,8/12/1986,6,2,,ArriKy00
56,Jason Babin,35,LB,2,0,267,6-3,Western Michigan,5/24/1980,11,0,Houston Texans / 1st / 27th pick / 2004,BabiJa20
82,Nick Boyle,22,TE,11,2,270,6-4,Delaware,2/17/1993,Rook,1,Baltimore Ravens / 5th / 171st pick / 2015,BoylNi00
31,Terrence Brooks,23,FS,12,0,205,5-11,Florida St.,3/2/1992,1,1,Baltimore Ravens / 3rd / 79th pick / 2014,BrooTe00
59,Arthur Brown,22,OLB,16,0,250,6-1,Kansas St.,6/1/1993,2,1,Baltimore Ravens / 2nd / 56th pick / 2013,BrowAr00
83,Daniel Brown,23,TE,6,1,247,6-5,James Madison,5/26/1992,Rook,0,,BrowDa04
14,Marlon Brown,24,WR,10,2,214,6-5,Georgia,4/22/1991,2,1,,BrowMa00
17,Jeremy Butler,24,WR,8,0,224,6-2,UT Martin,4/22/1991,1,2,,ButlJe01
15,Michael Campanaro,24,WR,4,0,191,5-9,Wake Forest,1/25/1991,1,0,Baltimore Ravens / 7th / 218th pick / 2014,CampMi02
99,Chris Canty,33,DE,9,9,317,6-7,Virginia,11/10/1982,10,4,Dallas Cowboys / 4th / 132nd pick / 2005,CantCh21
56,Chris Carter,26,ROLB,2,0,245,6-1,Fresno St.,4/6/1989,4,0,Pittsburgh Steelers / 5th / 162nd pick / 2011,CartCh00
2,Jimmy Clausen,28,QB,2,2,217,6-3,Notre Dame,9/21/1987,5,1,Carolina Panthers / 2nd / 48th pick / 2010,ClauJi00
81,Kaelin Clay,23,WR,7,0,195,5-10,Utah,1/3/1992,Rook,1,Tampa Bay Buccaneers / 6th / 184th pick / 2015,ClayKa00
46,Morgan Cox,29,C,16,0,233,6-4,Tennessee,4/26/1986,5,3,,CoxxMo00
94,Carl Davis,23,DT,13,3,320,6-5,Iowa,3/2/1992,Rook,2,Baltimore Ravens / 3rd / 90th pick / 2015,DaviCa01
39,Will Davis,25,CB,2,0,186,5-11,Utah St.,5/8/1990,2,0,Miami Dolphins / 3rd / 93rd pick / 2013,DaviWi02
58,Elvis Dumervil,31,DE,16,16,250,5-11,Louisville,1/19/1984,9,10,Denver Broncos / 4th / 126th pick / 2006,DumeEl20
5,Joe Flacco,30,QB,10,10,245,6-6,PittsburghDelaware,1/16/1985,7,5,Baltimore Ravens / 1st / 18th pick / 2008,FlacJo00
29,Justin Forsett,30,RB,10,10,195,5-8,California,10/14/1985,7,4,Seattle Seahawks / 7th / 233rd pick / 2008,ForsJu00
80,Crockett Gillmore,24,TE,10,10,260,6-6,Colorado St.,11/16/1991,1,3,Baltimore Ravens / 3rd / 99th pick / 2014,GillCr00
13,Chris Givens,26,WR,12,6,198,5-11,Wake Forest,12/6/1989,3,2,St. Louis Rams / 4th / 96th pick / 2012,GiveCh00
93,Lawrence Guy,25,DT,16,6,315,6-4,Arizona St.,3/17/1990,4,4,Green Bay Packers / 7th / 233rd pick / 2011,GuyxLa00
33,Will Hill,25,S,16,14,205,6-1,Florida,3/7/1990,3,5,,HillWi01
74,James Hurst,24,OT,16,8,310,6-5,North Carolina,12/17/1991,1,4,,HursJa00
27,Asa Jackson,26,CB,4,0,193,5-10,Cal Poly-San Luis Obispo,12/2/1989,3,0,Baltimore Ravens / 5th / 169th pick / 2012,JackAs00
66,Ryan Jensen,24,T,11,6,319,6-4,Colorado State-Pueblo,5/27/1991,2,3,Baltimore Ravens / 6th / 203rd pick / 2013,JensRy00
97,Timmy Jernigan,23,DT,15,6,295,6-2,Florida St.,9/24/1992,1,4,Baltimore Ravens / 2nd / 48th pick / 2014,JernTi00
44,Kyle Juszczyk,24,FB,16,11,235,6-1,Harvard,4/23/1991,2,2,Baltimore Ravens / 4th / 130th pick / 2013,JuszKy00
4,Sam Koch,33,P,16,0,222,6-1,Nebraska,8/13/1982,9,3,Baltimore Ravens / 6th / 203rd pick / 2006,KochSa20
41,Anthony Levine,28,S,16,0,207,5-11,Tennessee St.,3/27/1987,4,1,,LeviAn00
23,Kendrick Lewis,27,DB,15,15,205,6-0,Mississippi,6/16/1988,5,5,Kansas City Chiefs / 5th / 136th pick / 2010,LewiKe00
95,Kapron Lewis-Moore,25,DE,5,0,315,6-4,Notre Dame,1/24/1990,2,0,Baltimore Ravens / 6th / 200th pick / 2013,LewiKa00
30,Terrence Magee,22,RB,4,0,220,5-9,LSU,3/16/1993,Rook,0,,MageTe00
7,Ryan Mallett,27,QB,2,2,240,6-6,MichiganArkansas,6/5/1988,4,1,New England Patriots / 3rd / 74th pick / 2011,MallRy00
84,Chris Matthews,26,WR,4,0,218,6-5,Kentucky,10/6/1989,1,1,,MattCh00
50,Albert McClellan,29,DE,13,0,235,6-2,Marshall,6/4/1986,4,1,,McClAl00
38,Rashaan Melvin,26,CB,1,0,195,6-2,Northern Illinois,10/2/1989,2,0,,MelvRa00
60,Eugene Monroe,28,T,6,6,310,6-5,Virginia,4/18/1987,6,2,Jacksonville Jaguars / 1st / 8th pick / 2009,MonrEu20
57,C.J. Mosley,23,ILB,16,16,250,6-2,Alabama,6/19/1992,1,8,Baltimore Ravens / 1st / 17th pick / 2014,MoslC.00
43,Raheem Mostert,23,RB,7,0,205,5-10,Purdue,4/9/1992,Rook,0,,MostRa00
54,Zach Orr,23,LB,16,0,237,6-0,North Texas,6/9/1992,1,1,,OrrxZa00
72,Kelechi Osemele,26,T,14,14,330,6-5,Iowa St.,6/24/1989,3,6,Baltimore Ravens / 2nd / 60th pick / 2012,OsemKe00
86,Konrad Reuland,28,TE,4,1,260,6-4,Stanford,4/4/1987,4,0,,ReulKo00
38,Jumal Rolle,25,CB,1,0,188,6-0,Catawba,5/28/1990,2,0,,RollJu00
10,Jeremy Ross,27,WR,5,0,213,5-11,California,3/16/1988,4,1,,RossJe01
8,Matt Schaub,34,QB,2,2,245,6-6,Virginia,6/25/1981,11,1,Atlanta Falcons / 3rd / 90th pick / 2004,SchaMa00
51,Daryl Smith,33,LB,16,16,250,6-2,Georgia Tech,3/14/1982,11,8,Jacksonville Jaguars / 2nd / 39th pick / 2004,SmitDa24
22,Jimmy Smith,27,CB,16,16,210,6-2,Colorado,7/26/1988,4,6,Baltimore Ravens / 1st / 27th pick / 2011,SmitJi03
89,Steve Smith Sr.,36,WR,7,7,195,5-9,Utah,5/12/1979,14,4,Carolina Panthers / 3rd / 74th pick / 2001,SmitSt01
90,Za'Darius Smith,23,DE,15,0,272,6-4,East Mississippi CCKentucky,9/8/1992,Rook,2,Baltimore Ravens / 4th / 122nd pick / 2015,SmitZa00
55,Terrell Suggs,33,LB,1,1,265,6-3,Arizona St.,10/11/1982,12,0,Baltimore Ravens / 1st / 10th pick / 2003,SuggTe99
34,Lorenzo Taliaferro,24,RB,3,0,229,6-0,LackawannaCoastal Carolina,12/23/1991,1,0,Baltimore Ravens / 4th / 138th pick / 2014,TaliLo00
28,Brynden Trawick,26,S,16,1,225,6-2,Troy,10/23/1989,2,1,,TrawBr00
9,Justin Tucker,26,K,16,0,183,6-1,Texas,11/21/1989,3,3,,TuckJu00
91,Courtney Upshaw,26,OLB,16,15,272,6-2,Alabama,12/13/1989,3,7,Baltimore Ravens / 2nd / 35th pick / 2012,UpshCo00
96,Brent Urban,24,DE,6,0,295,6-7,Virginia,5/5/1991,1,1,Baltimore Ravens / 4th / 134th pick / 2014,UrbaBr00
64,John Urschel,24,OG,16,7,313,6-3,Penn St.,6/24/1991,1,3,Baltimore Ravens / 5th / 175th pick / 2014,UrscJo00
40,Cassius Vaughn,28,DB,1,0,195,5-11,Mississippi,11/3/1987,5,0,,VaugCa00
71,Ricky Wagner,26,OT,16,16,313,6-6,Wisconsin,10/21/1989,2,7,Baltimore Ravens / 5th / 168th pick / 2013,WagnRi00
25,Tray Walker,23,CB,8,0,180,6-2,Texas Southern,8/5/1992,Rook,0,Baltimore Ravens / 4th / 136th pick / 2015,WalkTr00
12,Darren Waller,23,TE,6,1,255,6-6,Georgia Tech,9/13/1992,Rook,0,Baltimore Ravens / 6th / 204th pick / 2015,WallDa01
21,Lardarius Webb,30,DB,15,15,179,5-10,Nicholls St.,10/12/1985,6,5,Baltimore Ravens / 3rd / 88th pick / 2009,WebbLa99
77,De'Ondre Wesley,23,T,7,0,331,6-6,Diablo Valley CollegeBYU,7/28/1992,Rook,0,,WeslDe00
27,Terrance West,24,RB,6,0,225,5-10,Towson,1/28/1991,1,1,Cleveland Browns / 3rd / 94th pick / 2014,WestTe00
98,Brandon Williams,26,DT,16,16,336,6-1,Missouri Southern,2/21/1989,2,7,Baltimore Ravens / 3rd / 94th pick / 2013,WillBr02
87,Maxx Williams,21,TE,14,7,252,6-4,Minnesota,4/12/1994,Rook,2,Baltimore Ravens / 2nd / 55th pick / 2015,WillMa04
