No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
24,Eli Apple,23,CB,5,5,199,6-1,Ohio St.,8/9/1995,2,2,New York Giants / 1st / 10th pick / 2016,ApplEl00
55,Ray-Ray Armstrong,27,LB,6,1,220,6-3,Miami (FL),3/5/1991,5,1,,ArmsRa01
26,Saquon Barkley,21,RB,16,16,233,5-11,Penn St.,2/9/1997,Rook,14,New York Giants / 1st / 2nd pick / 2018,BarkSa00
53,Connor Barwin,32,DE,15,3,255,6-4,Cincinnati,10/15/1986,9,2,Houston Texans / 2nd / 46th pick / 2009,BarwCo99
13,Odell Beckham Jr.,26,WR,12,12,198,5-11,LSU,11/5/1992,4,9,New York Giants / 1st / 12th pick / 2014,BeckOd00
78,Jamon Brown,25,OT,8,8,340,6-4,Louisville,3/15/1993,3,4,St. Louis Rams / 3rd / 72nd pick / 2015,BrowJa04
59,Lorenzo Carter,23,DE,15,2,255,6-5,Georgia,12/10/1995,Rook,2,New York Giants / 3rd / 66th pick / 2018,CartLo01
36,Sean Chandler,22,FS,16,0,200,5-10,Temple,4/27/1996,Rook,1,,ChanSe00
15,Kaelin Clay,26,WR,2,0,195,5-10,Utah,1/3/1992,3,0,Tampa Bay Buccaneers / 6th / 184th pick / 2015,ClayKa00
19,Corey Coleman,24,WR,8,1,185,5-11,Baylor,7/6/1994,2,1,Cleveland Browns / 1st / 15th pick / 2016,ColeCo00
83,Stacy Coley,24,WR,1,0,195,6-0,Miami (FL),5/13/1994,1,0,Minnesota Vikings / 7th / 219th pick / 2017,ColeSt00
21,Landon Collins,24,SS,12,12,218,6-0,Alabama,1/10/1994,3,6,New York Giants / 2nd / 33rd pick / 2015,CollLa00
80,Jawill Davis,23,WR,7,0,191,6-1,Bethune-Cookman,4/6/1995,Rook,0,,DaviJa07
58,Tae Davis,22,LB,14,4,224,6-1,Chattanooga,8/14/1996,Rook,2,,DaviTa00
38,Donte Deayon,24,DB,4,0,159,5-9,Boise St.,1/28/1994,1,0,,DeayDo01
51,Zak DeOssie,34,LB,16,0,250,6-5,Brown,5/25/1984,11,2,New York Giants / 4th / 116th pick / 2007,DeOsZa99
89,Garrett Dickerson,23,TE,4,0,248,6-3,Northwestern,12/30/1995,Rook,0,,DickGa00
9,Riley Dixon,25,P,16,0,221,6-4,Syracuse,8/24/1993,2,2,Denver Broncos / 7th / 228th pick / 2016,DixoRi00
99,Mario Edwards,24,DE,15,0,280,6-3,Florida St.,1/25/1994,3,1,Oakland Raiders / 2nd / 35th pick / 2015,EdwaMa01
45,Ukeme Eligwe,24,OLB,10,0,239,6-2,Georgia Southern,4/27/1994,1,1,Kansas City Chiefs / 5th / 183rd pick / 2017,EligUk00
85,Rhett Ellison,30,FB,14,12,255,6-5,USC,10/3/1988,6,2,Minnesota Vikings / 4th / 128th pick / 2012,ElliRh00
88,Evan Engram,24,TE,11,8,240,6-3,Mississippi,9/2/1994,1,5,New York Giants / 1st / 23rd pick / 2017,EngrEv00
74,Ereck Flowers,24,OT,5,2,330,6-6,Miami (FL),4/25/1994,3,1,New York Giants / 1st / 9th pick / 2015,FlowEr00
18,Bennie Fowler,27,WR,10,5,212,6-1,Michigan St.,6/10/1991,4,2,,FowlBe00
22,Wayne Gallman,24,RB,15,1,210,6-0,Clemson,10/1/1994,1,2,New York Giants / 4th / 140th pick / 2017,GallWa00
93,B.J. Goodson,25,OLB,15,13,242,6-0,Clemson,5/29/1993,2,6,New York Giants / 4th / 109th pick / 2016,GoodB.00
73,John Greco,33,T,15,7,318,6-4,Toledo,3/24/1985,10,4,St. Louis Rams / 3rd / 65th pick / 2008,GrecJo20
75,Jon Halapio,27,OG,2,2,315,6-3,Florida,6/23/1991,4,1,New England Patriots / 6th / 179th pick / 2014,HalaJo00
34,Grant Haley,22,CB,10,9,190,5-9,Penn St.,1/6/1996,Rook,6,,HaleGr00
30,Antonio Hamilton,25,CB,13,0,188,6-0,South Carolina St.,1/24/1993,2,1,,HamiAn01
98,Damon Harrison,30,DT,7,7,350,6-3,Northwest Mississippi CCWilliam Penn,11/29/1988,6,3,,HarrDa03
15,Quadree Henderson,22,WR,5,0,192,5-8,Pittsburgh,9/12/1996,Rook,0,,HendQu00
71,Will Hernandez,23,OG,16,16,327,6-2,Texas-El Paso,9/2/1995,Rook,8,New York Giants / 2nd / 34th pick / 2018,HernWi00
95,B.J. Hill,23,DT,16,12,303,6-3,North Carolina St.,4/20/1995,Rook,5,New York Giants / 3rd / 69th pick / 2018,HillB.00
20,Jackrabbit Jenkins,30,CB,16,16,190,5-10,North AlabamaFlorida,10/29/1988,6,6,St. Louis Rams / 2nd / 39th pick / 2012,JenkJa03
91,John Jenkins,29,DT,7,0,335,6-3,Mississippi Gulf Coast CCGeorgia,7/11/1989,5,0,New Orleans Saints / 3rd / 82nd pick / 2013,JenkJo00
33,Mike Jordan,26,DB,2,0,200,6-1,Missouri Western St.,10/21/1992,2,0,,JordMi00
33,Kenny Ladler,26,FS,3,0,200,6-1,Vanderbilt,6/23/1992,4,0,,LadlKe00
12,Cody Latimer,26,WR,6,2,215,6-2,Indiana,10/10/1992,4,1,Denver Broncos / 2nd / 56th pick / 2014,LatiCo00
17,Kyle Lauletta,23,QB,2,0,222,6-2,Richmond,3/17/1995,Rook,0,New York Giants / 4th / 108th pick / 2018,LaulKy00
24,Tony Lippett,26,WR,3,0,192,6-2,Michigan St.,7/2/1992,3,0,Miami Dolphins / 5th / 156th pick / 2015,LippTo00
10,Eli Manning,37,QB,16,16,220,6-5,Mississippi,1/3/1981,14,12,San Diego Chargers / 1st / 1st pick / 2004,MannEl00
96,Kareem Martin,26,DE,16,7,272,6-6,North Carolina,2/19/1992,4,3,Arizona Cardinals / 3rd / 84th pick / 2014,MartKa00
97,Josh Mauro,27,DE,12,4,290,6-6,Stanford,2/17/1991,4,2,,MaurJo00
90,R.J. McIntosh,22,DT,6,0,283,6-4,Miami (FL),6/2/1996,Rook,0,New York Giants / 5th / 139th pick / 2018,McInR.00
68,Brian Mihalik,26,DE,5,0,315,6-9,Boston Col.,8/21/1992,1,1,Philadelphia Eagles / 7th / 237th pick / 2015,MihaBr00
29,Kamrin Moore,22,CB,2,0,203,5-11,Boston Col.,10/1/1996,Rook,0,New Orleans Saints / 6th / 189th pick / 2018,MoorKa01
52,Alec Ogletree,27,OLB,13,13,250,6-3,Georgia,9/25/1991,5,7,St. Louis Rams / 1st / 30th pick / 2013,OgleAl00
70,Patrick Omameh,29,G,7,6,327,6-4,Michigan,12/29/1989,5,3,,OmamPa00
39,Elijhaa Penny,25,RB,14,3,234,6-2,Cerritos (CA)Idaho,8/17/1993,1,1,,PennEl00
77,Spencer Pulley,25,C,13,9,308,6-4,Vanderbilt,4/3/1993,2,5,,PullSp00
35,Curtis Riley,26,CB,16,16,190,6-0,Fresno St.,7/18/1992,2,6,,RileCu00
