No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
80,Stephen Alexander,25,TE,16,16,250,6-4,Oklahoma,11/7/1975,2,4,Washington Redskins / 2nd / 48th pick / 1998,AlexSt00
56,LaVar Arrington,22,LB,16,11,257,6-3,Penn St.,6/20/1978,Rook,7,Washington Redskins / 1st / 2nd pick / 2000,ArriLa00
24,Champ Bailey,22,DB,16,16,192,6-0,Georgia,6/22/1978,1,16,Washington Redskins / 1st / 7th pick / 1999,BailCh00
59,Shawn Barber,25,ROLB,14,14,240,6-2,Richmond,1/14/1975,2,9,Washington Redskins / 4th / 113th pick / 1998,BarbSh20
6,Tommy Barnhardt,37,P,16,0,228,6-2,East CarolinaNorth Carolina,6/11/1963,13,1,Tampa Bay Buccaneers / 9th / 223rd pick / 1986,BarnTo22
1,Scott Bentley,26,K,6,0,203,6-0,Florida St.,4/10/1974,3,0,,bentlsco01
27,Mark Carrier,32,DB,15,15,192,6-1,USC,4/28/1968,10,6,Chicago Bears / 1st / 6th pick / 1990,CarrMa01
37,Larry Centers,32,FB,15,6,225,6-0,S.F. Austin,6/1/1968,10,6,Phoenix Cardinals / 5th / 115th pick / 1990,CentLa00
99,Marco Coleman,31,DE,16,16,286,6-3,Georgia Tech,12/18/1969,8,13,Miami Dolphins / 1st / 12th pick / 1992,ColeMa00
83,Albert Connell,26,WR,16,12,179,6-0,Texas A&M,5/13/1974,3,6,Washington Redskins / 4th / 115th pick / 1997,ConnAl00
5,Brett Conway,25,K,2,0,208,6-2,Penn St.,3/8/1975,2,0,Green Bay Packers / 3rd / 90th pick / 1997,conwabre01
48,Stephen Davis,26,RB,15,15,230,6-0,Auburn,3/1/1974,4,10,Washington Redskins / 4th / 102nd pick / 1996,DaviSt00
26,Tyronne Drakeford,29,DB,9,1,185,5-11,Virginia Tech,6/21/1971,6,1,San Francisco 49ers / 2nd / 62nd pick / 1994,DrakTy20
32,Chad Dukes,29,RB,1,0,230,6-0,Pittsburgh,12/29/1971,Rook,0,,DukeCh00
69,Ed Ellis,25,T,12,0,325,6-5,Buffalo,10/13/1975,3,1,New England Patriots / 4th / 125th pick / 1997,ElliEd20
51,Mark Fischer,26,C,16,16,293,6-3,Purdue,7/29/1974,2,6,Washington Redskins / 5th / 140th pick / 1998,FiscMa20
89,Zeron Flemister,24,TE,5,0,250,6-4,Iowa,9/8/1976,Rook,0,,FlemZe00
67,Derrick Fletcher,25,T,1,0,350,6-6,Baylor,9/9/1975,Rook,0,New England Patriots / 5th / 154th pick / 1999,FletDe20
86,Irving Fryar,38,WR,14,6,200,6-0,Nebraska,9/28/1962,16,5,New England Patriots / 1st / 1st pick / 1984,FryaIr00
3,Jeff George,33,QB,6,5,218,6-4,PurdueIllinois,12/8/1967,10,5,Indianapolis Colts / 1st / 1st pick / 1990,GeorJe00
58,Reggie Givens,29,LB,9,0,234,6-0,Penn St.,10/3/1971,2,1,Dallas Cowboys / 8th / 213th pick / 1993,GiveRe20
28,Darrell Green,40,DB,13,2,184,5-9,Texas A&M-Kingsville,2/15/1960,17,2,Washington Redskins / 1st / 28th pick / 1983,GreeDa00
75,Derrick Ham,25,DE,1,0,270,6-4,Miami (FL),3/23/1975,Rook,0,,HamxDe20
41,Lloyd Harrison,23,DB,2,0,190,5-10,North Carolina St.,6/21/1977,Rook,0,Washington Redskins / 3rd / 64th pick / 2000,HarrLl20
74,Nolan Harrison,31,DE,16,2,280,6-5,Indiana,1/25/1969,9,2,Los Angeles Raiders / 6th / 146th pick / 1991,HarrNo20
64,Andy Heck,33,T,16,2,298,6-6,Notre Dame,1/1/1967,11,2,Seattle Seahawks / 1st / 15th pick / 1989,HeckAn20
4,Kris Heppner,23,K,4,0,180,5-9,Montana,1/18/1977,Rook,0,,heppnkri01
20,Skip Hicks,26,RB,10,1,230,6-0,UCLA,10/13/1974,2,1,Washington Redskins / 3rd / 69th pick / 1998,HickSk00
8,Todd Husak,22,QB,1,0,216,6-3,Stanford,7/6/1978,Rook,0,Washington Redskins / 6th / 202nd pick / 2000,HusaTo20
4,Michael Husted,30,K,4,0,190,6-0,Virginia,6/16/1970,7,0,,hustemic01
68,Tony Hutson,26,G,3,0,315,6-3,NE State (OK),3/13/1974,3,0,,HutsTo20
76,Jon Jansen,24,T,16,16,305,6-6,Michigan,1/28/1976,1,8,Washington Redskins / 2nd / 37th pick / 1999,JansJo20
88,James Jenkins,33,TE,13,6,243,6-2,Rutgers,8/17/1967,9,0,,JenkJa00
14,Brad Johnson,32,QB,12,11,235,6-5,Florida St.,9/13/1968,6,7,Minnesota Vikings / 9th / 227th pick / 1992,JohnBr00
47,Bryan Johnson,22,FB,1,0,242,6-1,Boise St.,1/18/1978,Rook,0,,JohnBr01
77,Tre' Johnson,29,G,4,4,328,6-2,Temple,8/30/1971,6,2,Washington Redskins / 2nd / 31st pick / 1994,JohnTr03
54,Greg Jones,26,LLB,16,4,238,6-4,Colorado,5/22/1974,3,4,Washington Redskins / 2nd / 51st pick / 1997,JoneGr20
72,N.D. Kalu,25,DE,15,0,265,6-3,Rice,8/3/1975,3,2,Philadelphia Eagles / 5th / 152nd pick / 1997,KaluN.20
90,Kenard Lang,25,DE,16,0,264,6-3,Miami (FL),1/31/1975,3,2,Washington Redskins / 1st / 17th pick / 1997,LangKe20
57,Jay Leeuwenburg,31,G,16,12,294,6-3,Colorado,6/18/1969,8,5,Kansas City Chiefs / 9th / 244th pick / 1992,LeeuJa20
53,Eddie Mason,28,LB,16,2,233,6-0,North Carolina,1/9/1972,5,3,New York Jets / 6th / 178th pick / 1995,MasoEd20
55,Kevin Mitchell,29,MLB,16,0,258,6-1,Syracuse,1/1/1971,6,2,San Francisco 49ers / 2nd / 53rd pick / 1994,MitcKe21
66,Michael Moore,24,G,5,1,318,6-2,AlabamaTroy,11/1/1976,Rook,1,Washington Redskins / 4th / 129th pick / 2000,MoorMi20
2,Eddie Murray,44,K,6,0,177,5-10,Tulane,8/29/1956,20,0,Detroit Lions / 7th / 166th pick / 1980,murraedd01
22,Adrian Murrell,30,RB,15,0,211,5-11,West Virginia,10/16/1970,7,1,New York Jets / 5th / 120th pick / 1993,MurrAd00
84,Andre Reed,36,WR,13,0,190,6-2,Kutztown (PA),1/29/1964,15,1,Buffalo Bills / 4th / 86th pick / 1985,ReedAn00
60,Chris Samuels,23,T,16,16,310,6-5,Alabama,7/28/1977,Rook,8,Washington Redskins / 1st / 3rd pick / 2000,SamuCh00
21,Deion Sanders,33,DB,16,15,195,6-1,Florida St.,8/9/1967,11,8,Atlanta Falcons / 1st / 5th pick / 1989,SandDe00
45,Mike Sellers,25,TE,15,6,272,6-3,Walla Walla CC (WA),7/21/1975,2,1,,SellMi00
29,Sam Shade,27,DB,16,14,205,6-0,Alabama,6/14/1973,5,7,Cincinnati Bengals / 4th / 102nd pick / 1995,ShadSa20
19,Kenny Shedd,29,WR,1,0,168,5-10,Northern Iowa,2/14/1971,4,0,New York Jets / 5th / 129th pick / 1993,ShedKe00
63,Keith Sims,33,G,13,13,318,6-3,Iowa St.,6/17/1967,10,5,Miami Dolphins / 2nd / 39th pick / 1990,SimsKe00
78,Bruce Smith,37,DE,16,16,262,6-4,Virginia Tech,6/18/1963,15,9,Buffalo Bills / 1st / 1st pick / 1985,SmitBr00
50,Derek Smith,25,LB,16,14,245,6-2,Arizona St.,1/18/1975,3,8,Washington Redskins / 3rd / 80th pick / 1997,SmitDe21
23,Matt Stevens,27,DB,15,4,205,6-0,Appalachian St.,6/14/1973,4,3,Buffalo Bills / 3rd / 87th pick / 1996,StevMa22
94,Dana Stubblefield,30,DT,15,14,300,6-2,Kansas,11/14/1970,7,8,San Francisco 49ers / 1st / 26th pick / 1993,StubDa00
34,Josh Symonette,22,DB,3,0,180,5-10,Tennessee Tech,5/8/1978,Rook,0,,SymoJo20
31,David Terrell,25,DB,16,0,190,6-0,Texas-El Paso,7/8/1975,Rook,2,Washington Redskins / 7th / 191st pick / 1998,TerrDa21
13,Derrius Thompson,23,WR,4,0,220,6-2,Baylor,7/5/1977,1,0,,ThomDe00
87,James Thrash,25,WR,16,9,200,6-0,Missouri Southern,4/28/1975,3,6,,ThraJa00
82,Michael Westbrook,28,WR,2,2,220,6-3,Colorado,7/7/1972,5,1,Washington Redskins / 1st / 4th pick / 1995,WestMi00
95,Dan Wilkinson,27,DT,16,16,340,6-4,Ohio St.,3/13/1973,6,9,Cincinnati Bengals / 1st / 1st pick / 1994,WilkDa22
85,Joe Zelenka,24,TE,16,0,260,6-3,Wake Forest,3/9/1976,1,0,,ZeleJo00
,Team Total,28,,16,,241.6,6-1.7,,,5.0,,,-9999
