No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
15,Joe Adams,23,WR,9,0,177,5-11,Arkansas,11/22/1989,Rook,0,Carolina Panthers / 4th / 104th pick / 2012,AdamJo01
97,Mario Addison,25,DE,4,1,260,6-3,Troy,9/6/1987,1,1,,AddiMa00
90,Frank Alexander,23,DE,16,3,260,6-4,Oklahoma,12/17/1989,Rook,3,Carolina Panthers / 4th / 103rd pick / 2012,AlexFr00
3,Derek Anderson,29,QB,2,0,235,6-6,Oregon St.,6/15/1983,6,0,Baltimore Ravens / 6th / 213th pick / 2005,AndeDe00
50,James Anderson,29,MLB,12,12,235,6-2,Virginia Tech,9/26/1983,6,5,Carolina Panthers / 3rd / 88th pick / 2006,AndeJa21
93,Antwan Applewhite,27,LB,5,3,246,6-3,San Diego St.,12/31/1985,4,1,,ApplAn99
71,Thomas Austin,26,G,4,1,315,6-3,Clemson,11/14/1986,1,1,,AustTh00
82,Gary Barnidge,27,TE,16,5,250,6-6,Louisville,9/22/1985,4,1,Carolina Panthers / 5th / 141st pick / 2008,BarnGa01
52,Jon Beason,27,LB,4,4,237,6-0,Miami (FL),1/14/1985,5,2,Carolina Panthers / 1st / 25th pick / 2007,BeasJo99
77,Byron Bell,23,T,15,15,320,6-5,New Mexico,1/17/1989,1,8,,BellBy00
72,Jeremy Bridges,32,G,2,0,318,6-5,Southern Miss,4/19/1980,8,0,Philadelphia Eagles / 6th / 185th pick / 2003,BridJe20
47,Richie Brockel,26,TE,16,0,251,6-1,Boise St.,7/24/1986,1,0,,BrocRi00
62,Jeff Byers,27,C,14,7,289,6-3,USC,9/7/1985,1,4,,ByerJe00
73,Bruce Campbell,24,T,5,0,310,6-7,Maryland,5/25/1988,2,0,Oakland Raiders / 4th / 106th pick / 2010,CampBr20
26,D.J. Campbell,23,FS,5,4,201,6-0,California,7/24/1989,Rook,2,Carolina Panthers / 7th / 216th pick / 2012,CampD.00
78,Nate Chandler,23,DT,10,0,294,6-4,UCLA,6/1/1989,Rook,1,,ChanNa00
58,Thomas Davis,29,LB,15,12,235,6-1,Georgia,3/22/1983,7,6,Carolina Panthers / 1st / 14th pick / 2005,DaviTh20
31,James Dockery,24,DB,7,2,185,6-1,Oregon St.,11/9/1988,1,1,,DockJa00
14,Armanti Edwards,24,QB,16,0,191,5-11,Appalachian St.,3/8/1988,2,1,Carolina Panthers / 3rd / 89th pick / 2010,EdwaAr00
92,Dwan Edwards,31,DT,14,14,305,6-3,Oregon St.,5/16/1981,8,6,Baltimore Ravens / 2nd / 51st pick / 2004,EdwaDw20
96,Ron Edwards,33,DT,11,11,325,6-3,Texas A&M,7/12/1979,11,4,Buffalo Bills / 3rd / 76th pick / 2001,EdwaRo20
94,Sione Fua,24,DL,13,1,307,6-1,Stanford,6/15/1988,1,1,Carolina Panthers / 3rd / 97th pick / 2011,FuaxSi00
20,Chris Gamble,29,DB,4,4,205,6-1,Ohio St.,3/11/1983,8,2,Carolina Panthers / 1st / 28th pick / 2004,GambCh20
9,Graham Gano,25,K,6,0,202,6-2,Florida St.,4/9/1987,3,1,,GanoGr44
12,David Gettis,25,WR,2,0,217,6-3,Baylor,8/27/1987,2,0,Carolina Panthers / 6th / 198th pick / 2010,GettDa00
30,Charles Godfrey,27,DB,15,15,207,6-0,Iowa,11/15/1985,4,7,Carolina Panthers / 3rd / 67th pick / 2008,GodfCh99
69,Jordan Gross,32,T,16,16,305,6-4,Utah,7/20/1980,9,8,Carolina Panthers / 1st / 8th pick / 2003,GrosJo20
63,Geoff Hangartner,30,C,12,12,305,6-5,Texas A&M,4/22/1982,7,6,Carolina Panthers / 5th / 169th pick / 2005,HangGe20
76,Greg Hardy,24,DE,15,10,279,6-5,Mississippi,7/28/1988,2,6,Carolina Panthers / 6th / 175th pick / 2010,HardGr99
84,Ben Hartsock,32,TE,15,5,265,6-4,Ohio St.,7/5/1980,8,0,Indianapolis Colts / 3rd / 68th pick / 2004,HartBe00
55,Doug Hogue,23,LB,9,0,235,6-2,Syracuse,2/1/1989,1,1,Detroit Lions / 5th / 157th pick / 2011,HoguDo01
44,J.J. Jansen,26,C,16,0,235,6-2,Notre Dame,1/20/1986,3,2,,JansJ.00
95,Charles Johnson,26,DE,16,16,270,6-2,Georgia,7/10/1986,5,8,Carolina Panthers / 3rd / 83rd pick / 2007,JohnCh98
42,Colin Jones,25,DB,15,0,205,6-0,TCU,10/27/1987,1,1,San Francisco 49ers / 6th / 190th pick / 2011,JoneCo01
67,Ryan Kalil,27,C,5,5,300,6-2,USC,3/29/1985,5,3,Carolina Panthers / 2nd / 59th pick / 2007,KaliRy20
99,Frank Kearse,24,DT,8,4,315,6-4,Alabama A&M,10/28/1988,1,2,Miami Dolphins / 7th / 231st pick / 2011,KearFr00
98,Thomas Keiser,23,DE,4,0,244,6-4,Stanford,3/28/1989,1,0,,KeisTh00
59,Luke Kuechly,21,ILB,16,16,238,6-3,Boston Col.,4/20/1991,Rook,8,Carolina Panthers / 1st / 9th pick / 2012,KuecLu00
11,Brandon LaFell,26,WR,14,12,210,6-3,LSU,11/4/1986,2,6,Carolina Panthers / 3rd / 78th pick / 2010,LaFeBr00
23,Sherrod Martin,28,DB,12,0,197,6-0,Troy,10/12/1984,3,1,Carolina Panthers / 2nd / 59th pick / 2009,MartSh99
6,Justin Medlock,29,K,10,0,201,6-0,UCLA,10/23/1983,5,1,Kansas City Chiefs / 5th / 160th pick / 2007,MedlJu20
41,Captain Munnerlyn,24,DB,16,11,195,5-9,South Carolina,4/10/1988,3,6,Carolina Panthers / 7th / 216th pick / 2009,MunnCa99
83,Louis Murphy,25,WR,16,5,200,6-2,Florida,5/11/1987,3,3,Oakland Raiders / 4th / 124th pick / 2009,MurpLo00
43,Haruki Nakamura,26,DB,13,13,190,5-10,Cincinnati,4/18/1986,4,6,Baltimore Ravens / 6th / 206th pick / 2008,NakaHa99
68,Andre Neblett,24,DT,11,2,297,6-0,Temple,6/7/1988,2,1,,NeblAn00
1,Cam Newton,23,QB,16,16,245,6-5,FloridaBlinn College (TX)Auburn,5/11/1989,1,16,Carolina Panthers / 1st / 1st pick / 2011,NewtCa00
24,Josh Norman,25,CB,16,12,200,6-0,Coastal Carolina,12/15/1987,Rook,5,Carolina Panthers / 5th / 143rd pick / 2012,NormJo01
8,Brad Nortman,23,P,16,0,214,6-2,Wisconsin,9/12/1989,Rook,1,Carolina Panthers / 6th / 207th pick / 2012,NortBr00
88,Greg Olsen,27,TE,16,16,255,6-5,Miami (FL),3/11/1985,5,7,Chicago Bears / 1st / 31st pick / 2007,OlseGr00
56,Kenny Onatolu,30,LB,4,0,235,6-1,Nebraska-Omaha,10/8/1982,3,0,,OnatKe00
25,Ron Parker,25,CB,3,0,206,6-0,Independence (KS)Newberry,8/17/1987,1,0,,ParkRo01
53,Jason Phillips,26,LB,16,2,236,6-1,TCU,2/14/1986,3,2,Baltimore Ravens / 5th / 137th pick / 2009,PhilJa99
81,Kealoha Pilares,24,WR,8,0,213,5-10,Hawaii,2/20/1988,1,0,Carolina Panthers / 5th / 132nd pick / 2011,PilaKe00
74,Mike Pollak,27,C,1,0,299,6-4,Arizona St.,2/16/1985,4,0,Indianapolis Colts / 2nd / 59th pick / 2008,PollMi20
40,Anderson Russell,25,DB,3,0,205,6-0,Ohio St.,5/30/1987,2,0,,RussAn01
57,Jordan Senn,28,MLB,16,0,224,5-11,Portland St.,6/11/1984,4,1,,SennJo00
61,Amini Silatolu,24,T,15,15,305,6-4,Midwestern St.,9/16/1988,Rook,8,Carolina Panthers / 2nd / 40th pick / 2012,SilaAm00
36,Armond Smith,26,RB,4,0,194,5-9,Hutchinson (KS)Shorter UniversityUnion (KY),5/7/1986,1,0,,SmitAr00
89,Steve Smith Sr.,33,WR,16,16,195,5-9,Utah,5/12/1979,11,10,Carolina Panthers / 3rd / 74th pick / 2001,SmitSt01
28,Jonathan Stewart,25,RB,9,6,240,5-10,Oregon,3/21/1987,4,3,Carolina Panthers / 1st / 13th pick / 2008,StewJo00
22,Josh Thomas,23,DB,16,4,196,5-10,Buffalo,5/3/1989,1,3,Dallas Cowboys / 5th / 143rd pick / 2011,ThomJo01
35,Mike Tolbert,27,RB,16,5,243,5-9,Coastal Carolina,11/23/1985,4,3,,TolbMi00
34,DeAngelo Williams,29,RB,16,10,207,5-9,Memphis,4/25/1983,6,6,Carolina Panthers / 1st / 27th pick / 2006,WillDe02
65,Garry Williams,26,T,16,9,296,6-3,Kentucky,8/20/1986,3,5,,WillGa23
54,Jason Williams,26,LB,5,0,240,6-1,Western Illinois,4/23/1986,3,0,Dallas Cowboys / 3rd / 69th pick / 2009,WillJa95
64,Zack Williams,24,OL,1,0,307,6-3,Washington St.,12/27/1988,1,0,,WillZa01
,Team Total,26.2,,16,,245.7,6-1.7,,,3.2,,,-9999
